i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3073,1187,1047,1047,1118,1118,1048,1048,1118,1048,1048,978,1048,1048,1048,1047,977,978,978,978,978,977,977,978,978,978,1047,1047,977,978,1048,978
2,4,6146,4400,4330,4121,4121,4120,4050,3980,3980,4050,3981,4051,4121,4400,4470,4260,4470,4400,4330,4399,4399,4400,4400,17809,4260,4190,4120,13549,4051,4051,4051,4050
3,8,15224,11943,11593,11174,11454,12222,12082,11453,11244,11174,11105,11035,11034,11105,11104,11035,11034,11105,11174,11104,11174,11244,11383,11454,11383,11524,11523,11873,11384,11454,11523,11174
4,14,36595,36036,35059,34710,34500,34431,34082,33872,33941,32894,32964,32963,32964,33034,32963,32894,33033,33033,32894,33174,33034,33382,33313,32964,33104,33034,32894,32894,32894,33104,33173,32964
5,20,35129,32545,31497,31358,31567,31358,31357,31358,31358,31427,31357,31497,31287,31428,31497,31428,31287,31287,31288,31218,31288,31358,31288,31357,31288,32126,32056,31358,31497,31358,31358,31287
6,27,70118,64042,64670,62645,61807,62017,61876,61737,63204,62156,62296,60899,62296,61667,61737,61807,61877,61947,61319,60830,81781,69559,60550,60829,60480,60410,62086,62226,62016,62016,61877,61737
7,34,106224,100917,99450,99310,97075,96796,96587,102174,102523,98472,98612,98193,98332,98263,98332,98262,98193,98402,98542,102173,98821,98542,98123,98123,97984,97983,98263,98333,98123,98402,98473,98333
8,51,135207,122078,121728,121449,121100,121379,121309,121309,124034,121868,121100,121170,121309,121379,121240,121938,120681,118795,118865,122427,120960,121450,121169,121030,121309,121519,121589,125430,124173,118935,123684,126129
9,60,122986,112091,111462,111322,113488,116072,116142,116281,115862,115722,116351,115932,115653,113767,108949,114884,108878,109018,116281,116212,116281,116701,116141,116351,116630,110554,109158,109158,110974,109716,108808,109158
10,73,422104,419101,415819,399197,401222,398288,406181,404434,410231,414352,407438,392772,395635,407229,395007,402549,405133,409882,403247,416586,406809,415539,405762,408695,406949,415539,414911,398988,395775,420777,412327,401432
11,96,312946,302820,318254,316508,313435,317905,317136,309455,301632,310013,298839,319232,310781,303728,302541,315531,313365,317835,318115,315600,321257,310642,321327,316717,315531,298909,312039,313644,305962,315600,303937,314623
12,104,411558,402410,406321,405063,410790,403178,418263,405203,417564,417704,418612,421685,415260,393470,419869,417425,405692,419590,420777,410860,393121,413654,417495,417914,419380,393191,397800,402619,407996,406879,400733,411977
13,129,474064,470083,477276,477556,468267,456255,463728,478673,461562,463099,472108,457931,476438,457023,452623,477625,477067,474133,477067,468617,474902,473225,476858,470153,480838,452972,469245,476927,458978,471549,458071,470153
14,140,666119,655225,655504,654247,675897,665421,672615,673033,660253,677503,652431,645517,677085,657181,671358,667376,656552,685954,688398,679529,672125,672545,654875,658996,659554,659834,680646,646634,676805,678970,664164,654177
15,168,578262,576098,572885,590624,589087,570162,563387,594256,585107,586993,572326,586155,574072,592231,569812,567508,588319,591462,573514,583152,588669,570091,577705,577285,600890,597469,598935,601170,583710,575679,580567,586923
16,191,1425823,1418978,1441466,1451314,1416325,1435461,1418280,1422331,1436229,1445378,1439790,1440977,1392091,1438184,1446425,1428337,1415836,1401659,1435950,1423867,1414509,1399423,1431270,1396211,1403265,1448031,1434552,1430572,1424845,1429664,1418420,1421912
17,217,1226783,1205273,1223501,1223990,1200664,1199965,1232999,1216866,1207857,1216377,1221476,1217565,1234814,1206250,1221336,1201991,1205203,1226643,1220008,1207438,1179013,1211139,1231322,1197800,1214072,1201153,1205692,1228250,1186766,1200245,1199477,1176709
18,252,1228319,1216028,1207578,1202759,1183134,1222453,1209044,1217215,1206879,1205622,1201153,1192003,1196612,1207018,1230833,1210721,1207577,1200873,1197312,1221894,1186417,1213793,1206879,1216307,1223291,1202200,1190187,1212745,1218821,1244382,1230135,1197171
19,275,1258001,1258350,1264077,1271968,1219799,1259817,1280698,1259258,1269734,1262680,1250738,1265822,1253182,1240751,1285447,1277556,1239284,1247874,1272667,1251645,1270153,1262680,1285448,1239423,1227132,1271200,1286565,1235512,1240541,1227481,1279302,1291384
20,311,1697913,1727595,1661877,1729760,1647699,1690371,1706364,1695539,1694351,1710205,1661947,1646513,1705596,1682479,1699660,1692466,1711811,1684574,1675565,1698681,1636944,1695330,1729760,1711672,1701754,1704618,1694840,1642252,1673610,1658385,1696378,1666207
21,337,2043963,2079441,2067499,2034116,2038096,2029227,2032160,2044592
22,367,2244190,2249498,2202497,2247612,2197678,2212413,2247263,2247403
23,390,1918324,1918464,1896394,1915460,1902330,1917835,1914203,1886129
24,423,3122549,3146783,3102784,3064234,3098176,3133513,3162846,3102505
