i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,8241,2933,1956,1956,1956,1886,1956,1886,1956,1886,1956,1886,1886,1886,1815,1816,1886,1816,1816,1816,1816,1886,1746,1816,1816,1816,1816,1816,1815,1816,1816,1816
2,0,6076,4051,3911,3702,3701,3771,3771,3701,3701,3701,3631,3631,3701,3702,3282,3632,3632,3632,3771,3701,3282,3562,3701,3771,3702,3562,3702,3701,3631,3631,3632,3702
3,0,10267,9010,8521,8731,8661,8730,8660,8730,8661,8591,8591,8591,8451,8521,8590,8520,8451,8661,8660,8521,8590,8450,8451,8591,8590,8590,8520,8590,8520,8800,8590,8520
4,1,18997,16482,15156,15016,14946,40439,15924,15016,15156,14876,14876,21511,7683,26540,14248,14108,13758,14177,13759,14317,13620,14317,14318,14108,14248,13969,14248,14248,14248,14317,14178,14317
5,4,64674,61740,60274,59575,59994,59645,59784,60273,59784,60413,60064,59925,60064,59924,59854,59994,60064,60274,59505,59575,59645,59435,59854,60204,59995,60553,60064,60273,59994,60204,59645,59994
6,5,110490,103785,102807,102598,101760,102319,102179,102458,102038,102458,102318,102458,101829,101271,119080,101689,101899,100782,100223,101620,101690,102039,101061,102109,102528,102668,102528,101899,101760,102598,102178,101759
7,5,193672,190039,187804,187595,186408,184802,184662,183475,183125,183544,184313,204008,185500,186059,186408,186478,186128,184801,186128,185081,183405,185569,184382,185849,183754,185290,184382,185640,184103,185779,184871,186059
8,12,314707,263234,265119,264421,259741,261139,258275,257576,260579,260440,258764,260091,259881,261907,260580,301019,259043,259741,258414,260649,282789,258764,258903,259183,261418,261906,264630,263233,259881,258974,294453,261418
9,8,243259,237881,234739,235157,235297,236903,238650,238090,237112,237044,237741,238230,238161,236624,271335,224262,226707,223703,223913,224681,224751,223983,223354,223843,225380,224541,224612,224541,223634,222795,225450,232224
10,16,703656,696952,699396,695485,699675,705821,693320,696393,697860,697441,692901,712596,663637,664754,668875,671320,671040,674044,666920,659447,663078,665173,666081,671180,665313,666989,665802,665732,663846,665942,641358,638563
