i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,4470,1118,978,838,908,908,908,838,908,838,907,838,907,908,838,838,838,908,838,908,839,838,907,908,908,908,908,838,838,838,908,908
2,2,5447,3981,3492,3282,3422,3422,3422,3352,3352,3282,3142,3212,3142,3142,3212,3142,3212,3143,3143,3213,3143,3143,3213,3143,3143,3143,3212,3143,3072,3142,3212,3142
3,0,4400,4120,3841,3702,3701,3771,3771,3701,3771,3772,3771,3701,3771,3702,3702,3632,3702,3702,3632,3702,3702,3771,3701,3771,3701,3771,3632,3701,3701,3701,29821,3771
4,5,43509,32126,29402,27656,27447,27447,27935,27726,27865,27307,29193,27586,27586,27516,27586,27656,27586,27866,28005,28005,27796,27726,27935,27376,27656,27376,27516,27726,27447,27446,27446,27517
5,8,32614,29751,28774,28704,29193,28983,28564,28215,28075,28424,28355,28634,28563,28355,28215,28145,28075,28214,28285,29751,28843,28215,28354,28494,28215,28145,28285,28355,28354,28424,28075,28215
6,6,66626,64601,62994,63763,63274,64042,63483,63553,63134,63693,63344,63413,65369,64950,65438,64950,66347,63204,63762,63064,63273,64182,63693,62855,64111,62784,63833,63134,62855,62924,63274,64810
7,13,181510,164121,163352,165028,162305,171244,162515,168101,163492,162794,162654,163142,163841,162933,163422,166495,163142,169288,163352,166704,164818,166006,163282,178437,171803,162584,163073,163422,162444,166565,163283,162375
8,17,290458,279214,283195,286338,277258,279494,292693,277119,277398,317346,287944,277329,277329,279284,277817,277818,277538,280821,291436,278026,277887,277189,276839,313714,285500,278097,285010,277398,277887,277957,276910,277399
9,25,219222,213287,218315,210912,213566,210843,213286,278865,218525,211890,210772,215871,211261,211890,219921,211611,211261,210563,210353,211611,216429,211541,210773,210493,211122,239965,211121,212309,210772,210842,213008,213496
10,23,413513,410650,409044,411139,409113,409324,432858,409184,415329,426503,410860,409812,410790,409812,410091,457023,408904,411278,408136,410092,417703,411489,409743,410370,409812,440471,409254,408904,410440,409254,411977,410720
11,22,1443770,1416254,1415626,1442932,1427009,1413740,1421771,1415207,1423378,1411924,1406197,1425962,1418838,1400261,1409270,1398096,1408851,1417092,1411994,1413530,1418768,1413810,1413879,1417232,1414019,1414927,1418419,1415765,1412134,1418698,1411366,1428894
12,38,446337,439982,439633,437747,451785,445011,443824,446198,449759,443474,444243,444521,453182,437747,437328,437608,440122,456324,440262,438655,439284,447385,450388,441449,438166,438516,442496,437957,439703,455766,455696,451017
13,34,679318,668913,669681,678481,668633,674639,664443,664582,686442,673313,672335,677433,671986,678620,676316,675757,670310,663954,673383,665700,686093,681064,684766,665979,676734,675198,677433,669401,679807,676316,679459,677503
14,60,739589,717311,702645,724365,756071,686162,749157,758935,692518,695311,680645,683299,701597,716752,682252,681414,677922,674849,695801,688398,686162,691820,686792,686931,677712,670239,670519,685884,694264,672754,673941,684696
15,46,1324416,1355076,1322601,1338524,1338454,1357240,1343342,1346764,1357450,1319598,1352282,1327979,1333705,1353889,1336499,1336359,1349978,1319318,1342574,1323369,1354377,1365202,1335870,1345368,1332867,1331191,1320924,1347952,1319178,1339431,1353609,1330143
16,68,1156804,1126774,1144862,1116437,1124958,1118463,1125935,1139275,1135574,1114971,1115460,1139903,1127821,1120279,1121396,1144024,1129009,1115251,1137599,1141928,1123910,1145420,1141090,1137459,1127262,1143605,1133129,1122235,1120349,1114761,1131522,1117485
17,67,1935433,1930265,1935502,1915599,1900235,1916437,1967489,1923421,1898489,1912526,1936620,1915040,1927123,1905542,1913504,1929217,1928100,1928240,1910431,1919510,1921954,1931731,1900304,1935364,1913504,1917764,1916926,1931801,1916228,1924678,1898558,1903447
18,91,905595,903011,901615,880943,882339,888904,898821,894141,898262,885761,922496,897005,887158,893374,902383,893583,894770,903360,898682,903780,879406,884434,882478,887089,900078,897773,891488,914604,898751,908878,901196,888764
19,85,3203210,3191757,3190780,3209496,3165079,3184703,3174367,3159212,3188055,3196227,3168012,3211452,3234708,3191688,3193503,3170177,3155930,3150622,3183167,3198043,3167943,3220251,3202233,3170457,3214106,3167524,3192805,3192455,3164520,3139099,3188963,3235476
20,98,6283017,6295309,6289302,6293702,6293004,6340215,6296496,6264509,6321078,6269538,6315003,6271004,6341401,6272681,6368988,6327992,6287347,6249285,6305923,6286718,6293003,6312628,6244186,6278128,6294400,6286160,6305924,6253824,6299988,6318494,6346500,6312000
21,119,2500845,2500356,2495607,2481081,2515022,2481919,2522635,2507200
22,114,4000068,4019063,3931765,3991757,3990220,4007610,3967942,3970665
23,121,7652269,7715054,7731606,7708210,7668262,7663583,7644168,7629013
24,147,2569008,2543168,2548964,2544075,2563141,2569217,2573687,2579763
