i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3771,978,978,908,908,908,838,908,908,838,908,838,838,908,838,838,838,908,838,838,838,838,838,838,907,908,839,838,907,838,838,908
2,0,2444,1886,1746,1746,1746,1746,1746,1746,1676,1815,1676,1746,1746,1746,1746,1746,1746,1676,1676,1746,1676,1746,1746,1676,1676,1676,1676,1676,1746,1676,1677,1606
3,0,4330,4051,3911,3771,3771,3772,3702,3701,3771,3771,3772,3771,3771,3841,3701,3702,3772,3771,3701,3701,3701,3771,3771,3772,3772,3771,3701,3771,3702,3702,3771,3771
4,0,7822,7683,7473,7473,7333,7263,7333,7194,7194,7264,7333,7334,7193,7333,7403,7333,7263,7263,7263,7194,7263,7263,7263,7333,7193,7263,7333,7333,7333,7333,7334,7263
5,0,13898,12571,12361,12431,12362,12362,12501,12361,12361,12362,12432,12431,12571,12571,12361,12571,12501,12571,12501,12501,12641,12571,12431,12431,12222,12431,12501,12711,12571,12571,12571,12502
6,0,20114,19904,19834,19834,19625,19625,19555,19624,19624,19694,19624,19624,19625,19555,19485,19624,19624,19485,19275,19346,19415,19415,19415,19555,19555,19554,19555,19485,19484,19555,19485,19624
7,0,29193,28983,28913,29262,28704,28633,28704,29262,28983,28844,28634,28913,28564,28774,28634,28983,50703,38412,28843,29053,29193,29123,29123,29263,29053,29472,29053,29053,28914,28843,28913,28913
8,0,41065,41554,40995,41275,41205,41624,41344,41554,41624,41554,41274,41205,41135,41205,40855,41065,41205,41415,41484,41135,41414,41204,40855,41274,40925,40855,41065,42113,41624,41554,41414,40995
9,0,56220,56081,56639,56708,55871,55661,55940,56988,55382,55801,56080,56360,55870,56918,56778,56360,56220,56499,56360,55521,55801,56150,56080,55661,56709,56429,55801,56849,56011,55662,56010,55941
10,0,73819,73959,74797,74099,95958,94351,74378,73610,73609,74169,74308,74028,73819,73959,74238,72422,72772,74518,74239,73610,73121,73540,73261,73820,74937,73889,74448,75007,74588,74309,74238,74797
11,0,95120,94840,94491,94142,94142,95051,94980,95469,94770,95050,95679,94212,94213,95679,95539,95609,95190,95260,93444,94003,134928,94770,93933,94561,94840,95259,93793,94561,94282,95260,94142,94561
12,0,121938,119633,120052,119424,120122,118446,120681,119982,119214,119424,120541,119423,120262,118446,119913,118237,120891,118377,119214,119633,120192,119913,119354,156578,120751,119144,120192,119215,119424,119074,119563,119982
13,0,148267,147429,147080,147010,147568,147708,146940,148476,148057,147219,147918,148197,147708,147219,147988,147848,147289,147568,147918,190031,147709,148616,148058,148337,148407,147848,148337,148407,148546,148477,146731,147779
14,0,179834,180183,180882,180183,179904,179834,180532,179416,179345,179554,179834,203509,179695,179345,179624,181790,179485,177530,179206,180044,178926,180253,180253,179904,181510,179136,179694,181929,179345,180114,179136,181162
15,0,217128,242480,215591,216988,217477,215033,216639,217896,216848,216778,217267,217407,216988,216151,217826,216569,217338,215312,214753,242131,218105,215032,215591,217477,217477,215661,218246,219014,217757,216430,215382,216359
16,0,259031,257145,259031,257635,257425,264269,258891,258403,258473,258333,259660,257634,256936,256796,257076,258333,258752,256587,259241,257565,287944,256726,258822,258961,258263,256726,258681,258821,259031,257006,259520,257774
17,0,303658,305124,301632,308825,305543,303239,303867,305124,304007,304356,305543,303658,304286,305893,304635,303518,310432,299607,301074,302959,304146,304496,304915,301633,303029,301912,302890,303658,304984,302610,302052,302890
18,0,352894,350939,354431,355199,356246,353452,353452,354011,352963,356665,353663,355687,355059,354710,354290,355268,353033,352265,353732,356176,360716,352824,353173,354780,352475,352125,354011,355967,353941,350519,354012,359110
19,0,411419,409813,409393,410720,409603,407228,409463,409114,409114,415329,409113,408555,407229,407787,407717,410301,408555,407927,406530,412047,412117,405901,407298,409812,408555,409394,409184,408555,409882,411978,408904,411837
20,0,472108,467988,472318,473086,470362,474692,473575,470292,470083,468965,468197,471060,470362,467220,474623,471689,471549,469873,472109,471689,469594,468686,476647,465264,470712,469594,472317,473016,471061,470223,473296,475740
21,0,537826,536220,535103,536709,538525,532519,543064,537477
22,0,608713,608014,606129,608573,611436,613741,611087,608084
23,0,687141,683230,686722,689585,683998,687002,688538,690982
24,0,777651,778140,775208,773112,770318,769131,776395,773950
