i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4121,2444,1676,1676,1676,1746,1746,1676,1746,1677,1676,1677,1676,1607,1606,1676,1607,1606,1606,1606,1607,1606,1606,1607,1606,1536,1606,1607,1676,1607,1607,1606
2,3,5797,3422,3143,3282,3352,3353,3283,3212,3213,3213,3213,3213,3213,3213,3282,3213,3282,3283,3213,2864,3213,3213,3213,3352,3213,3143,3142,3142,3143,3282,3142,3143
3,7,9149,7473,7124,6495,7263,7194,7334,7543,7403,6565,7404,7404,7334,7263,7124,7263,6565,7333,7263,7334,6705,7333,7403,7404,7264,6495,7054,7264,7193,7124,7124,7054
4,9,21372,19556,19207,19067,19067,19486,19066,19346,18787,18858,18787,18508,18578,18648,18927,18508,18857,18857,18927,19277,19277,18787,18857,17601,18578,18857,18508,18229,18928,19136,19067,18788
5,21,28006,27098,26750,26191,26679,26820,26819,26750,26819,26819,26610,26959,26959,26890,26749,26400,57201,68725,50565,50216,49797,50147,49657,50286,49728,49937,50146,49169,49867,50286,50426,50705
6,23,157283,151696,148484,148763,147786,149461,147995,149392,148973,147715,148624,148274,148414,148134,149601,149252,148344,147785,148204,147785,163639,148973,148064,147576,150859,149601,147925,147436,149112,149252,148902,148135
7,41,153862,145131,144502,145061,144154,143246,143944,146109,145690,144154,144642,147786,147017,144293,143245,144712,144363,147017,147855,144363,145201,144223,144643,143874,144224,144363,144643,144014,144503,143804,144223,144084
8,53,329025,323228,321412,338593,305488,302135,303881,303812,300320,300948,305907,304511,305348,305698,304580,304441,325742,298434,300180,305558,302834,302066,301647,303602,302345,302835,301228,300459,303811,330980,304091,303672
9,63,484353,483445,475762,471362,475204,476321,489801,451806,455997,453692,456207,452365,453972,452366,469686,454042,446708,446359,445381,447337,449502,450340,448174,489102,449292,444333,448733,449572,444822,446150,446219,449641
10,69,698209,664545,661402,662938,660634,660564,667129,663497,661682,661262,660634,652183,661681,654976,655814,652183,651764,652811,646805,623548,622849,624666,622081,623129,630532,622849,623967,620824,626132,623268,635351,622640
11,92,874979,861359,857099,863943,819244,823854,819594,817568,831117,818895,823225,820781,823784,829371,822876,820152,818336,843759,790330,790540,791029,788235,797873,791866,789701,791028,793054,801086,789143,788444,789561,788793
12,102,1121031,1061107,1050141,1042738,1057545,1051189,1050560,1048535,1087158,1052307,1049723,1078846,1009354,1006630,1011449,1051049,1009005,1010401,1012008,1045741,1011798,1003557,1014941,1015989,975760,974502,974992,975061,973176,975410,979112,989449
13,133,1458576,1445935,1436785,1397744,1388245,1397953,1382868,1389922,1397884,1387617,1401375,1336283,1336004,1345153,1332721,1339147,1344036,1342848,1341871,1349204,1297940,1295775,1305902,1327833,1330696,1383217,1313095,1295146,1314004,1257572,1262042,1272029
14,158,563204,553776,544696,546233,546931,549655,556640,550214,547979,548467,548328,549585,552379,569839,532405,530519,529890,532963,531356,553846,546931,1429662,505725,506493,503769,512569,527585,510893,505376,506702,510753,536804
15,163,1509980,1513403,1514101,1523390,1507536,1502856,1502787,1505440,1514240,1466259,1462208,1462697,1465212,1454385,1465351,1456481,1463675,1416322,1426868,1433084,1427147,1430151,1430640,1416532,1414646,1414715,1413808,1382798,1386150,1366106,1377001,1374347
16,182,1463884,1452780,1447262,1445726,1450335,1446564,1444748,1444608,1445237,1451872,1449148,1451173,1449846,1443700,1447891,1451732,1443072,1451104,1454176,1438741,1453129,1448938,1447122,1456551,1452779,1447542,1457249,1447820,1455993,1444259,1452989,1451173
17,226,2415269,2408145,2395086,2423231,2420368,2410590,2424419,2424977,2416736,2422464,2409542,2460387,2427841,2411288,2408006,2397670,2446209,2443556,2436850,2498172,2463320,2527645,2441600,2413105,2433149,2436921,2404165,2425257,2398159,2418273,2430984,2392222
18,240,4020653,4025682,4014158,4031409,4031619,4038253,4085466,4097968,4219982,4180591,4056552,4057390,4052850,4080857,4213626,4118362,4070799,4057041,4068564,4061651,4062419,4024635,4057391,4036647,4019117,4025053,4024215,4029384,4040139,4044888,4023238,4040977
19,274,5526862,5506118,5551516,5532170,5534614,5523719,5654672,5535383,5534055,5532868,5539084,5555567,5523370,5529097,5539573,5533008,5521972,5531611,5520716,5537408,5513592,5515059,5519947,5511078,5507865,5516036,5507725,5509401,5523510,5535732,5522182,5514500
20,302,5175837,5136936,5125342,5126599,5140986,5125062,5132256,5118776,5127577,5136516,5132396,5139519,5134700,5134420,5124014,5118148,5111163,5532380,5246517,5147760,5149506,5508214,5527840,5269006,5133583,5129741,5132465,5158656,5148948,5127995,5137494,5141055
21,342,7561564,7561564,7561564,7561564,7502687,7502687,7502687,7502687,7508902,7508902,7508902,7508902,7517213,7517213,7517213,7517213,7459385,7459385,7459385,7459385,7491023,7491023,7491023,7491023,7513163,7513163,7513163,7513163,7508484,7508484,7508484,7508484
22,365,7101864,7101864,7101864,7101864,7103471,7103471,7103471,7103471,7080283,7080283,7080283,7080283,7070854,7070854,7070854,7070854,7070715,7070715,7070715,7070715,7101097,7101097,7101097,7101097,7102144,7102144,7102144,7102144,7101586,7101586,7101586,7101586
23,389,6575537,6575537,6575537,6575537,6495777,6495777,6495777,6495777,6480692,6480692,6480692,6480692,6473777,6473777,6473777,6473777,6478805,6478805,6478805,6478805,6473358,6473358,6473358,6473358,6474266,6474266,6474266,6474266,6492285,6492285,6492285,6492285
24,429,9379965,9379965,9379965,9379965,9346301,9346301,9346301,9346301,9309634,9309634,9309634,9309634,9354332,9354332,9354332,9354332,9302790,9302790,9302790,9302790,9316898,9316898,9316898,9316898,9305164,9305164,9305164,9305164,9315430,9315430,9315430,9315430
