i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3561,1048,978,838,977,1117,908,908,978,1118,908,838,1327,838,838,977,908,978,838,838,1047,838,838,978,908,1257,1048,907,838,838,838,908
2,0,2305,1816,1816,1746,1816,1816,1676,1746,1746,2095,1676,1607,1746,1676,1676,1676,1676,1746,1676,1607,1746,1676,1607,1676,1606,1607,1676,1676,1676,1676,1676,1676
3,0,4399,4260,3842,3911,3772,3702,3771,3771,3771,3772,3772,3771,3771,3701,3702,3772,3702,3701,3701,3771,3702,3702,3771,3771,3701,3701,3702,3772,3771,3771,3701,3841
4,0,7892,7473,7263,7403,7193,7124,7194,7124,7054,7054,7124,7054,7123,7053,7054,7124,7123,7123,7124,7263,7193,7193,7123,7123,7123,7054,7123,7193,7193,7194,7194,7263
5,0,13968,12571,12222,12151,12361,12361,12221,12291,12152,12222,12222,12221,12152,12222,12222,12222,12222,12222,12152,12222,12292,12222,12152,12291,12291,12221,12152,12152,12222,12221,12291,12361
6,0,20113,19624,19345,19276,19275,19275,19345,19276,19206,19275,19485,19206,19485,19485,19206,19136,19275,19275,19275,19554,19694,19415,19136,19065,19135,19275,19136,19345,19135,19415,19346,19206
7,0,29332,28494,28704,28704,28494,28354,53705,46372,28424,28424,28284,28424,28634,28634,28494,28354,28494,28564,28424,28494,28773,28844,28843,28843,28913,28634,28634,28285,28425,28354,28424,28494
8,0,40716,40297,40087,40087,40367,40157,40296,40296,40227,40297,40367,40227,40227,40436,40157,40436,40436,40506,40367,40716,40157,40785,40925,40506,40227,40436,40437,40506,40157,40017,40157,40156
9,0,55312,55102,54474,54684,54614,54963,54474,54544,54823,54893,54614,54684,54404,55033,54614,54753,55032,54613,54893,54823,54962,55102,54683,54962,55172,54823,55102,54753,54823,54543,54683,54683
10,0,72143,96587,80733,72283,71934,72282,72073,83108,80803,72003,101056,81501,83526,72143,72073,71863,72073,72562,71794,71933,72004,72352,71863,71794,72003,71933,72422,82688,100288,101195,81501,107621
11,0,160628,94771,92745,92675,92955,92466,90999,91349,90859,91278,91348,92396,117957,92256,92396,127734,92116,92326,92396,92815,92047,92675,92396,92186,92676,92117,92117,92605,92535,92885,92047,92047
12,0,116979,116840,116700,116699,116839,116769,116978,116350,116630,117258,116210,116211,116420,116560,116840,116071,116770,116630,115721,116630,157206,116002,116351,116280,116490,115791,116350,116420,117049,116910,116281,116560
13,0,146032,144425,144635,144425,144355,144705,144356,144146,143866,144076,144495,144285,144146,144216,144146,143587,144355,144076,175224,144425,143796,144076,144146,143447,143657,144077,143867,143448,142889,143238,144286,143658
14,0,175713,175643,175922,175294,185979,203508,175434,175434,175364,175782,192194,213565,225508,173548,174107,174386,174455,174037,177669,176830,175224,176062,175433,173478,233469,244852,194778,177179,182278,180392,178786,176760
15,0,286057,211470,236542,210981,211120,213914,213634,212238,212377,212028,211889,211610,210912,211610,211051,211330,211819,210772,247856,212099,212099,211959,211539,211470,211750,210702,210981,211260,210981,211400,210702,211470
16,0,251976,252116,249881,252954,258471,252884,252535,252396,251487,251138,251418,251488,250719,249880,249183,249532,249812,248903,288292,255538,249672,249462,249252,249183,249252,249672,250021,249812,252605,252884,252325,252326
17,0,300863,296603,297161,302678,297580,297720,298139,294926,294367,294647,297301,297720,297371,297930,297581,299397,302748,298279,299187,298069,297371,296323,297580,297510,297860,298139,297161,296114,297092,295346,299047,295904
18,0,344651,344791,344372,348422,347165,347375,345629,344721,344442,350099,345280,346327,345630,345210,344372,346118,347724,346816,347514,347654,347514,372377,347236,347724,348073,347515,346328,350169,347514,347445,347235,346816
19,0,432508,402757,402128,402897,402827,403525,405132,402896,398985,401918,436767,402756,408134,404013,404433,402547,402617,402966,402617,402897,435022,402338,401779,402826,403315,404643,403874,405480,402967,399684,405900,403385
20,0,469173,466868,465680,464494,465611,464075,467706,467427,461491,466938,465680,466728,464982,464214,464215,469312,464144,466169,464982,467008,467357,465262,464493,465192,473573,464494,466380,465821,466240,461630,459605,466240
21,0,539011,533634,536148,530700,530211,529303,532027,533424
22,0,609477,623235,601027,622537,624632,660041,629661,643419
23,0,703689,683436,680503,685113,688325,683576,681969,683785
24,0,770943,771502,771153,769127,767312,770943,767591,774924
