i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3073,1117,1048,1118,1048,978,978,1048,978,1048,978,978,1048,1047,977,977,977,978,978,978,977,1047,908,978,978,978,978,977,978,978,978,978
2,4,6006,4540,4260,4121,4121,3981,4051,3911,3981,3981,3841,4121,4400,4470,4400,4470,4400,4400,4470,4470,4400,4400,4469,4469,4469,4469,4399,4399,4469,4399,4469,4400
3,8,60131,27447,11523,11524,11174,11174,11104,11244,11384,11174,11104,11105,11034,11035,11034,11035,11104,11174,11174,11105,11174,11034,11104,11104,11034,11035,11244,11174,11034,11034,10965,11035
4,14,36875,34570,33942,33662,33313,33243,33173,33173,33174,33173,33313,33452,33243,33243,33034,33173,32964,33103,33522,33173,33033,33033,33173,33383,33173,33173,33662,35269,33313,33243,33243,33243
5,20,32685,31846,31498,31357,31288,31218,31288,31218,31357,31427,31288,31218,32056,32265,31288,31427,31357,31358,31427,31218,31358,31497,31637,31637,31358,31288,31427,31497,31427,31218,31357,31217
6,27,65508,63134,62645,62366,63833,64671,64182,64740,63483,60480,60620,60480,60620,61039,62925,62226,60620,60689,60760,60620,60689,100847,60480,60760,60830,60760,61109,60689,61388,60689,60690,60620
7,34,110485,101895,100986,98054,99240,97006,102663,99520,97285,96517,96517,96516,96586,104688,98612,98752,98403,98681,98402,98193,98333,98402,98333,98333,98542,98612,98193,101894,101825,102453,102453,102314
8,51,172292,122566,121519,121449,121379,121100,121519,121938,121030,121380,122916,126128,128573,121588,121310,121100,120960,124383,126198,125570,126268,126966,126058,126129,127246,121449,120960,121100,121240,121170,121379,150991
9,60,113697,111881,111672,111323,111323,111463,111392,111392,111602,111322,111322,111323,111462,111532,111672,112371,116071,115792,112999,111812,112300,111113,116630,115862,114745,110834,115932,115862,112719,115094,114814,109925
10,73,431462,402340,400873,399965,400175,400105,406250,404085,405133,410301,440541,392073,410091,400454,409324,397312,406251,395146,401292,415399,401013,397102,398219,401362,401362,392911,415190,403037,405412,413374,413513,406530
11,96,319720,320419,316927,314343,304007,307360,316508,311479,310712,304984,300655,320000,310781,299118,299188,299188,316927,319441,319790,320070,317556,298699,307918,307568,309175,318883,317625,318673,317625,307010,314972,299118
12,104,408485,403526,416237,413025,404993,417285,418682,420987,419520,407089,407578,398149,408276,410790,418682,404085,412606,418053,401083,407578,412326,425526,400105,418961,406320,410581,420008,397311,412257,411488,402619,489288
13,129,463029,472178,463588,448363,450039,449550,477416,466661,471130,470153,449411,451367,467290,463588,516386,473994,469524,537127,549419,477066,464146,483142,465264,476229,474064,477904,468337,468128,475042,458699,459956,475530
14,140,686792,672475,659624,658298,675408,675967,688258,665491,640279,667028,678761,671846,676874,651384,645517,682811,673313,689236,668634,682811,661092,655155,681065,672195,665421,664862,670171,649847,669681,666259,659694,673103
15,168,606618,579590,585177,593976,574910,573164,572955,602497,569184,588668,591253,593138,587761,597399,571628,580498,577005,601938,596281,588040,596211,589996,579520,582173,594675,562130,584618,602566,567508,590206,589088,590485
16,191,1428058,1415137,1441606,1439861,1388250,1440070,1419119,1411576,1422471,1412833,1427150,1430362,1441397,1410528,1410598,1448590,1429804,1422540,1437975,1453269,1440698,1444819,1400681,1422680,1430781,1416744,1424845,1408433,1401589,1426591,1414299,1403195
17,217,1214631,1184112,1213793,1231951,1192702,1223501,1216447,1189978,1201362,1242078,1207857,1192772,1215539,1207438,1195216,1193610,1236630,1237957,1182645,1197171,1209952,1230344,1183134,1218053,1219938,1225456,1196473,1227621,1226224,1194658,1213863,1216866
18,252,1217005,1206391,1210232,1190816,1185998,1234046,1180411,1177965,1220987,1234116,1184880,1221126,1185508,1197800,1192004,1221196,1192213,1222313,1217844,1204155,1181039,1227132,1189000,1198080,1183553,1198079,1188931,1193540,1194308,1200803,1225805,1194797
19,275,1275530,1232230,1256255,1262121,1258350,1261982,1253741,1269314,1270781,1248712,1256465,1273645,1231532,1267918,1247385,1291593,1273714,1256045,1248432,1256325,1240262,1251715,1269734,1287613,1240751,1241938,1243474,1269454,1236910,1284121,1266241,1228948
20,311,1712649,1727106,1653287,1716071,1704198,1733182,1718585,1663133,1710485,1699869,1686320,1719564,1732903,1701475,1636805,1646792,1660969,1683667,1672632,1669629,1689882,1716001,1684575,1712510,1713347,1745613,1656988,1679965,1693304,1742261,1734718,1650423
21,337,2010231,2011349,2093549,2052693,2064565,2100812,2016936,2081118
22,367,2212065,2215626,2234693,2231759,2252431,2213112,2218071,2187481
23,390,1912318,1854840,1916787,1904565,1886548,1952894,1870135,1883126
24,423,3142802,3051244,3103134,3070938,3190292,3121222,3118778,3163684
