i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,175,1299205,1328676,1278951,1250947,1277485,1277555,1251086,1290126,1251226,1283910,1309122,1280557,1251156,1280628,1256604,1262121,1310379,1308494,1273644,1289009,1274552,1250598,1250458,1276647,1300183,1277206,1259955,1265263,1298856,1327489,1251435,1284259
15,166,894491,848049,840995,871095,867324,907620,840715,875425,845813,881641,873958,880384,868162,844067,901544,844696,847908,841065,869838,897703,842811,854683,852587,850423,842951,872771,877031,863483,890789,848677,860899,844975
15,160,802304,762776,776045,761588,774089,795111,777582,791898,778349,781981,768572,772274,761448,764941,768084,771925,766058,779187,769760,761518,796019,804888,783238,792457,760470,774928,789035,779746,796019,778838,768712,768433
15,165,631898,600401,614928,596491,606756,622889,600191,610318,594814,612483,596490,596629,601169,596071,596350,602217,618490,609271,640349,602705,603684,603334,597747,614159,597119,623168,621912,595652,615207,597538,597188,601309
15,172,836176,819973,837991,817110,832195,844486,842951,836176,858385,852168,848328,853216,835338,841833,856778,862435,855661,810755,819205,818507,811104,840785,825002,815154,848258,848956,856219,823675,847978,816481,855172,815923
15,162,658437,667097,637346,636158,630781,643282,632666,659764,630781,660393,627289,632666,625473,630781,650685,668285,653758,643980,644399,634343,647612,628965,627429,627010,653269,638184,639022,633016,631200,649148,668843,673383
15,180,586015,534823,633225,615486,530004,549559,538315,526233,540480,539293,529096,533007,537407,532309,535731,551165,529305,532867,534753,544949,544460,544041,531540,547533,527140,530842,527001,524487,529654,524906,534753,532938
15,161,616324,594046,600960,607455,603264,592929,599283,591183,614439,596001,586923,612274,599005,583709,603684,598795,589018,613181,610318,626451,594256,591881,594884,614439,598097,584757,606617,615137,601170,634622,604731,603753
15,177,562968,564854,566111,593138,586922,569253,571348,554238,584967,582872,580148,581963,555844,578193,588179,583082,575539,590414,560384,555425,561850,557451,578192,584199,582662,570370,592649,564783,553819,553959,590204,591811
15,173,761309,748877,744408,761938,742383,759144,745247,747341,763264,758097,770109,750554,764173,752719,757189,774159,748110,767943,757189,763474,744757,730091,765849,745386,757468,771995,744897,721222,741056,770388,743849,768433
15,171,563317,542854,537547,554168,537337,559266,571418,552632,553819,570021,560314,567926,573723,568416,568345,568485,563037,556473,563177,560733,573374,541807,551933,565203,555285,562270,569323,564434,555285,552981,550118,561501
15,169,569672,560803,563178,547673,572815,573374,557800,542925,567926,564435,566600,553889,539083,559196,538664,548790,578262,554588,550536,548861,554378,555705,562479,572256,573932,571139,564015,537406,569602,557171,554587,548861
15,158,724155,715775,712003,712561,732396,719056,716752,694334,704321,708721,719615,711794,707045,689375,714238,706067,715914,688119,703343,722059,710257,687979,718568,707045,703483,710955,715844,687350,692658,709838,688049,702574
15,160,490685,478743,491383,502488,497879,482025,485378,497599,499694,497041,489498,477067,482584,494177,488241,480349,505491,484540,493548,502138,506469,486913,486984,479301,495294,485866,494875,504443,496552,491174,476997,495853
15,166,527978,505282,504932,505072,514011,519528,508144,520297,496970,498995,509052,512196,503116,514291,507027,524557,521344,525045,517503,512195,511427,494735,519318,512754,520226,519947,522182,506050,501999,517573,508564,508285
15,162,1070344,1053513,1063849,1066433,1055678,1022575,1042270,1053094,1062453,1052117,1052187,1078515,1076769,1046459,1041640,1045551,1046180,1043457,1069437,1045342,1025717,1047857,1030467,1055329,1048415,1043107,1033958,1031863,1070554,1062522,1064199,1071392
15,164,892605,900078,878149,890929,913767,884853,892675,901824,904058,865997,880593,908040,891977,887647,892466,871095,882199,883037,884365,919214,883247,901824,890999,903430,894072,871305,868720,886111,886599,901125,886250,908528
15,164,513592,512684,523229,516735,500672,504513,509681,514919,512545,508703,508075,506329,504792,487402,497878,511567,528468,500602,500532,493338,498437,490475,512893,504234,492710,506120,504932,522461,526372,507446,492291,489497
15,181,2061212,2107445,2092011,2085307,2076018,2083211,2084538,2101719,2061282,2079370,2099902,2070012,2095224,2077345,2090475,2112613,2065961,2097039,2102697,2091453,2080069,2088239,2082094,2097598,2118130,2096411,2085237,2083839,2083631,2098785,2097179,2089706
15,164,2061701,2051784,2058139,2064914,2037467,2038165,2071618,2041518,2034464,2046196,2044939,2027900,2055485,2042216,2044242,2061701,2086774,2027969,2049829,2069104,2030204,2056743,2070081,2066170,2014281,2062819,2042146,2024477,2054438,2051505,2063028,2067987
