i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,6635,3003,2933,2235,2165,2165,2165,2165,2095,2165,2095,2096,2095,2095,2095,2096,2095,2096,2095,2095,2095,2095,2096,2095,2166,2095,2026,2095,2095,2095,2095,2095
2,2,7543,5169,4260,3702,4051,4190,4051,3981,3981,4051,3981,4749,4051,3980,3981,3981,17879,4888,4050,4051,3771,4120,3981,4120,3981,3981,3981,3912,3981,4050,4050,3561
3,4,10267,9289,8870,9009,8870,8660,8590,8800,8101,8590,8870,8940,8661,8171,8660,7543,8172,8870,8730,8730,7892,8800,8800,8660,8661,8661,8731,8661,8940,8940,8800,8870
4,9,49099,31778,30730,29892,30242,30312,29823,30101,29613,29543,29334,28844,29753,29752,29334,29753,29333,29753,28914,29683,29544,29194,29683,29334,29264,29613,29543,29613,29612,30171,29194,29752
5,12,109582,105392,104484,102667,102946,103505,102179,102947,100991,102528,102598,102877,102319,102178,101760,103296,102039,102947,102109,102598,102179,101969,103156,102807,101899,101410,103087,121664,101899,102039,101550,101969
6,16,140103,137868,136890,137309,135842,135982,135982,135423,136471,133957,134166,134655,135563,141779,133956,134935,134516,315894,120757,134515,136401,135284,134236,135283,163081,128090,129697,128649,129557,127881,128719,128160
7,31,211690,204846,204077,202332,201564,201284,203658,202332,202122,204217,201773,202541,202890,216440,203100,202541,202821,203728,201773,201494,201075,201982,202960,202052,201354,202192,201494,201493,201703,201982,202542,201912
8,32,411857,381337,378543,383711,378891,384270,378333,379171,380219,379521,403826,362898,361431,361152,362549,366600,371139,361571,361362,362898,366669,387622,351374,353609,354656,356403,353190,355006,353469,354656,360524,367159
9,49,519623,476670,465217,465426,461585,465006,466404,461584,498671,464867,462353,460886,462632,463330,464029,460258,464169,507261,441400,442169,449432,440982,442518,444473,442727,480372,444543,444892,451108,445801,444194,443985
10,57,1030725,1029049,1014453,1016058,1016408,987214,974433,972547,973804,986445,994617,983093,977855,993988,981487,984490,987424,982115,941258,948591,1038478,1226283,1200022,1227820,1038129,908642,936300,937347,943144,934763,936230,935182
