i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,10057,3282,2096,2095,2165,2095,2165,2165,1677,2095,2166,2095,2095,2095,2165,2165,2025,2026,2026,2025,2025,2026,2026,2025,2025,1956,2025,1956,1746,1956,1956,1955
2,0,6984,5029,4400,5308,4330,4609,4260,4330,4261,4191,4190,4260,4261,4191,4330,4121,4261,4121,4190,4260,4261,4191,4121,4121,4121,4190,4331,4121,4121,4190,4121,4121
3,0,11943,11175,10267,9988,10127,9778,9988,9917,10196,9917,9778,9847,9778,9917,9917,9708,9918,9848,9917,10057,10057,9848,9848,9638,9918,10057,9777,9847,9847,9708,9987,9777
4,0,25772,25003,24165,24025,23537,23956,24025,23886,23886,23817,23467,23607,23886,23816,23746,23397,23886,24165,24166,23816,23956,24096,23607,23886,24165,23747,24025,23816,24165,23886,23955,24514
5,0,61740,57201,57340,56502,56711,55943,56642,56432,56502,56572,57130,56921,56292,56432,56502,56292,57549,56712,57550,55874,56362,56153,56293,56013,56363,56781,56013,56502,56852,56292,56013,56642
6,0,132350,130674,130814,130534,131862,153302,123969,124738,125157,126135,124458,126902,125226,124807,124318,126065,125995,125785,127601,124877,126064,125156,126414,126413,125296,126343,126135,125715,126344,124527,125087,124737
7,0,285373,316383,282789,284675,292008,299621,299063,292357,292916,285863,280973,281393,281393,280065,281812,314777,280834,281602,280485,279996,279367,280415,279158,279996,279647,278529,281881,279926,280345,316453,281393,279576
8,0,628925,629275,621732,617750,608531,632906,614259,621522,611884,601966,596309,631439,593376,594982,614677,630322,613420,593515,608881,593795,592887,594144,592956,592049,591420,590652,561388,564322,561598,563483,562087,563553
9,0,1258339,1244929,1246326,1257640,1244789,1249818,1283970,1182421,1187100,1198624,1127735,1129062,1131087,1146452,1162027,1140935,1159513,1141214,1146593,1134999,1141215,1146033,1145125,1151411,1179139,1143240,1126617,1073607,1028210,1029398,1035683,1028700
10,0,2259661,2265177,2257914,2205812,2176549,2164047,2176968,2164536,2188911,2090015,2104611,2090573,2106288,2089735,2059354,2009208,1926026,1874133,1889080,1904654,1899137,1889429,1941392,1920020,1926934,1920579,1926864,1853670,1858699,1851505,1850318,1857791
11,0,3987755,3894726,3893748,3856662,3766915,3766147,3754833,3642108,3644971,3638336,3553968,3533365,3529593,3488107,3426228,3424900,3434189,3320836,3323839,3327261,3297230,3228505,3221521,3227248,3181851,3140924,3137082,3135336,3080091,3051945,3054878,3049780
12,0,6607309,6594668,6590547,6597602,6594669,6591247,6592992,6594110,6590828,6597183,6593412,6589919,6596135,6592643,6592015,6595995,6601373,6596624,6600954,6592154,6599907,6595088,6589291,6594878,6599907,6586776,6592434,6595646,6593551,6593481,6595018,6587475
13,0,14171591,14169287,14180321,14175852,14165306,14164189,14163001,14169357,14169916,14598325,14454940,15181783,14571715,14565080,14565150,14555582,14192894,14178995,14169287,14173896,14172290,14184093,14187515,14174175,14173686,14169357,14173338,14168868,14174176,14171661,14173617,14166633
14,0,30295330,30282618,30284854,30290022,30269139,30277869,30272282,30290441,30327387,31245038,30749232,30289603,30276193,30307692,30277940,30320194,30334791,30288066,30279406,30277660,30322079,30306156,30278009,30280035,30272491,30302104,30287368,30293095,30530906,31416779,31136923,31129101
15,0,66529584,65837453,64879293,64707063,64744987,64684853,64693235,65211879,65539438,64689323,64707273,64705317,64784029,64689743,64697915,64683317,64708181,66158725,64848283,64733953,64695679,64688276,64711883,64785077,64695051,64684994,66523787,64743590,64690581,64700149,64682410,64695540
16,0,138950809,140399747,139189389,138972530,138957375,139445639,146474444,146204505,141584752,139010735,140694130,138967572,139039509,138974137,141419647,140049980,139001864,139289892,140342965,139994456,138954092,139001445,138965826,142530480,139016042,138938937,139018906,140292261,139079668,138942639,138967782,140712498
17,0,295451178,295736622,294339019,295117266,296559637,294816177,295316664,294716583,295177190,294245151,294302701,294448531,294376734,294257863,294314714,294311432,294496722,294358086,294340137,294310245,294322257,294386442,294311223,294313946,294260168,294307522,294315972,294301725,294333921,294348309,294321141,294369471
18,0,614019076,614265827,614028156,613890499,614011884,614013700,616455368,614014608,613940507,615149747,613919834,613905726,614077537,614059867,613990306,614090389,613976896,614013982,614017964,614051278,614024599,613990587,613949450,614017126,613972149,613850974,614162259,613992614,614002950,614054006,614208076,613956157
19,0,1282659596,1282653521,1282767225,1282623561,1282771627,1282848873,1282798728,1282794190,1282616653,1282811443,1282660027,1282818988,1282662613,1283095913,1282858103,1282691950,1282916982,1282831776,1282744126,1282656335,1282614781,1283405460,1282907210,1282748322,1282616112,1282950656,1282675969,1282833952,1282670733,1282733103,1282675275,1282828859
20,0,2751325136,2732578773,2704547087,2742294960,2699714815,2691294976,2692279262,2685021031,2680773190,2680797499,2680885156,2680492440,2680804638,2680840960,2680891740,2680558879,2680624744,2680970187,2680552537,2680822760,2680892467,2680798954,2681023639,2686553435,2700013206,2699214779,2693447879,2694285705,2694964852,2685597888,2687246787,2684052299
