i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3283,1118,1048,978,978,978,978,1047,977,977,978,908,1048,1048,978,908,908,978,978,978,977,977,978,978,978,977,978,908,978,977,978,978
2,1,3981,2584,2374,2304,2305,2305,2305,2305,2234,2305,2235,2235,2234,2165,2235,2235,2165,2165,2165,2235,2165,2235,2235,2234,2235,2305,2165,2165,2235,2235,2165,2165
3,3,4888,4330,4260,4260,4190,4191,4190,4260,4260,4190,4330,4190,4190,4190,4191,4190,4190,4121,4190,4190,4191,4190,4050,4121,4051,4120,4050,4121,4121,4121,4120,4050
4,8,16692,14247,13898,13688,13409,13339,13898,15085,15015,15016,15015,15085,15015,15085,15016,15085,15015,15015,15016,15086,15015,15015,15015,14247,13897,13619,13548,13689,13689,13688,13618,13758
5,12,26399,24444,23605,23326,23396,23186,23047,23117,23116,23186,23186,23047,23326,23116,23047,23047,22977,23256,23047,23116,23116,23256,23116,50004,43160,23187,23117,23256,23116,23116,23256,23815
6,16,61947,55941,55033,55102,54683,54614,54334,54124,54125,54474,54474,54264,54265,54684,54264,54474,54334,54543,54124,54474,58804,55173,54404,56918,54474,57546,55312,54404,54473,55731,55033,54963
7,21,97704,93583,93444,92675,92257,92535,92466,90580,90231,91838,95120,90929,90790,90581,90161,90301,90441,90231,91558,90650,130109,90231,90651,90650,92047,94072,90371,90301,90720,94561,95190,92117
8,29,80384,71584,71165,72143,73051,73260,70746,69350,69350,69350,70047,69559,69209,69210,69210,70187,69419,69140,69209,69978,70257,69140,71096,72004,71026,70746,70816,70886,70886,70467,70537,70746
9,40,131854,126337,126407,128154,150362,122706,127594,126617,122985,129410,126477,122776,122775,122706,122845,122636,130946,130877,123334,129550,130737,131296,129899,130947,130807,126128,127943,130667,131226,130737,130668,130528
10,49,266084,282635,257494,260427,267970,267271,267969,265875,266922,258751,251348,252396,262173,251139,251208,259450,280051,252675,257354,256098,266503,258891,266294,267061,258402,251627,254351,262452,266853,266503,257285,260776
11,65,412744,399894,395564,389279,388790,388859,388720,389209,388440,393400,388441,388720,388371,388511,388580,387882,388511,397031,387393,386276,382645,392981,402338,393609,392980,390815,403945,381876,395075,383133,386206,395704
12,76,557589,560523,545227,555633,544040,564084,565271,564503,545227,566807,554935,568833,549209,562408,552072,559335,554656,557030,557240,544529,553679,562897,555215,553887,554236,564992,554376,560173,553748,557449,544879,549558
13,85,594674,598654,611783,591251,592159,591321,591461,591391,597327,591531,601448,604031,600679,591810,584687,597188,599143,585175,596140,585105,584267,594883,598165,591391,587061,604311,599143,608082,596279,591111,590972,590622
14,93,1967834,1977821,1958406,1963085,1987598,1968393,1963574,1953867,1938292,2003382,1945975,1954076,1993046,1995072,1940737,1985713,1965878,1973352,1932007,1962875,1975586,1960362,1985434,1967415,1969370,1933823,1973770,1988367,1962806,1960292,1959942,1980125
15,135,654106,661020,657807,637066,655502,628754,649846,639859,633014,628405,638113,627357,644328,638462,649497,633713,631757,636018,629872,631548,623586,641186,660671,663115,641465,645655,650265,653128,641045,661089,653547,625751
16,133,602216,599771,613739,610666,608222,613250,595651,597397,587619,595302,607174,612412,610876,595581,588597,612762,593137,596489,616253,601238,590971,610457,603612,608501,592509,587759,584337,595301,598933,609549,605987,589016
17,120,687069,680225,671426,678130,682320,672473,661439,678759,698732,673731,682180,682250,675336,684555,686231,688815,678619,682809,675756,679038,680645,688256,676314,681692,686091,683229,693285,690142,673311,690142,693425,675267
18,163,2788993,2796605,2776841,2800377,2772930,2778448,2789831,2735358,2761617,2747928,2801355,2756238,2750162,2741852,2739827,2758683,2786059,2804986,2765038,2772511,2757636,2767901,2741783,2752398,2795837,2759452,2773210,2751559,2737802,2753864,2772092,2791298
19,175,2294468,2297890,2272189,2251727,2232172,2266323,2255428,2273377,2294398,2270164,2303338,2240553,2262831,2286017,2306760,2285249,2245302,2286157,2290347,2268627,2287484,2251867,2264158,2262901,2286715,2280500,2299915,2300474,2321984,2295097,2265415,2297681
20,191,3554631,3557354,3598559,3529558,3526834,3553164,3557703,3547716,3547088,3548764,3584870,3501483,3576699,3515660,3562034,3511610,3536891,3556447,3552745,3523413,3538637,3531793,3572020,3509096,3558821,3542618,3572509,3530117,3501344,3525787,3531584,3528511
21,210,2868260,2908067,2862742,2880900,2894589,2888792,2878944,2920917
22,250,4367828,4092385,4038610,4137082,4024991,4098462,4027017,4010116
23,268,4409241,4402817,4398347,4385985,4400233,4388849,4382633,4365592
24,274,2626898,2623127,2646313,2697924,2641984,2632206,2666636,2670128
