i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,5936,2864,2095,2025,2095,2026,1886,2025,2025,1955,1955,2025,1955,2025,2026,1956,1956,1956,1956,1956,1956,1956,1956,1956,1886,2026,1956,1886,1956,1956,1886,1956
2,4,7264,6146,5727,5587,5657,5587,5448,5587,4749,4889,5657,5657,5657,5587,5657,5727,5657,5588,5517,5517,5518,5587,5657,5587,5587,4958,5657,5587,5588,5658,5658,5588
3,9,23607,18508,18019,18019,18089,17810,18090,18509,18019,18368,17950,18368,18089,18019,18229,18229,17740,18019,18020,17670,17181,17810,17949,17670,17949,18089,18089,17251,17949,17600,17600,17740
4,16,49029,47492,45816,46794,46445,66000,46375,45676,46585,45048,45956,45258,45955,45886,45607,45886,45258,44908,45467,44908,45048,45676,45467,45537,45118,45118,45607,46724,45327,44559,44489,45676
5,25,63696,61042,60343,60134,59785,59506,59994,59435,59784,58318,58458,58668,58387,58527,58877,58388,58317,58597,59715,58248,57829,58109,58458,59645,58667,59715,59156,58597,60763,58876,58946,59645
6,36,119360,115239,115029,112654,112585,129417,112585,115449,114750,114541,114680,113912,115029,113283,113633,113074,113772,114959,115169,113493,113842,112585,112725,114331,115099,112655,114191,112516,112934,113633,115728,113772
7,49,198071,193601,195277,211062,195417,191715,192903,193113,191436,194160,191506,192344,192763,190808,193392,188922,190388,189830,189899,189271,187386,189760,187944,188154,205335,188014,189062,189202,187176,187944,191785,189760
8,64,193113,186756,186967,187456,185989,186059,185849,186059,186128,185710,191506,186059,228313,186548,185918,185360,185988,185150,185430,190109,185849,187665,185849,185989,185360,186478,185499,186477,185500,185430,184382,183894
9,81,364435,315126,318827,317640,315057,318967,318199,313869,316314,311983,315685,312263,342783,313380,313869,311984,313520,316803,313170,313660,311844,314497,314777,314708,351863,317501,319037,317710,314777,316663,317151,316593
10,100,335450,328117,328186,327279,342713,312891,315336,314497,313660,313101,314498,315615,315056,316732,316314,316034,336568,314846,314707,313520,314777,314428,315615,315475,314847,312821,313590,312821,313380,322111,320923,315056
11,121,713085,693110,688571,689548,686475,663986,672856,670970,667966,674741,667548,668386,670690,670691,672297,679212,667758,670830,668316,672716,666570,687034,641496,643732,643732,644989,651694,647712,640729,641847,643103,644919
12,144,566277,563623,565160,562296,552239,558035,559502,556988,567046,549027,540924,539248,541833,539528,539737,542531,548119,540645,540226,537363,537223,541553,541972,548747,539318,542182,539248,537502,539039,539737,554963,521718
13,169,658119,651833,651066,652113,662240,645478,652462,648621,649668,650577,656373,647782,643731,646735,645339,647922,663288,626062,623338,625224,622500,624665,632836,636678,627599,625992,625923,623827,623478,630811,629553,630392
14,196,789212,780412,786628,746190,759111,758482,758901,765396,757015,749403,753384,755059,771402,760926,752685,750450,748844,745282,754222,731453,723282,725377,724399,729637,719790,723002,728310,730545,727053,732361,723491,723561
15,225,829790,833841,811980,793473,793473,795428,799340,794939,793124,794520,796057,799409,793123,792844,792564,792844,808070,769307,770005,769167,770634,775523,776781,776082,776920,776222,782089,777199,771193,769587,771752,769726
16,256,915626,905568,916464,915137,917791,911226,909410,908432,918280,913880,909480,908363,921562,882382,882242,883569,888667,893486,882660,882381,882171,888038,882452,881753,889155,891670,886781,866946,865340,858845,866597,857727
17,289,1106503,1120053,1106503,1096377,1099380,1105525,1101894,1102662,1094910,1103361,1096376,1097215,1109087,1123894,1105595,1097424,1111672,1095259,1094840,1094421,1102383,1103291,1109158,1111811,1101196,1095049,1094630,1103151,1092535,1093024,1114535,1096027
18,324,1390061,1388315,1392785,1390481,1396696,1384055,1389642,1385033,1380074,1378537,1385731,1389083,1391458,1398582,1390340,1393693,1392785,1390131,1388735,1385801,1380004,1386359,1378188,1375953,1387547,1378607,1378956,1384473,1380423,1389642,1386849,1379235
19,361,1996707,1988676,1976732,1971424,1976034,1986580,1993983,2119139,2131013,2163908,2011304,1986161,1994472,2002364,2004459,1993564,1991888,2017869,3015349,2156854,2137718,2134784,2077025,2015983,1973659,2003830,1973380,2029183,1977361,1988256,1994821,1998384
