i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,1723732,1606749,1524966,1536628,1381304,1018483,1146640,799533,721312,719915,718588,719985,740518,726201,729274,731299,733814,726480,749109,727388,743870,945710,954998,769781,728575,740797,734372,726620,732905,731089,728366,721103
15,212,709718,720195,701477,682760,682341,686602,689953,704061,666068,666278,670119,670328,669001,685832,668582,677452,677941,673402,689534,670398,660201,657827,657897,658176,680665,640227,639459,639877,639459,640227,640088,646512
15,207,1179535,1142590,1160119,1152227,1146011,1140006,1146990,1126666,1122964,1128551,1120310,1121847,1125618,1126875,1120450,1122475,1129529,1123173,1122615,1165078,1128761,1122545,1119682,1129040,1145592,1122126,1120241,1129669,1113396,1116818,1146571,1347222
15,195,1090838,1078196,1086368,1084412,1062692,1135326,1071980,1118145,1097193,1134698,1093561,1074076,1074006,1068628,1054590,1054102,1065625,1047047,1051098,1045791,1059968,1052844,1048723,1052984,1056267,1182747,1073099,1084622,1074355,1084831,1047257,1057454
15,169,660760,637573,640367,636316,635059,647910,641275,640996,641904,634920,641204,650145,642322,641345,641763,636456,640366,647770,641693,638761,639878,641205,642183,652170,635688,635687,639180,640786,641205,635129,649726,641693
15,149,2225953,2227071,2224417,2219948,2225884,2225744,2225884,2218761,2230772,2226652,2232379,2230424,2223439,2225046,2216944,2232100,2225465,2220786,2215199,2226442,2228608,2219039,2227491,2220367,2223300,2220855,2225395,2223509,2226582,2226163,2217504,2235871
15,157,2001347,1990103,1982351,1984586,2106387,2062038,1981163,1982490,1976274,1982141,1978160,1982630,1975227,1984027,1974808,1982421,1980674,1985843,1980325,1986122,1977741,1981094,1976065,1980255,1979557,1975716,1976274,1983119,1974389,1989194,1976274,1987868
15,143,1106831,1094120,1101733,1092862,1093352,1088463,1101034,1092793,1089999,1087206,1098311,1094958,1091396,1100406,1091257,1092723,1091606,1097263,1092374,1092724,1093421,1097612,1092654,1090488,1093492,1086508,1089580,1092374,1093212,1092514,1094679,1089650
15,142,2119238,2111695,2186773,2113511,2098495,2106178,2096470,2112812,2098285,2109880,2104152,2101778,2108482,2103943,2101359,2109181,2130901,2099054,2110019,2105619,2108482,2095353,2106457,2103175,2106666,2105130,2107574,2102057,2328828,2153460,2169872,2215757
15,118,2409844,2416618,2402301,2409355,2415710,2401184,2405723,2397273,2409704,2406701,2403348,2437361,2402021,2402720,2404466,2397552,2410821,2397970,2407609,2410752,2400136,2407888,2401952,2408447,2404815,2399088,2403767,2393571,2403627,2411590,2402440,2408098
15,100,1314607,1311953,1303711,1299521,1312232,1302105,1296727,1309508,1299870,1302385,1301826,1305318,1304130,1302943,1310276,1300569,1328156,1333463,1402395,1296168,1330320,1300708,1297285,1327597,1296727,1304969,1333324,1302454,1301616,1305248,1301406,1299800
15,94,1885482,1864949,1875565,1866765,1872771,1866764,1872980,1863273,1871583,1865438,1867812,1866276,1868091,1864739,1860758,1873399,1864670,1869069,1862435,1873330,1862993,1869139,1866206,1868999,1862784,1866974,1865019,1876123,1918098,2056660,1920192,2027816
15,73,2000439,2043880,2072514,2027467,1910904,1872282,1862504,1857057,1868162,1864320,1872073,1859990,1865368,1863692,1866835,1860479,1866206,1861387,1899170,1861527,1867882,1990173,2017690,1861596,1859432,1892605,1859222,1898193,1863412,1875145,1854403,1869907
15,74,3305198,3283897,3354365,3487970,3496910,3332366,3445717,3422251,3374130,3294443,3290112,3284106,3321471,3295909,3281452,3288716,3284525,3315185,3286481,3285643,3290043,3299750,3312532,3282291,3282150,3283757,3285782,3308690,3291160,3286690,3488319,3379508
15,49,7241544,7159271,7171913,7140694,7132592,7184415,7151519,7169748,7140275,7158713,7315016,7232325,7180084,7195100,7440519,7144186,7184763,7145164,7152288,7155640,7149633,7165418,7143557,7142231,7137761,7144465,7143698,7145862,7158015,7130009,7180363,7146212
15,58,7886939,7884285,7872273,7875346,7876882,7863961,7860051,7878908,7875276,7866266,7866197,7876184,8028924,7994912,7916063,7859212,7865847,7870247,7886799,7926818,7871575,7878768,7885612,7881632,7925701,8456558,8318622,7877790,7915574,7907891,7864800,7887567
15,27,14257433,14242138,14244443,14251497,14272379,14250728,14282436,14892632,14456968,14333978,14350460,14245281,14275731,14274754,14256386,14274614,14261484,14254989,14258271,14243814,14271471,14250588,14249402,14270284,14255548,14243396,14276360,14262322,14297312,14262671,14242208,14245839
15,17,15737980,15785192,15742380,15736513,15754603,16288183,16596877,15738330,15763681,15838341,15760819,15756278,15730437,15741403,15758374,15723035,15778697,15818087,15780723,15735815,15738050,15734558,15730786,15735675,15758722,15728621,15716120,15769060,15803630,15743428,15714724,15728063
15,14,36911221,36876720,37076254,36949983,37148958,38601080,37764253,37008090,36854232,36884752,36881469,36925189,37022547,36893831,37396054,36825946,36815610,36853394,36833279,36816099,36887825,38423267,37964624,37925025,37712291,36846200,36870085,36849831,36860726,36919113,36851299,36892574
15,0,49485780,49344493,49387654,49657378,51232209,50293833,49558204,49765281,49861171,49434447,49321026,49454422,49271649,49437520,49435076,49494510,50723213,49432771,49415660,49308106,49387864,49438498,49658635,49473209,49478377,49429139,49474046,49519304,51194216,51246038,49878842,49413774
