i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,56,968729,952107,946311,981370,927944,939467,922286,941981,947149,936394,932064,942331,977110,936674,929899,923543,966005,942400,934858,954413,969358,926338,961955,948686,966565,947079,944635,943867,946660,956019,929271,923544
15,49,1562985,1543500,1561238,1555093,1539589,1552089,1526390,1526598,1564452,1529322,1540916,1545455,1523665,1528345,1532256,1542452,1553556,1543640,1546363,1548109,1533512,1542103,1519755,1527576,1527018,1537564,1531068,1542662,1542661,1536865,1524783,1553487
15,70,214893,210563,215103,204347,207420,210842,203230,205185,202252,206163,208119,201763,208538,216569,211261,202741,213915,204556,210144,212169,202532,208607,204906,214684,212309,205464,202392,202252,207909,202043,203090,204278
15,65,449900,450178,447036,443753,423151,423081,423920,422732,437259,423221,441519,426992,443893,436421,446337,450109,443474,423780,424338,432091,442357,440751,441309,431671,423780,422802,423571,422592,422033,427342,442077,447804
15,67,996175,990449,1004417,981021,977040,975783,976062,1007140,975992,997922,990030,997433,990240,986677,975923,1004906,986888,1007140,1003229,1001623,991636,987935,977249,985421,994080,990310,1015381,1015940,979135,996245,993801,994989
15,59,591601,602985,608992,583710,593208,589297,592091,576517,583500,590624,594255,584688,593068,595443,600611,599004,593417,585316,599842,585107,575120,583290,592090,584408,580847,580497,594604,593696,577424,599494,576167,588598
15,54,1721727,1714744,1719213,1712858,1716349,1714674,1712927,1718585,1714046,1723264,1706013,1746730,1729270,1733739,1720401,1711950,1732063,1734019,1738698,1699239,1750012,1706573,1719144,1727524,1755390,1712788,1696935,1702452,1731086,1724521,1725428,1710064
15,56,918236,915373,919283,924312,927734,928572,911532,915094,920192,919772,916629,925569,911950,912789,950013,946870,941352,931854,926267,910205,910275,936464,938140,912998,943169,909297,915303,929340,920471,955040,924312,919913
15,55,940235,933461,950991,942749,931296,945961,936324,950990,920750,946520,940165,930318,930039,944704,934369,940026,928014,946031,941352,952387,953435,951340,940934,958532,962514,951829,934369,932972,937442,937581,942889,950222
15,62,1337407,1319947,1330842,1349488,1308074,1320994,1349000,1322880,1333984,1315337,1351095,1319947,1328537,1326302,1331470,1327769,1311356,1316804,1328956,1325814,1329933,1365760,1335521,1323369,1327908,1320785,1301510,1307306,1307865,1320436,1333216,1323858
15,62,752369,734422,773670,749646,733164,730580,745595,743431,759284,743081,742942,767454,745037,757119,747621,762776,739659,765430,737284,753837,744827,741475,742104,742732,746014,742174,742941,735190,730091,754186,736376,738472
15,63,732256,732186,726250,744548,716053,721222,722060,718428,748738,724435,725621,723806,724434,728695,733234,718637,720035,719336,747062,718498,713469,735329,721781,722478,713750,720453,730510,717521,716961,714866,718707,718987
15,63,968031,971104,968310,967262,975992,941003,947637,941701,947569,936603,946940,962863,959790,961815,977947,953435,975294,943238,970475,964399,955740,949244,938070,947219,956298,954762,939746,945054,979693,964748,956507,970964
15,64,448852,444172,459467,460724,440192,445640,442915,442008,446826,441728,436630,442567,445848,445639,449690,438097,446617,457582,451715,445011,446547,438656,448852,437119,439842,461771,442217,442496,439423,462191,448573,436840
15,53,1532605,1541265,1562426,1512771,1548597,1521501,1558865,1521082,1524852,1517660,1553766,1533443,1598951,1690998,1555791,1504599,1563962,1499990,1499641,1550135,1544687,1532675,1513889,1503482,1583168,1521012,1512701,1527716,1525481,1518637,1557467,1519894
15,57,1689462,1716070,1698052,1693583,1717188,1719144,1715302,1668651,1698192,1692815,1696865,1688554,1690230,1690720,1729200,1674307,1715303,1659920,1692186,1697214,1696585,1690649,1697004,1680802,1675285,1680103,1694141,1705385,1739117,1698122,1706712,1693164
15,58,1807559,1813355,1813984,1825437,1782347,1795477,1798341,1824390,1824739,1814124,1806651,1798620,1801064,1802670,1818523,1798830,1825158,1800086,1785840,1835843,1798969,1824739,1801134,1797921,1796106,1797921,1811749,1819013,1823063,1839126,1795267,1805255
15,57,1368904,1346206,1333496,1357660,1355983,1327140,1341946,1341807,1363526,1345368,1361361,1360453,1355983,1355285,1341737,1359685,1345857,1362269,1351444,1323369,1369741,1352561,1342365,1336079,1365551,1359685,1358218,1370370,1361361,1343553,1347812,1355705
15,59,1372745,1344670,1340549,1355425,1344321,1351025,1362408,1364014,1342993,1349838,1357171,1351165,1348511,1349838,1358218,1359336,1343692,1373373,1362130,1359685,1365691,1376796,1384896,1375678,1375399,1358009,1351514,1366529,1344251,1367367,1382383,1375049
15,52,2828457,2820636,2790116,2807925,2826223,2802617,2805410,2795563,2801150,2819099,2820845,2809741,2813651,2821264,2798706,2786834,2812395,2846057,2819727,2798636,2796541,2809601,2801570,2842844,2812464,2826013,2804084,2829784,2814140,2798566,2784948,2813582
