i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3631,1187,1117,1048,1048,1048,1048,1048,978,978,977,977,978,1048,1048,1048,1048,908,1047,977,978,978,978,978,978,977,977,978,978,978,978,1047
2,4,3631,2863,2724,2654,2654,2654,2584,2584,2584,2514,2584,2584,2584,2584,2654,2584,2584,2584,2584,2584,2514,2584,2584,2514,2584,2514,2584,2584,2584,2514,2584,2584
3,9,8730,7193,6984,6914,6774,6705,6704,6774,6774,6775,6774,6774,6774,6844,6844,6705,6774,6704,6775,6705,6774,6774,6844,6845,6774,6774,6774,6844,6774,6704,6774,6775
4,16,15574,15015,14736,14526,14456,14456,14527,14527,14387,14526,14526,14526,14386,14526,14526,14527,14526,14526,14456,14456,14456,14526,14527,14527,14596,14526,14526,14527,14527,14527,14457,14526
5,25,27865,26748,26958,26749,26749,26679,26679,26609,26818,26678,26748,26608,26678,26678,26678,26748,26748,26678,26399,25980,26189,26050,26608,26189,56499,26050,26678,27726,27795,27656,26119,26120
6,36,86530,83875,82060,80383,79825,79895,79476,79616,79197,79336,79337,79336,79546,79546,79406,79266,79546,82200,79546,79546,80454,80104,79406,80244,82968,82898,79127,77730,77940,77869,77870,78010
7,49,134579,129131,132693,128293,127455,127804,124522,124592,159790,128014,129759,126547,133111,127385,124591,124661,128223,124522,133741,133181,133322,127315,124661,124452,124871,125429,127385,124592,124312,124591,124731,124941
8,64,152107,145404,149384,147498,154343,175644,145124,152667,149244,148546,147708,148127,147638,147778,147638,147708,147499,147917,149734,153644,144496,144984,145544,145124,144495,146661,152247,150642,148057,144775,144496,144774
9,81,183046,185351,189611,183395,190868,181509,180043,180532,181929,181649,188214,189960,187167,178996,179205,180672,183255,183674,187934,181579,179274,211400,181091,179275,188773,184233,179834,188913,189820,184374,189192,181440
10,100,390257,372587,373356,373914,417493,378105,385717,364207,373146,370423,373705,364556,375241,386555,371540,374193,371820,372797,371820,371749,370981,371610,372377,375242,386485,380409,363718,364277,370841,363578,363299,366791
11,121,414560,404992,421055,421963,433766,405691,406040,405272,405411,405900,405341,408205,420008,410649,421404,407716,417215,404015,410928,410859,420148,412465,407856,420427,410020,397310,418401,421893,397589,414211,406599,416306
12,144,355058,348773,347376,360924,364766,355826,355198,357432,352613,344372,341719,340741,359039,357223,357433,363159,365882,355267,354081,350937,340042,345909,341021,350728,365743,363368,363438,359318,360086,357991,354150,357083
13,169,560243,553609,548440,561360,564364,569322,552002,541526,547742,540549,535590,559824,547742,539920,547811,554237,537126,572255,558009,550116,547602,571976,576305,558846,552910,567925,561081,535311,534821,553748,535800,545367
14,196,562548,556262,556192,566040,556052,559475,555354,555563,558427,556192,553189,565969,543412,556332,569951,560662,553119,549698,551513,562128,548580,577982,574839,556682,538663,551932,555564,552631,551025,538942,555704,539082
15,225,690631,685743,668911,677990,698033,701665,698034,673731,677501,682041,702295,683647,688047,703132,702085,700827,689235,685742,671286,677571,694123,675058,674638,707672,700268,697265,682599,705926,692097,698941,685742,696149
16,256,963489,972568,951547,928920,947357,951268,980669,962232,939395,969775,940652,931363,932970,930107,935973,957414,954690,952385,967470,960067,960836,990447,972987,921726,962302,947007,974594,966632,948055,985419,966911,928849
17,289,972149,962791,1006161,1005253,996383,1005741,963210,1010770,1001551,1029207,1027950,1005602,1013075,979902,1018941,983184,1005183,988562,977597,997291,969216,990866,1014402,1007418,965585,987724,981577,982764,1031162,1010700,995615,1006230
18,324,1190883,1213789,1195213,1195283,1204781,1157850,1209809,1199054,1215186,1145698,1196889,1192978,1176286,1174960,1196330,1190325,1197797,1203314,1153170,1197378,1185086,1212742,1178452,1185017,1200381,1159037,1217142,1171049,1166440,1186622,1201499,1157290
19,361,1426797,1379237,1371904,1377840,1345226,1372044,1372532,1352698,1374697,1356819,1361358,1374278,1394881,1384964,1372812,1379656,1361777,1368551,1367015,1372881,1397534,1365688,1349276,1414156,1387198,1347251,1387408,1362755,1368970,1359193,1381052,1423165
20,400,1616618,1649441,1653212,1619411,1636521,1600904,1611449,1628909,1631074,1634496,1611589,1605024,1607468,1608726,1583374,1583514,1607469,1616897,1671719,1767538,1663478,1642667,1621576,1645251,1605234,1600973,1611030,1624439,1608027,1609774,1632749,1656983
21,441,2561949,2529264,2522839,2535340,2520256,2522839,2502027,2497768
22,484,3198106,3112065,3147403,3203135,3135182,3164234,3181554,3153200
23,529,2708540,2682420,2687937,2659373,2674388,2685143,2694502,2693594
24,576,2959189,2887325,2902131,2881529,2871472,2895286,2903808,2902271
