i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,8730,3073,1956,1886,1956,1886,1816,1815,1816,1816,1816,1815,1816,1886,1816,1746,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1746,1816
2,1,9219,6565,5657,5518,5448,5587,5587,5518,5517,5517,5099,5517,5518,5238,5518,5517,5518,5517,5517,5518,5518,5587,5448,5518,5308,5378,5308,5308,5378,5238,5238,5238
3,3,21092,19346,18508,18298,18229,18089,18089,18159,17949,18578,18578,17949,17949,17880,18089,18019,18019,17530,18438,18159,17879,17879,18229,18089,18159,18089,18089,18298,17740,18159,18438,18020
4,5,43861,40019,40439,39461,39670,38901,39461,39391,39042,39740,39182,39670,39460,38902,39600,39321,38413,39112,38972,39042,39530,39111,38832,39251,39112,39461,39670,39042,39042,39391,39252,38692
5,12,100991,91632,93239,90864,91004,91772,92401,91842,106997,90026,90585,89747,90724,90026,91702,90864,91074,91423,91702,89327,90446,90026,90236,90445,91004,89677,89746,89816,91214,90725,89747,91143
6,10,168668,164687,163011,161824,161265,175373,161125,163989,170205,148903,178096,121106,159379,160985,162103,161264,160845,161474,161544,162033,161475,162382,161753,161893,163849,161334,162103,162242,163080,161404,163360,163081
7,14,531915,480162,479673,480232,478905,484213,478905,482327,479883,489591,483026,478835,482397,481280,478626,480093,479534,531706,483026,488054,478067,485121,457464,485959,482188,506353,512918,362060,326930,328466,327977,328116
8,14,300250,298294,299621,316174,333494,305208,309399,300320,294802,294314,293685,294523,294453,293057,292568,293476,294523,294802,305977,292358,291799,298574,295221,294523,292288,292986,291799,294313,294174,294453,293755,300250
9,28,716228,705053,705053,706589,705263,741022,706031,704494,704354,707776,704425,696183,684869,684031,685707,681726,692341,704634,704285,684590,683961,687872,713225,666500,667967,668944,671529,670760,683961,668875,668945,680888
10,19,913042,920864,920515,919956,917931,930642,899772,887480,887689,892717,897607,890972,888108,893695,896070,886782,890972,889784,891391,893696,865060,861917,861917,868483,860102,861359,876165,877912,891322,903823,886991,865480
11,27,752056,754431,720209,719301,721326,722164,731384,725237,722025,724120,724399,718812,732710,724748,724120,720977,722373,734037,682843,690945,687662,682843,704844,715738,702818,774127,709104,708615,723282,708266,712386,715250
12,37,2513816,2242411,2210423,2195547,2203648,2193871,2186957,2140162,2137997,2141908,2135972,2141000,2138765,2141699,2139604,2140441,2139673,2144772,2138625,2144702,2147705,2134086,2146588,2138556,2143026,2139604,2143166,2134296,2142467,2138835,2143934,2139394
