i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,6076,2374,978,1048,1048,1048,1048,978,1048,1048,1048,1048,1048,1048,1048,1048,978,978,978,1048,978,1047,977,978,1047,978,1048,978,978,978,978,977
2,1,4051,2235,2304,2305,2235,2235,2235,2235,2235,2235,2305,2235,2235,2234,2235,2235,2235,2165,2305,2235,2095,2235,2235,2165,2235,2235,2235,2235,2235,2235,2305,2235
3,5,12990,11594,10477,10336,10406,10197,9918,10197,9988,9847,10057,10337,10197,10057,10267,10057,9987,9847,9918,10197,10127,9917,10197,9847,9918,10127,10197,9917,10057,9848,10267,10057
4,10,14876,12501,12292,12222,12152,12083,12083,12013,12152,12013,12153,12082,12013,12153,12082,12083,11594,11803,11873,12012,11803,11873,11803,10965,11105,11734,11734,11804,12153,11804,11384,11734
5,9,40788,39391,38413,38692,37924,38063,38204,37994,38134,117473,72287,71449,71728,72007,72356,72915,72146,71797,73264,71937,72216,71727,72286,72775,72076,71029,70680,70331,71169,72216,72566,71099
6,14,66839,63207,62648,61880,60413,61112,61391,60763,61251,60274,60902,60413,60622,62229,60483,61391,59855,60344,60553,59994,59784,58667,59855,59506,59156,58388,59365,59435,59086,59017,59505,59924
7,28,149112,168808,144572,144782,147436,143105,143385,143036,142198,143175,141919,143385,142268,143315,143176,143246,143456,143036,143246,146598,144851,141499,142896,142687,145062,145271,144502,150649,167410,142966,141848,142198
8,36,343970,335101,359266,331330,331818,336149,333146,335869,334961,369673,334961,358009,332587,334542,332936,333355,333914,334542,333634,335869,337057,377006,317291,316384,320784,327279,317990,320923,318059,317361,317152,316453
9,41,308352,337965,305069,304999,304929,311215,304091,304231,305977,302694,304650,304720,305069,304510,310307,303672,302904,300948,303253,303113,302904,303323,301786,301507,304999,304999,310237,325532,303323,302764,304510,307932
10,41,647922,635979,629763,641986,602176,602526,601198,603014,602525,598195,614678,599522,603992,600919,601617,602036,605877,596449,596379,594074,599103,596938,598893,603363,571934,572633,569769,571097,571865,572354,586043,570817
11,60,1688356,1664260,1657696,1654273,1623822,1579332,1588203,1582964,1582266,1587784,1584081,1601542,1517243,1524437,1548532,1517522,1555936,1519828,1523739,1510399,1457738,1454945,1470240,1466748,1465421,1460182,1460392,1453618,1400677,1403052,1409128,1409687
12,66,475972,471152,470734,477438,471921,471502,471363,469616,471712,472899,470315,471153,473527,452505,448314,451876,450340,451667,453623,454461,456207,447825,449781,451248,454111,447966,451457,451038,452924,456905,450759,448594
13,84,1139329,1128713,1119634,1084573,1081989,1090370,1098262,1089183,1088974,1119075,1091628,1092536,1090999,1092605,1052307,1053773,1050281,1062783,1052725,1051678,1055868,1051049,1044833,1045741,1060129,1017176,1018782,1013615,1018783,1013684,1013544,1014941
14,108,1700020,1679207,1672991,1624800,1631435,1628781,1617676,1631225,1617885,1634577,1569834,1565155,1570114,1572349,1583035,1572837,1576609,1560684,1510259,1526812,1528139,1529466,1535332,1522691,1526812,1515079,1481205,1475199,1474989,1487002,1487352,1480646
15,117,1617676,1600076,1565644,1577307,1564945,1556495,1573186,1556565,1572069,1515428,1515288,1521923,1523599,1521783,1516824,1522412,1523459,1479459,1479808,1484347,1480018,1486094,1474151,1480926,1485047,1472824,1483230,1485046,1477014,1474151,1483021,1478411
16,132,1453059,1431827,1431966,1443420,1429662,1425611,1429801,1441116,1432525,1435040,1429871,1442792,1442792,1437973,1440068,1436297,1433364,1440417,1437274,1426588,1431198,1425820,1434830,1428964,1436716,1443700,1437064,1432596,1428405,1434551,1437903,1445725
17,145,2639811,2638832,2629334,2628217,2622699,2627728,2629125,2632337,2632407,2622629,2629893,2631918,2622001,2615854,2654687,2613481,2632128,2629055,2624864,2642255,2636039,2631011,2620115,2636668,2615505,2634363,2626960,2629264,2614249,2693310,2807920,2786269
18,152,2922461,2918898,2887680,2887889,2895153,3057395,3097065,3098392,3052087,2901718,2870917,2870149,2872803,2880905,2878880,2873781,2879577,2869730,2882790,2880555,2881393,2880835,2880345,2877622,2878460,2867355,2871895,2877622,2868264,2877762,2859184,2864562
19,184,2996981,2958568,2957171,2955635,2957730,2960314,2981547,2965413,2976378,2973725,2979801,2962131,2951305,2974283,2970861,2956893,2975121,2972816,2979242,2954309,2972328,2985668,2960105,2964855,2978544,2978334,2976029,2974702,2976309,2971559,2959477,2956613
20,189,4598455,4549705,4562904,4550822,4544607,4572264,4572124,4554175,4557876,4555572,4552219,4579877,4570588,4547749,4578340,4565349,4553825,4545305,4563114,4553895,4554663,4546492,4555222,4546213,4542162,4548936,4564930,4546213,4565838,4549285,4547051,4552917
21,228,6953590,6953590,6953590,6953590,6909729,6909729,6909729,6909729,6928726,6928726,6928726,6928726,6920205,6920205,6920205,6920205,6934104,6934104,6934104,6934104,6934942,6934942,6934942,6934942,6924885,6924885,6924885,6924885,6939621,6939621,6939621,6939621
22,263,3461919,3461919,3461919,3461919,3429163,3429163,3429163,3429163,3443550,3443550,3443550,3443550,3460032,3460032,3460032,3460032,3447322,3447322,3447322,3447322,3431677,3431677,3431677,3431677,3422807,3422807,3422807,3422807,3433912,3433912,3433912,3433912
