i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,2051911,1866834,1870816,1771223,1738957,1513023,1832822,1760747,1741262,1818296,1158304,1046698,1090069,1071352,1044115,1047955,1161516,1003747,1027981,1019949,1076729,1369989,1175554,1310905,1116538,1059479,1101663,1041041,1024629,1003956,1006750,1019251
15,210,967430,936699,984750,950458,948643,945151,942357,975252,918541,933068,916796,963588,929087,930415,930135,939074,901011,902618,890326,886903,907158,901011,902967,902128,914560,888300,898706,890186,886973,886135,862879,870910
15,203,743661,737236,722569,728156,716004,716562,719216,726550,731718,723547,728855,719426,732626,694213,700290,697706,706645,706226,714118,707204,697217,697775,707414,713001,694074,705528,694632,706506,695541,718658,686042,686322
15,192,720055,651401,668932,688766,647142,657688,653008,652729,652170,651471,653567,646443,652100,651542,644208,661668,633382,634570,633592,624373,634360,667744,665021,802606,616761,611313,616691,628214,616342,628563,629612,615922
15,173,615853,601606,595040,591827,596088,589523,591688,591688,600838,590082,597066,588824,589593,587218,597066,592596,587078,592806,588755,588615,588056,601675,589942,594063,588615,588685,591548,586660,594481,592037,587498,593434
15,179,590082,571714,585612,575555,564032,571434,568361,563752,572552,579536,573111,571854,572272,570317,564590,572691,579186,572901,573250,572552,572132,565637,571783,569200,572203,572482,572063,571504,572202,571924,572342,564660
15,144,482877,461855,458921,464857,459340,458363,466395,459900,461296,459760,459061,459689,460179,460947,467163,462902,458921,457944,459969,460388,461715,459550,459690,467232,458712,459340,460249,459899,460248,461016,459759,466674
15,133,475544,457315,456477,462134,457315,457525,457735,457106,463181,454312,456896,454731,455360,454103,454242,456896,466883,454731,453892,456407,460877,458572,453823,457734,455080,462273,455429,454731,454452,455779,459480,460667
15,139,527365,518286,510045,513816,508787,511162,510743,511511,511511,520171,513187,509066,510533,508438,512908,510185,510743,516330,510394,521429,509765,543428,543848,512000,557047,537352,498311,495168,502293,496565,497752,496217
15,125,1096704,1034337,1031194,1069187,1029867,1032381,1031892,1059130,1029657,1027632,1031753,1067930,1061853,1034546,1033079,1033498,1032381,1031753,1027492,1038458,1027771,1033499,1035244,1042089,1028958,1028470,1042508,1029727,1031612,1033917,1032451,1028679
15,107,583028,605446,579326,578907,598044,576113,575275,579396,577441,575415,579047,584774,579885,573669,573739,577720,577091,577580,584076,578349,576742,577580,577231,577441,600837,597904,577789,578069,578209,578558,577231,593713
15,101,363519,339844,339494,333838,334186,335095,335653,333069,338447,337888,351367,339145,333628,339285,338377,334535,333768,339983,335654,338447,335583,334466,347107,338796,337609,334815,333628,334745,339145,334466,338796,334186
15,80,456197,440554,433220,429658,427354,430706,428541,427074,430776,430147,460808,429728,430566,429239,429938,430985,426585,430357,425678,437830,430636,428541,429658,429659,430846,429588,429448,430007,430077,434757,425887,430706
15,71,749179,736747,736677,766010,731229,736677,736258,730601,769292,730111,730322,734022,734302,734232,736607,731649,734092,736817,730321,740797,732906,735629,734023,734162,736118,740797,730322,736468,733813,730810,739750,766219
15,67,303177,284949,277895,274892,281317,344314,288162,288371,323012,282156,324478,365615,289978,292980,284111,282015,298288,283692,295914,291863,282924,281945,282574,293609,286346,309882,314282,294796,297939,295704,294447,297171
15,41,2114698,2147244,2100241,2037803,2049886,2005677,2012381,2006306,2011194,2012452,2020693,2006725,2056800,2012801,2042064,2006725,2003023,1976973,2014477,1953366,1987170,1953646,1987728,1949945,1984795,1953716,1982630,1951481,1981652,1953646,1966986,1955323
15,40,2536883,2517328,2500706,2538699,2500706,2504757,2506503,2503290,2502522,2497842,2577600,2620622,2491277,2530249,2530388,2492256,2508598,2503709,2493932,2503220,2502592,2495538,2505944,2493862,2505176,2508319,2491068,2511951,2502313,2495329,2506363,2498750
15,16,19724751,19688015,19707989,19763023,19687945,19934273,19691228,19699957,19689133,19712459,19693253,19695628,19691996,19710364,19698281,19712668,19694091,19699748,19703101,19693532,19699469,19706104,20052372,20929708,20126822,19701843,19720980,19687666,19743398,19961719,20319791,20244154
15,12,21585300,21544164,21598080,21569585,21627902,21304471,20994240,21039357,20977339,20976221,20972380,20963022,20937810,20969168,20962952,20965186,20949053,20987885,20998640,21467130,21805507,21280376,20995078,20997802,20986279,20989771,20992983,20935714,20954431,21121490,20966933,20992495
15,0,49452187,49361743,49627417,49064992,49224228,49195034,49271160,48988865,49212215,49143562,49384162,49213751,49090692,49168215,49564909,49346518,49188679,49255586,49133505,49228628,49711225,49167797,49517907,49001297,49082731,48717675,49107315,48936276,48890740,48710342,48954085,49023088
