i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3701,1048,838,907,908,908,838,839,908,838,838,907,838,839,908,907,838,838,838,839,908,839,838,907,838,838,838,839,838,907,838,769
2,0,2374,2095,1816,1746,1746,1746,1746,1676,1746,1746,1746,1746,1816,1816,1815,1676,1746,1746,1746,1746,1746,1746,1746,1816,1676,1746,1676,1816,1676,1746,1746,1676
3,0,4470,4190,3911,3911,3701,3771,3771,3702,3772,3771,3771,3771,3701,3772,3702,3701,3771,3771,3702,3772,3771,3701,3771,3771,3702,3841,3771,3771,3771,3772,3702,3771
4,0,7892,7612,7472,7473,7403,7264,7263,7333,7333,7263,7333,7403,7263,7333,7333,7473,7333,7264,7333,7333,7473,7403,7333,7333,7333,7263,7473,7263,7333,7403,7333,7263
5,0,14038,12781,12571,12361,12501,12501,12431,12571,12501,12640,12571,12501,12431,12501,12292,12292,12431,12292,12501,12361,12501,12571,12640,12571,12641,12571,12361,12431,12361,12291,12640,12641
6,0,20183,19695,19764,19694,19694,19275,19554,19485,19555,19625,19484,19345,19205,19275,19345,19415,19345,19206,19276,19276,19205,19555,19345,19555,19485,19554,19555,19485,19275,19346,19415,19275
7,0,28983,28703,29122,28913,28843,28844,28773,28703,28633,28633,28913,28773,28563,28773,28913,28844,28913,28703,28703,28633,28703,29052,28913,28913,28913,28563,28564,28704,28844,28634,28774,28774
8,0,40716,40646,40367,40366,40367,40436,40367,40576,40436,40646,40646,40926,40855,40716,40786,40576,40227,40367,40367,40646,40785,40436,40436,40576,40436,40576,40716,40506,56849,53008,40297,40646
9,0,54962,54753,54754,54614,55452,55103,55033,54893,55102,55242,55312,55242,55312,55312,55242,55032,54963,55312,55172,54753,54823,54753,55033,54754,54963,54823,54893,54684,54753,54683,54823,54474
10,0,72422,72492,72143,71933,72282,72213,72213,72073,72073,71793,72562,72493,72283,72073,72142,72492,72422,72142,71375,71515,72003,71654,72004,71794,72213,72003,72074,72213,97914,72492,72212,72352
11,0,94142,94072,92885,92885,92675,92955,92745,92884,92326,92815,93234,92746,92745,92955,93095,93095,92815,93164,92536,93164,93304,92186,91977,91768,92327,92326,92326,92256,91977,92117,92117,92187
12,0,116280,115722,117049,116700,116700,126827,117328,116909,116350,116490,116421,117119,117677,117328,116909,116630,117118,117328,117328,117607,117119,117468,116769,116909,117119,116839,116909,116491,116840,117677,117189,117328
13,0,145822,146101,144356,145334,145194,145194,150641,144984,145124,144915,144565,144495,144635,144426,145054,144495,144914,145124,145473,144914,146241,144774,144984,145054,145264,145054,144914,145333,144914,144565,144636,144775
14,0,178298,181370,176831,176412,175923,175155,175225,174805,174596,174805,174316,174805,175574,174875,174735,175852,174875,174945,174735,174945,175084,174805,175364,174735,180113,175434,176551,175434,174736,175015,174944,174875
15,0,210771,210422,211121,210912,210492,210422,210702,210632,210982,211051,210562,210562,215171,210772,210772,211121,210772,210912,210982,210842,210842,212657,212168,212588,212378,210632,210213,210702,210842,211331,210912,214334
16,0,251208,251208,250440,250790,250091,250231,250510,250928,252954,253862,254002,253303,253583,252814,253304,258053,253024,253233,253233,252744,252745,253094,252325,253024,253024,252884,250649,250719,250371,253304,259030,252884
17,0,299955,295835,295974,298489,297511,298558,297930,298279,297720,297790,298977,298838,302470,298140,297511,295696,294857,295625,298349,298489,295066,295346,297651,297371,298977,303377,298140,298070,297162,298349,298488,298419
18,0,345280,344861,344721,345001,345211,344582,348144,344233,344583,344861,345141,344862,344233,345211,344792,344862,345001,348912,345071,344862,344442,344931,345909,348283,347515,347865,347795,348563,347935,353522,348074,348143
19,0,405411,404155,403875,403037,403107,402827,401221,407646,402687,402687,402966,399335,402059,398846,398497,398288,398986,402827,398009,398707,398218,398776,398498,398707,398846,398637,401151,404084,398707,398567,398776,399614
20,0,460304,458488,459186,458558,467917,462748,462539,462260,459955,463098,463237,462260,463377,467846,463027,463307,460165,463447,464145,463587,463168,463866,469244,462748,463028,458977,458000,458698,458698,458488,467707,463516
21,0,525184,524626,529583,529863,529304,529234,533843,530770
22,0,603612,595651,595511,595999,594952,600888,595092,595371
23,0,675127,674289,673660,677571,673729,673729,674149,673031
24,0,759631,762774,758164,758443,759141,763821,769338,765218
