i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,7333,3422,3353,3142,2515,2514,2514,2514,2514,2515,2514,2445,2444,2375,2375,2374,2375,2305,2375,2374,2375,2445,2374,2375,2375,2304,2374,1816,2305,2305,2375,2304
2,1,10267,6076,6496,6146,6635,5867,5937,5866,5867,5867,5867,5866,5867,5797,5727,5727,5937,6426,5657,5936,5728,5587,6355,5588,5727,5587,5797,5587,5518,5587,6355,5518
3,3,13339,11873,11664,11385,11454,11244,12013,11803,11105,11663,11664,11523,11314,11244,11244,10965,10477,11314,11244,11594,11594,18648,19765,23466,5448,5447,5447,5378,5448,5518,5448,5518
4,8,27099,22280,21581,21301,21581,21022,20743,20534,20603,20883,20674,20324,20673,20534,20533,20743,20952,20743,20673,20882,19975,20813,20743,20603,21092,20533,20534,20603,20953,20673,20254,21092
5,12,32337,31080,30521,29962,29962,29962,30032,30032,29543,29962,30032,29822,29683,30730,29683,29753,29823,29473,29822,29194,29473,28775,28845,28985,29194,29823,28566,28425,28914,29753,29474,29124
6,16,77175,74452,73962,72426,72565,72007,73543,73753,73054,72007,72566,73404,72706,73613,71378,72147,73054,72146,71728,72706,72565,72426,72636,72426,72356,72007,134795,155118,155887,159169,157214,157703
7,21,331888,321202,318269,318479,317711,315964,318409,319247,318479,328676,316244,317501,317781,316942,318619,318548,316732,318688,317292,316663,318618,337964,222376,220909,220490,222027,220631,220351,221818,221748,222237,225379
8,29,134375,130395,129208,130115,128998,128299,128579,128788,129626,129068,129696,128928,138286,127321,127601,126064,127252,124109,124738,127182,127042,125785,127182,127182,127392,127531,127112,127182,125366,126344,127881,127461
9,40,451806,441470,462353,441540,435743,433648,430714,432949,433858,432321,434067,433997,456346,414512,416187,413324,418911,414860,413184,413463,417515,421425,418352,415349,417165,414861,415769,414581,414651,415978,425267,421286
10,49,513547,501394,504118,499089,501324,500626,531985,481699,482956,482048,479813,479254,482607,478905,479953,482816,481699,480860,479114,485610,479673,483655,480163,486379,484004,477648,479114,480372,477578,483934,479673,491337
11,65,741231,723002,722094,718951,721954,725517,723561,717485,718882,719021,724469,717973,717555,726285,717624,717555,713993,695414,691853,689338,696113,698487,693809,690666,691783,690316,691224,701351,695066,691783,696392,695694
12,76,987843,919537,926172,920166,915836,918419,913391,922610,919747,921912,918769,916953,919747,936229,898585,895023,883988,883429,893137,883150,885035,879518,883917,892368,891600,884546,888457,876514,855213,852978,857098,863454
13,85,929804,924286,918140,925963,921004,924147,923169,921213,918071,892508,896070,891600,898445,892299,895651,890203,894744,901937,893137,893416,894324,899144,863594,865480,863455,860032,868762,862197,866527,861568,870787,860031
14,93,3246037,3131218,3134500,3143300,3115502,3043076,3038468,3045312,3019121,2949908,2943343,2963178,2945577,2869380,2875457,2873571,2865818,2787107,2801145,2800237,2788573,2794231,2797514,2796675,2794859,2800307,2797792,2791646,2794789,2801075,2792554,2803798
15,135,733408,729916,718812,717345,716227,715390,719300,723491,716786,717066,716856,720558,723980,721186,720837,716158,717834,713783,723282,717345,717833,715390,713853,721256,716646,715110,716717,715250,715040,725726,713154,713783
16,133,631998,636678,630672,637237,630043,634722,629903,628367,627319,643522,635001,633255,630462,629345,634722,641846,627668,630253,627598,636468,640030,643313,634931,633605,643313,629344,633116,647015,634792,629344,630253,636189
17,120,759599,758412,747866,750031,754710,754361,752196,747097,745701,749682,754432,754012,760088,754641,750380,751148,754431,760298,754711,753873,755898,751428,754291,746679,750450,752755,753035,768539,750659,753034,754431,750659
18,163,3663062,3671234,3669558,3695120,3683247,3682828,3670885,3681152,3670047,3675914,3670466,3679475,3669907,3673748,3671443,3680942,3677171,3676472,3675215,3669627,3670326,3695190,3661945,3674726,3672561,3673469,3678638,3731298,3968551,3794715,3685342,3688904
19,175,2680948,2659786,2887190,2857438,2930911,2799539,2746668,2734656,2710909,2736122,2733328,2742059,2732072,2726693,2639531,2667118,2668445,2626261,2669074,2648122,2633944,2645118,2632477,2636458,2635759,2649239,2628985,2640719,2641347,2629194,2630871,2639182
20,191,4332706,4308261,4321112,4299181,4342065,4314826,4314268,4313569,4311892,4298693,4314337,4315804,4325722,4315594,4303721,4300439,4292616,4290591,4288775,4301696,4294922,4304839,4305048,4294153,4292686,4291569,4301557,4310776,4310146,4303093,4300369,4307283
21,210,4916373,4916373,4916373,4916373,4909389,4909389,4909389,4909389,4903872,4903872,4903872,4903872,4927898,4927898,4927898,4927898,4907922,4907922,4907922,4907922,4951713,4951713,4951713,4951713,4923288,4923288,4923288,4923288,4920774,4920774,4920774,4920774
22,250,4906735,4906735,4906735,4906735,4916094,4916094,4916094,4916094,4919656,4919656,4919656,4919656,4913649,4913649,4913649,4913649,4894932,4894932,4894932,4894932,4940190,4940190,4940190,4940190,4926500,4926500,4926500,4926500,4919865,4919865,4919865,4919865
23,268,5179817,5179817,5179817,5179817,5160820,5160820,5160820,5160820,5176045,5176045,5176045,5176045,5157327,5157327,5157327,5157327,5178141,5178141,5178141,5178141,5160611,5160611,5160611,5160611,5156001,5156001,5156001,5156001,5165918,5165918,5165918,5165918
24,274,2995725,2995725,2995725,2995725,2992441,2992441,2992441,2992441,2982314,2982314,2982314,2982314,2980220,2980220,2980220,2980220,2963876,2963876,2963876,2963876,2969114,2969114,2969114,2969114,2959267,2959267,2959267,2959267,2978473,2978473,2978473,2978473
