i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3492,978,908,907,978,908,907,978,838,908,908,838,908,838,838,838,839,838,838,838,838,908,838,838,838,838,908,839,838,838,838,838
2,1,2653,1676,1467,1537,1536,1606,1536,1467,1467,1467,1537,1467,1467,1467,1397,1467,1467,1467,1467,1536,1466,1466,1466,1466,1466,1397,1467,1397,1467,1467,1467,1467
3,5,10546,9498,8869,8870,8660,8870,9568,9568,9568,9568,9568,9568,9498,9638,9568,9568,9009,8730,8660,8730,8730,8660,8590,8869,8939,8939,8799,8870,8800,8660,8800,8660
4,10,12082,10336,9917,9777,9777,9707,9708,9777,9637,9708,9638,9707,9778,9777,9707,9707,9778,9638,9638,9847,9708,9777,9777,9778,9778,9707,9777,9778,9847,9778,9848,9848
5,9,35548,34780,33174,32614,32335,32195,31916,32126,32195,32126,32056,32125,31777,32614,32754,31288,31497,31357,31357,31497,31428,31567,31358,31497,31287,31567,31497,31288,31567,31427,31357,31497
6,14,38411,35827,35269,35059,35478,35478,35199,34850,34780,34710,34850,34780,34710,74308,43719,36456,36874,37014,37084,36176,35548,35548,35757,35547,35617,35548,35478,35547,35617,35618,35757,35757
7,28,73190,69908,69279,68930,68930,69070,69000,68791,68651,71166,69419,68651,69000,68721,68721,68442,68652,68582,68652,68581,69070,68791,68511,71375,69559,68721,68721,68581,68861,69000,68582,69071
8,36,228162,222295,221318,221248,255678,223692,230955,248345,267480,220899,219013,233050,221667,260078,305333,253373,221108,224740,235844,229628,238289,238777,228581,218454,227464,217895,216638,216848,216289,217128,217198,217337
9,41,257634,255259,274604,258192,257494,298838,257564,286337,266573,256935,262732,256307,263500,264617,257424,261335,255469,259659,256866,257424,290458,262522,257214,257424,257494,257564,256726,255259,253024,252605,253095,252326
10,41,615485,650264,657039,601797,606126,698522,652779,628963,612272,619256,615624,602425,620863,617091,665350,610736,623936,619466,619535,605638,607733,605498,617440,606197,602845,612273,600190,604660,619187,608221,641465,623376
11,60,933808,932900,922355,917256,930246,936392,909783,994148,920888,916209,909854,916977,924310,929688,937160,922215,941979,931503,931573,923612,929548,923681,934506,920958,915092,931573,936881,923682,923891,923542,927034,923751
12,66,433347,426851,421055,406180,421544,424966,411208,423710,420916,410020,411278,418890,407087,404154,419239,407367,417773,416446,427411,426851,427341,420496,405202,424478,412674,417563,416935,411418,413024,422662,409532,413653
13,84,901892,903847,889949,888413,879824,895467,913066,891347,888134,892044,912577,908806,900775,913765,911879,915860,900704,920678,883873,914183,901403,908526,890787,930316,917326,896166,898819,907828,915022,900565,893511,886877
14,108,1384475,1402213,1375535,1399769,1374209,1355980,1371135,1386360,1382310,1384474,1373300,1410874,1404797,1372742,1399350,1372463,1410803,1389852,1390271,1390830,1416810,1377351,1373580,1377002,1391249,1391179,1405147,1374697,1404169,1403191,1374907,1388176
15,117,1719419,1723121,1744701,1728499,1737019,1739323,1719489,1730943,1737507,1743234,1748332,1744770,1714530,1725844,1738555,1736670,1739882,1736111,1723399,1752243,1737298,1754757,1742396,1740860,1744631,1738136,1726194,1724866,1728568,1699166,1723470,1740510
16,132,1728777,1713413,1723959,1724378,1742815,1714530,1720117,1772217,1756363,1750427,1721654,1702867,1693160,1744980,1722701,1692881,1716207,1735343,1719559,1709222,1712924,1720536,1738066,1711807,1711039,1718721,1723121,1700772,1707198,1714950,1700493,1744771
17,145,3028608,3202924,3051376,3054239,3011916,3026792,3029516,3006609,3002559,2974344,2996762,3042296,3031820,3001231,2995504,3031122,2994737,3048652,3033777,3036360,3000393,3041738,3006330,3045579,3027560,3056474,3058987,2992432,2981746,3065553,3035243,2990477
18,152,3577118,3579772,3548136,3581238,3583543,3587803,3597511,3596184,3556097,3581658,3580121,3573905,3611898,3578375,3602609,3563290,3609872,3557074,3595137,3513915,3587174,3570553,3544644,3610012,3580261,3596114,3566573,3561335,3593251,3599048,3553303,3561125
19,184,3275906,3236098,3223177,3261100,3210048,3243501,3266268,3238961,3239590,3220733,3322278,3242662,3230510,3218778,3212632,3257678,3236238,3233654,3244898,3256770,3286521,3280026,3226879,3275906,3250275,3216822,3280934,3258097,3279677,3192449,3226599,3253488
20,189,5345284,5263644,5328663,5281103,5308201,5256799,5305756,5294791,5290392,5330758,5310086,5281801,5311064,5274538,5293395,5298912,5315044,5282499,5299261,5301426,5309457,5295350,5277960,5397384,5338859,5261269,5270208,5302264,5289205,5365467,5258476,5307781
21,228,7637657,7679769,7577596,7622432,7699743,7587443,7670062,7649809
22,263,8239733,8301610,8213823,8209213,8246996,8195875,8231981,8356154
23,259,5437052,5432303,5437751,5432792,5474555,5439706,5467641,5422246
24,301,4645714,4733362,4718486,4659542,4697325,4703750,4688805,4713528
