i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,6146,2654,1885,1886,1816,1816,1885,1886,1886,1885,1886,1886,1886,1885,1886,1816,1815,1816,1815,1816,1816,1816,1816,1746,1816,1816,1816,1746,1816,1816,1816,1746
2,1,5168,3631,37645,3702,3492,3492,3422,3422,3492,3422,3422,3423,3422,3422,3492,3422,3492,3423,3492,3492,3492,3492,3492,3422,3422,2933,3422,3352,3352,3282,3282,3422
3,5,15715,13689,13130,13061,12851,12851,13130,13061,12921,12990,12990,12851,12711,12711,12921,12921,12781,12711,12851,12781,12711,12851,12641,12781,12571,12781,12711,12851,12502,12572,12920,12501
4,3,29194,25842,24933,25352,25423,25283,25352,24794,25073,25282,25213,25073,25143,25352,25143,25282,25282,25283,25283,25073,25282,25073,25073,25212,25003,25212,25073,25003,25004,24864,25073,25073
5,11,75009,72285,70680,70680,69981,69772,69841,69771,69841,69841,70400,70121,69632,69632,70051,69842,69702,70051,69702,81715,67537,68026,68235,67746,67606,68026,68445,68025,67537,67048,68236,68235
6,20,79480,134305,76895,77384,76197,75778,75847,75918,76057,76337,75778,75359,75778,75708,75569,75987,75988,75709,75848,76406,95752,78222,78152,77384,77873,78082,90934,102527,103226,90585,90654,102946
7,19,133118,153791,140172,135074,119709,121594,132280,128858,128159,128089,135632,127530,127949,128019,127670,126902,128019,127181,127740,127112,126763,126902,126762,126413,127530,127111,127041,126832,127391,129067,127252,127531
8,27,187943,162451,163848,162801,162382,176419,204496,166502,174184,163848,163010,161473,162521,161823,162870,161753,162451,161264,161893,162521,165664,161753,162242,164547,162382,161404,161683,162801,161892,160915,197512,161543
9,37,258274,254572,254852,254154,252268,252616,253874,252966,254363,253245,253594,254014,255061,253036,297524,253874,253245,254712,252896,274407,284254,296058,254572,256388,255551,311354,301016,284743,285792,272102,273919,274127
10,42,351303,345645,352490,362198,361220,362827,337124,326719,364712,327068,327067,326229,324553,329372,325182,325950,325462,324624,327697,327557,358286,325881,325810,326928,326090,326229,325741,325113,325881,325322,327486,326718
11,64,564878,520319,518293,513894,509075,512078,513195,547068,512846,512287,512567,514802,511309,511170,512846,557824,525069,549583,524440,525697,573748,528002,545742,527792,525487,529050,530865,530655,531983,532331,545183,526255
12,78,945374,961717,952358,970168,957458,947680,916600,946142,899558,898092,902073,934968,901654,899629,899280,898372,930917,902701,899280,899628,939927,901304,900048,899488,928333,898231,903121,896695,898441,905425,895298,901794
13,82,1146518,1146029,1138067,1142187,1147496,1140162,1142188,1137089,1147216,1142328,1141839,1147636,1140232,1139115,1140582,1146379,1140582,1146029,1144493,1141908,1136321,1142118,1145610,1141350,1143375,1144213,1141979,1138347,1138137,1146029,1143934,1144213
14,96,941883,917299,913876,920790,926308,919114,923165,922327,921698,927704,921070,918835,917787,927635,920651,924073,932175,926866,922676,923444,917996,920371,928543,922187,921279,919743,927565,921000,920860,919045,926727,924212
15,106,1507250,1481338,1477567,1475611,1471002,1475262,1478685,1475960,1476659,1495446,1474983,1480221,1480081,1473865,1473795,1476659,1467021,1479592,1471072,1472957,1486786,1475332,1472049,1475402,1474074,1473377,1475053,1470024,1474773,1479522,1473586,1480709
16,125,1472050,1451516,1475053,1444532,1457872,1454449,1448303,1457592,1449211,1449910,1456614,1448862,1452704,1461503,1449281,1456893,1449980,1441808,1455008,1442087,1452563,1444950,1448722,1439154,1452284,1455427,1463389,1455148,1453960,1448792,1460596,1451376
17,140,1506551,1475751,1480640,1479941,1477357,1485109,1475751,1475961,1484341,1474703,1480431,1477916,1472817,1482247,1478335,1478126,1493840,1475193,1480430,1477218,1479941,1483503,1487484,1469745,1491744,1474494,1464786,1481897,1474564,1476379,1470792,1480639
18,150,1875663,1840044,1851917,1839974,1850032,1844793,1847727,1838927,1850101,1840044,1837809,1840253,1832222,1833340,1837669,1848984,1836692,1852685,1840673,1835575,1831453,1851987,1840114,1830615,1847588,1845352,1846679,1843606,1849264,1837460,1846261,1842349
19,166,3169198,3133858,3127712,3126454,3135464,3130576,3121496,3131134,3130296,3140703,3135115,3135534,3131972,3130715,3137559,3125687,3126036,3133579,3132531,3130645,3129947,3135464,3125547,3053401,3042994,3043343,3040619,3037895,3044251,3049279,3038734,3037546
20,214,2574567,2543488,2531964,2542231,2525189,2532523,2546771,2518205,2527983,2613050,2587418,2633653,2630510,2585812,2609837,2639241,2607113,2625621,2602085,2574846,2598732,2573659,2589723,2593215,2577431,2596987,2586231,2734295,2805743,2785698,2621291,2873698
21,228,3054798,3054798,3054798,3054798,2927826,2927826,2927826,2927826,2854352,2854352,2854352,2854352,3129597,3129597,3129597,3129597,3065483,3065483,3065483,3065483,3088322,3088322,3088322,3088322,3035451,3035451,3035451,3035451,2929920,2929920,2929920,2929920
22,233,3195528,3195528,3195528,3195528,3168639,3168639,3168639,3168639,3165636,3165636,3165636,3165636,3162842,3162842,3162842,3162842,3148524,3148524,3148524,3148524,3160189,3160189,3160189,3160189,3159909,3159909,3159909,3159909,3146709,3146709,3146709,3146709
23,254,3721225,3721225,3721225,3721225,3711098,3711098,3711098,3711098,3699714,3699714,3699714,3699714,3696711,3696711,3696711,3696711,3702857,3702857,3702857,3702857,3707676,3707676,3707676,3707676,3701949,3701949,3701949,3701949,3711377,3711377,3711377,3711377
24,278,4905317,4905317,4905317,4905317,4915934,4915934,4915934,4915934,4971668,4971668,4971668,4971668,5034245,5034245,5034245,5034245,5012874,5012874,5012874,5012874,4837222,4837222,4837222,4837222,4833730,4833730,4833730,4833730,4989895,4989895,4989895,4989895
