i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,10267,3073,2933,2863,2794,2724,2724,2723,2724,2584,2584,2584,2584,2654,2654,3073,2584,2654,2584,2514,2584,2514,2584,2514,2584,2584,2584,2584,2654,2654,2584,2584
2,4,14317,11942,11105,10545,10475,10266,10127,10057,10196,10127,10336,10196,10197,10057,10196,10196,10197,10196,10266,10057,10197,10196,10126,10196,10197,10406,10336,10266,10197,10057,10336,10127
3,9,39249,33942,43370,31567,31636,30728,31707,30799,30589,31008,30659,30869,30799,30799,30798,30939,30799,30589,30729,31567,30869,30659,30659,30589,30868,30729,30660,30799,30729,30659,30659,30589
4,16,76473,73051,72143,73889,75286,70327,70048,70607,70467,70398,70467,69978,70118,70188,70048,70816,70607,70537,70327,69908,70327,69978,70118,70257,70467,70188,70676,70327,70187,70188,70188,70048
5,25,153854,159441,138211,137303,142331,137651,142191,138140,136465,137512,137581,136884,136604,136185,135976,136325,136813,137093,136394,136464,136116,136674,135836,141772,137931,137512,136604,136115,136394,141284,136115,136464
6,36,245482,239965,238848,238708,236403,237311,237521,236543,239057,237521,236404,236403,235915,233260,256237,221737,220061,221458,220830,220830,220620,221248,220271,233051,220690,220830,229908,222366,221178,222785,221737,222086
7,49,233819,230048,217197,216429,226137,229140,228302,225788,220969,218385,226486,219642,221947,219781,220201,220899,225369,225858,216778,216360,215661,221318,217268,217337,215662,216430,216918,219014,226068,228442,227254,228092
8,64,357713,352754,333479,325447,325238,337738,329498,324400,325098,342767,332990,334945,343256,350379,278865,278446,278865,292344,284941,289620,293810,292343,291855,280821,278306,288432,282845,285918,278935,278795,278725,278656
9,81,421964,406530,413165,406110,398778,409812,406250,400454,400803,401152,400174,408276,400105,399337,399756,399476,404923,415888,402479,415539,399825,408904,417983,399755,399197,399825,405622,399825,400035,399965,416097,400245
10,100,579241,564644,560524,568485,552911,578681,553051,553540,551794,556682,575749,574910,560594,551724,563946,569882,569812,553260,533426,533147,533776,533775,536150,542784,551794,556333,533077,533705,534334,533496,534404,555496
11,121,721222,717869,721082,740777,747621,695172,695451,690632,714098,720593,695941,722828,729392,727507,727927,705089,695242,692239,727717,691960,690772,724085,676595,668424,670030,668773,669122,673592,689934,667866,702784,679109
12,144,897145,876333,884016,877730,872841,874098,881432,858385,865159,850213,869139,855311,844905,846931,849236,846303,871165,875565,869000,854474,827516,827516,838900,821510,847141,850423,819415,821300,822487,847141,821161,825980
13,169,1073138,1079353,1019502,1022854,1034517,1034238,1026696,1027533,1047507,1022086,1033470,1023832,1055748,1021667,1029280,1034098,1056516,1060078,1027604,1074115,1047856,1040733,1032143,1020969,1055538,1047367,1047507,1041990,1044155,1020759,1036891,1025298
14,196,1299415,1298576,1323648,1344740,1307516,1314919,1308493,1320156,1298158,1313242,1280768,1326442,1309891,1327071,1324905,1317992,1281536,1322182,1289846,1298646,1280558,1355425,1300462,1280558,1309262,1308424,1279371,1330562,1337058,1322112,1315687,1301928
15,225,1613687,1629331,1638481,1627027,1636106,1648257,1618227,1580864,1605656,1581492,1603351,1617529,1617110,1643927,1597624,1610335,1584635,1657196,1614596,1592526,1622417,1584146,1642531,1605377,1583098,1606843,1614455,1589453,1648467,1631007,1620043,1620951
16,256,1939135,1979571,1920348,1937948,1979990,1928520,1985228,1955617,1984460,1915459,1947585,1955547,1985508,1953173,1957432,1927751,1965883,1939484,1952055,1979222,1980270,1986555,1973146,1936900,1968956,1955337,1985438,1924539,1955756,1951427,1980060,1975730
17,289,2361308,2386380,2377721,2373531,2334630,2342242,2362356,2359841,2371156,2347481,2326110,2374159,2362706,2405027,2372832,2363055,2427516,2342522,2365917,2428633,2319685,2334141,2366127,2344198,2333931,2368921,2378419,2407402,2371994,2364451,2361937,2351671
18,324,2766930,2788022,2779431,2800593,2856603,2789627,2832649,2815887,2789698,2839213,2841727,2880068,2828388,2811277,2787742,2799614,2797240,2764136,2843473,2825385,2788929,2804363,2829646,2787952,2784320,2784739,2783831,2819868,2800383,2830413,2855206,2768956
19,361,3280312,3306712,3306991,3292534,3367471,3301753,3295607,3309296,3269768,3254891,3313905,3308527,3303429,3304477,3311251,3271164,3278637,3287715,3324660,3335974,3294769,3327035,3294560,3308458,3311670,3275913,3305594,3329130,3282827,3304058,3314045,3259431
20,400,3873381,3801447,4048536,3829383,3837624,3809059,4052726,3896847,3871566,3878969,3882390,3875127,3839440,3823517,3883019,3862486,3898803,3859762,3928134,3846493,3837623,3853058,3872054,3815554,3877362,3828195,3861718,3818977,3791390,3860740,3839160,3813110
21,441,4539151,4450526,4471337,4452831,4574350,4483559,4498505,4558427
22,484,5169164,5146955,5163228,5137108,5207924,5116925,5103376,5112385
23,529,5903306,5890875,5912804,5897370,5878094,5941926,5891503,5927400
24,576,6779080,6698626,6695973,6653301,6744370,6647156,6623270,6654907
