i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4120,1327,1188,1187,1257,1257,1257,1257,1257,1187,1257,1257,1257,1257,1187,1187,1257,1257,1187,1257,1187,1187,1188,1187,1187,1187,1188,1257,1187,1257,1187,1187
2,2,4121,3282,3142,3003,3073,2934,2933,2863,2864,2933,2863,2934,2794,2863,2863,2794,2933,2863,2864,2864,2863,2863,2864,2864,2794,2724,2793,2793,2793,2794,2864,2794
3,1,6635,6146,5726,5587,5517,5517,5447,5587,5587,5587,5447,5447,5587,5587,5657,5657,5587,5657,5657,5657,5517,5657,5517,5517,5587,5517,5517,5518,5587,5726,5727,5517
4,5,23256,21091,20044,19624,19624,19346,19485,19485,19764,20462,20253,19904,19904,20183,19624,19066,19276,19066,19345,20532,19485,19625,19415,19695,19485,19415,19276,19275,19415,19275,19485,19764
5,8,89812,49306,48817,48537,48468,51471,52448,52449,52518,52518,52379,49166,48398,48258,47909,48398,48817,48468,48607,48188,51192,52588,52518,52519,52518,52449,52448,52448,49794,48119,48118,47840
6,11,57617,54404,53915,53008,55452,54823,56569,53566,53357,53776,53916,53496,53565,53636,53426,53427,53706,53496,53566,53427,53496,53496,53426,53427,53705,53636,53356,54125,54125,54125,53357,53705
7,14,64600,63692,63343,60550,60270,63343,60200,59851,59782,83666,59921,60060,59991,60619,60061,60200,59991,60410,59992,63344,61179,60969,61248,60898,60899,61388,61108,60969,61597,61667,61598,63623
8,17,395564,394237,392491,389907,386066,390955,416446,390675,389907,398009,399056,392212,397380,391653,391514,391374,423080,386765,397310,404922,388720,386346,388021,387811,385717,387673,411138,387044,393818,391933,387183,384809
9,20,283822,278026,279144,275931,276629,276490,303797,276140,277886,276490,276141,277607,275512,275303,275861,276211,276000,275652,276420,276071,275722,301352,275861,275861,284102,276001,281169,276001,275791,275582,276281,277537
10,29,418820,414071,437327,410161,410859,410440,410929,411138,409950,410649,410719,435651,408275,406249,405621,413652,405062,405761,405621,415538,421054,410370,404922,410160,412395,409043,422801,417144,405272,404783,404433,412605
11,27,272020,270833,270134,278165,278305,279632,266363,284381,278096,278724,274813,265315,265245,280610,278794,266363,266852,267481,274254,273138,279214,269017,265874,270204,273696,265245,266084,266783,271043,272299,272299,265455
12,40,490265,473644,472247,467079,463377,467497,484747,470710,470221,475319,469872,465123,471827,477135,467218,464564,463238,473434,473224,467427,488030,483980,482373,472875,469592,469383,470500,470780,469732,470709,470570,473504
13,41,581683,574629,591530,571836,566388,567925,585943,576864,578121,566318,580565,579658,574141,570998,596698,570927,586153,577772,589226,575607,595651,576794,566807,577912,566667,567087,585873,609968,567925,579169,586293,572814
14,51,349470,338855,345559,355268,332151,332151,335084,340462,344861,332291,342138,339205,337947,339065,341998,338855,338017,342068,338157,338296,348423,333966,332709,344932,331871,337598,337388,347724,338157,339345,337877,337249
15,44,399545,381107,387882,381038,382644,384041,376498,385577,382923,379501,378174,377755,382504,377196,387043,386066,384948,376987,377616,377545,379990,378872,386485,390395,385228,389069,396612,383482,384180,388580,380339,376847
16,69,1435177,1443417,1427354,1439506,1489790,1443767,1445023,1451728,1436014,1438109,1433640,1438389,1451029,1434059,1438598,1437900,1450751,1439227,1433849,1449423,1450122,1494050,1467162,1451867,1419951,1441462,1479384,1435945,1447887,1446071,1442440,1462623
17,66,519945,510727,527488,520644,528536,498994,510797,510029,518898,507794,497668,517711,498296,509191,533495,516663,498016,518060,501508,522600,518689,513381,530072,503464,498226,504651,513940,525393,513451,502207,509190,517711
18,75,1442230,1424072,1437830,1434268,1437621,1422256,1437900,1420231,1439995,1437201,1433011,1447956,1434128,1429379,1439436,1421139,1407311,1448864,1440623,1437341,1437481,1414225,1460947,1444395,1430916,1463321,1456268,1447189,1437412,1434618,1421209,1437132
19,90,2169805,2149342,2161913,2131394,2143336,2180979,2135724,2137260,2134956,2156606,2129299,2138867,2157793,2146060,2156536,2139355,2130696,2166593,2187125,2127203,2144523,2159957,2145222,2146549,2153463,2159050,2156606,2130975,2161145,2147806,2142499,2155139
20,106,732673,743428,747967,741123,724013,753066,740774,724502,736375,719823,728762,721429,730787,731207,727994,733651,731346,720032,730508,722268,732952,752437,736095,735327,733930,741892,738260,737911,724432,733791,735537,722198
21,113,1055536,1048482,1053720,1045688,1045758,1076836,1045060,1062798
22,121,4665126,4590469,4625878,4595916,4623851,4661844,4588234,4615820
23,142,2201512,2189778,2171690,2190756,2203677,2182935,2176649,2122454
24,153,3149287,3171425,3185812,3166188,3131548,3159483,3130290,3160950
