i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4609,2514,1676,1676,1607,1607,1607,1607,1677,1607,1677,1607,1607,1537,1607,1607,1607,1606,1607,1607,1607,1607,1607,1677,1607,1606,1607,1606,1606,1606,1606,1606
2,4,5169,3702,3492,3353,3422,3492,3353,3422,3352,3422,3492,3353,3492,3423,3492,3492,3423,3422,3422,3423,3422,3003,3422,3422,3422,3352,3422,3422,3422,3352,3422,3353
3,9,11035,8940,8800,8312,8731,8731,8661,8939,8940,8939,8800,8870,8730,9009,8800,7962,8730,8730,8730,8241,8800,8730,9009,8241,8870,8730,9009,8870,8870,9079,8800,8730
4,16,18368,17181,16692,16762,16762,16692,16762,16412,17111,16762,16553,16692,16692,15924,16483,17041,16902,16762,16902,17181,16273,16972,16482,16762,16762,16692,16693,17111,16692,16413,16762,16832
5,25,32337,30870,30731,90654,57759,57760,57899,58178,57899,57899,58178,58038,57689,58249,58109,57759,58109,57969,58108,58737,57620,58668,57689,57899,57690,56991,57410,58737,57479,58108,57899,57479
6,36,164827,156166,154490,153582,152883,151137,152115,152605,151487,151766,149880,150859,152185,166992,151417,152954,156097,156236,153512,155119,153652,153652,152953,152744,154350,154210,151836,152395,153024,154071,153862,155119
7,49,240535,234320,227894,228592,234040,228034,227964,227894,227614,228173,229011,227964,229221,224611,226637,227335,226986,227265,229640,229291,228802,233551,228453,230338,230339,227475,226776,226846,226776,227545,229220,227545
8,64,238091,227335,227266,227336,227265,281532,215672,215741,215881,216439,217836,217138,215182,215881,215951,216998,215392,212529,212529,212110,211412,212389,212459,220351,212319,214344,212319,212808,211691,210224,211760,209735
9,81,336707,328327,329234,328745,328746,330212,356054,328256,327977,326930,327278,328256,327488,330212,332447,332377,328047,346136,308840,310098,309679,309888,308840,311565,312053,311285,310167,309329,311075,309608,318758,313240
10,100,392930,389787,382104,379311,377006,377285,377635,377355,411089,382384,384060,382454,384968,382733,382524,383082,384199,384619,398587,366879,366180,362898,360733,360314,360663,360104,359964,359965,360873,367857,360454,360035
11,121,894394,880636,880914,890622,885524,881962,882870,891041,839568,843898,842851,843758,853047,845575,845295,842991,850394,846063,845226,851930,855911,851651,813028,807860,805137,807161,810933,807581,806463,807441,806463,809886
12,144,583459,569699,579617,573331,570887,585973,547839,546442,546302,548467,551051,548188,552937,550773,543788,548258,545255,542251,544278,554893,550354,557756,551541,547140,553496,547839,550773,539039,529192,524512,521508,528842
13,169,671528,677745,667268,667688,671040,671040,669503,678444,672367,670342,665034,669643,670761,672158,638215,638005,641357,638634,638423,653720,646666,645967,645757,646176,644989,649250,640380,637795,641427,637306,637307,659097
14,196,1210359,1211616,1217622,1213362,1209101,1207355,1212873,1205819,1206377,1206727,1165171,1165799,1173342,1166638,1164263,1160980,1162097,1161539,1166148,1161539,1111742,1108809,1112860,1114675,1111882,1104478,1117050,1106434,1105876,1106993,1102383,1073398
15,225,1465560,1447681,1443490,1432455,1438253,1442583,1456970,1402284,1392017,1394601,1388315,1386080,1390341,1396417,1398442,1385661,1355070,1353394,1363801,1343477,1345572,1353883,1346690,1347388,1338169,1312118,1314772,1314213,1302131,1310302,1322175,1312048
16,256,1519688,1444259,1441255,1476595,1506487,1466608,1485675,1464582,1476386,1428544,1428544,1424214,1423795,1419465,1436506,1429453,1422468,1409966,1386849,1396138,1398861,1395509,1387198,1378817,1382239,1377420,1371414,1377909,1375535,1367013,1366944,1377490
17,289,1050071,1036941,1048815,1040713,1039945,1038966,1054193,1041132,1048046,1037710,1053075,1047557,1038338,1048395,1049443,1036173,1036382,1039665,1046859,1037151,1037919,1045531,1034636,1046230,1047836,1061316,1037150,1036453,1046161,1053423,1036243,1038478
18,324,1255337,1230892,1228657,1234314,1227470,1227958,1229285,1241787,1235362,1232149,1232847,1227749,1228238,1236060,1228797,1227260,1231101,1229425,1232498,1235082,1239482,1226422,1226841,1235781,1228587,1226911,1232149,1228726,1228587,1241438,1227679,1231032
19,361,1445376,1434969,1426029,1436157,1431478,1432455,1445026,1431058,1452919,1429592,1443700,1452710,1443420,1436855,1450405,1440627,1441534,1432386,1438392,1446633,1430291,1428474,1445795,1445446,1442862,1449357,1443839,1443630,1431198,1437554,1447820,1429453
20,400,6051443,5998433,6018129,6002204,6022249,5999620,5997595,5998852,6001436,6013798,6017639,6008281,6025671,6026649,5989005,6459459,6044878,6048580,6293305,6466653,6266346,6204326,6161164,6161583,6163819,6189311,6159907,6201393,6154809,6160745,6145170,6191406
21,441,2015913,2015913,2015913,2015913,1992377,1992377,1992377,1992377,2019266,2019266,2019266,2019266,2007323,2007323,2007323,2007323,2014936,2014936,2014936,2014936,1997335,1997335,1997335,1997335,1994193,1994193,1994193,1994193,2007044,2007044,2007044,2007044
