i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,793574,818926,776464,808590,759842,784984,796926,777511,757537,781283,766058,821369,779117,757468,761937,765289,802095,758306,777442,782400,788406,788756,767804,797485,778350,780654,769270,786939,793783,810475,793644,767943
15,216,779188,756350,757048,775626,789523,762217,780864,755513,751532,760401,773321,752229,755093,757607,767525,775486,767384,776394,764661,771156,766337,743500,774089,754325,764731,779328,739101,747829,763195,762635,746713,766267
15,194,747550,719057,743361,717660,749506,707324,740217,741265,735259,736097,705997,724574,730091,745177,751880,718567,749437,727716,749785,754046,744059,752788,755093,754465,754674,743779,744407,743779,740637,728903,756350,727158
15,185,752928,749786,713330,733303,712492,726250,712562,735609,714237,731906,727158,710816,722199,739170,743779,761170,731139,718568,732326,727157,736097,750484,751741,715564,718638,717660,759912,723386,718638,757607,728135,735539
15,179,675268,674011,679458,677503,672055,681833,688747,669541,681833,661929,678271,678969,666398,689655,676944,677363,679458,665840,670030,681833,671776,676805,682670,670030,647681,652571,653059,661580,673312,649637,665421,670938
15,163,653268,643561,631828,626590,631898,660532,650685,632946,675687,660671,649078,670169,668633,670658,677083,652500,669820,649567,636717,663815,671846,646495,652361,657040,672474,648729,631339,663815,668983,669960,638603,669053
15,152,549978,547742,545997,548791,532657,527979,538315,517782,527490,517433,526093,522462,526303,522810,518061,515897,521274,549000,540550,534822,537965,540201,527071,530004,517643,528956,524207,531610,524487,537966,536499,546625
15,141,790501,793155,816551,791339,803212,790711,786311,807472,801466,784356,775905,781912,776394,802793,802583,805097,773600,780864,817599,770667,782958,793924,780305,812431,806914,772133,791409,793435,792736,786032,808310,788267
15,127,472737,502487,489427,477625,495643,478672,494876,500113,498786,475530,495434,504163,470781,493548,486285,496691,496482,482304,499834,502488,475669,489917,475250,496761,495154,469314,469594,481466,476438,490266,483002,502697
15,115,871584,865578,887647,855312,899380,891069,873889,873190,887157,861108,870467,895957,853845,880873,858664,883247,855870,852099,886110,848118,873819,894421,854403,869698,871444,861667,857825,885482,893164,904408,860060,866626
15,103,749156,734071,745316,727926,728136,732396,736936,729951,742312,732395,748039,728903,730370,729602,727158,735050,719196,712980,718358,723526,725761,758305,746573,742522,758097,722688,711234,726530,716193,739938,756490,738960
15,89,690353,676176,694264,693496,668703,692308,674849,671287,671776,671497,671357,671496,656132,657040,666887,679039,696149,696289,674010,679807,674710,663046,657459,656481,686791,673522,663814,663605,656411,657249,656411,674290
15,93,1038707,1003369,989121,1007769,999667,989122,995267,982906,993242,996175,1000575,994290,998130,993173,994151,1016150,990937,995896,990658,984512,997712,995267,999388,977040,1004347,982696,993033,1014962,1015661,1017755,1021806,994499
15,79,1141440,1091086,1104215,1106939,1108406,1095975,1123002,1107079,1116088,1082426,1127402,1097442,1107428,1120278,1094298,1107009,1105263,1088921,1095207,1122373,1133897,1116158,1080471,1109942,1142137,1118672,1100934,1111548,1138017,1093181,1088363,1078445
15,69,2224424,2241116,2240557,2240277,2247610,2257946,2249217,2234271,2236645,2232455,2235388,2227217,2233503,2251661,2238741,2222609,2234970,2243909,2239788,2232455,2225891,2234341,2229592,2241045,2242372,2251522,2225262,2226100,2252360,2228614,2256689,2247820
15,49,1783185,1780601,1778156,1793102,1800155,1832840,1801343,1788073,1779484,1800575,1816567,1817335,1776969,1794150,1799597,1826275,1803298,1798689,1784651,1781579,1787235,1797641,1818872,1810562,1791216,1792753,1811888,1779414,1789400,1796803,1806162,1775223
15,30,2112613,2094804,2084049,2101229,2096410,2137196,2103115,2110169,2090823,2107933,2129653,2103604,2109610,2099204,2096131,2131050,2125253,2095432,2111216,2102416,2093408,2116314,2087261,2103464,2123158,2116942,2108212,2154865,2091591,2112193,2104232,2106257
15,27,3763733,3735728,3755842,3756540,3755981,3752559,3751441,3749556,3758775,3757797,3768063,3802004,3764641,3734122,3782240,3760101,3782030,3736775,3769809,3779307,3763244,3723506,3766387,3774977,3735937,3759543,3720642,3770228,3760521,3755562,3756469,3789154
15,17,10933556,10948501,10957091,10955695,10941169,10904643,10903176,10914490,10909951,10913024,10920496,10892980,10910998,10916166,10881945,10899405,10961212,10924128,10902688,10956393,10976017,10883482,10946476,10879431,10913583,10965472,10961911,10962818,10963237,10924617,10929156,10925804
15,0,213496,212308,211610,210772,211191,211401,215661,211191,210912,211331,211051,211471,211331,210632,210982,211261,213147,213427,211261,211052,211401,210703,211471,211401,211401,215592,212029,213217,212937,212588,213706,212658
