i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,9079,3003,1956,1956,2026,1956,2026,1955,1955,1956,1955,1956,1955,1956,1955,1956,1956,1956,1746,1955,2025,1956,1956,1956,1747,2025,1955,2025,1956,1956,1886,1885
2,0,6495,4330,4191,4121,3980,4051,3911,3911,3842,3911,3841,3911,3911,3981,3841,3841,3911,3841,3772,3911,3771,3842,3841,3353,3772,3841,3842,3422,3911,3771,3841,3911
3,1,17880,15016,14317,14108,14038,13899,13409,13480,13409,13619,13340,13200,13619,13270,13200,13340,13340,13480,13270,13409,13410,13200,13480,13968,13410,13200,13340,13480,13270,13270,13479,13480
4,2,36876,34223,34921,34921,34501,33943,33873,34711,34223,34572,33664,34431,34362,34502,33454,34571,34711,34432,33663,34432,34013,34083,34432,54477,35060,33873,33804,33873,34292,34571,34153,33593
5,2,65581,61041,59714,59365,59296,59575,59715,60133,59715,58247,58597,59366,58387,58667,59714,58667,58108,58876,58737,58946,58667,58248,58248,58318,58457,58457,59295,58458,59504,58597,58527,58178
6,4,110419,105880,104204,104623,104623,104204,103994,104413,104622,103505,104134,103645,103784,103086,103785,126693,103505,103854,103155,103575,104413,104134,103296,103086,104273,103854,103365,103924,103436,104343,104413,104133
7,2,132420,130115,129067,128648,128997,127740,128020,127530,127880,128299,128159,128299,128927,128857,127251,128298,127810,159728,122223,121454,121734,121943,120686,120965,120687,121594,120896,121245,121035,120337,121594,120756
8,5,289004,281741,282928,283347,283277,283277,282858,299970,281461,286210,282648,280554,282369,282369,281322,280693,281252,283417,282299,281461,281950,301227,281810,282439,281601,282579,281391,282090,281112,280693,282089,281671
9,11,1101052,1016613,1008651,1003274,1012422,1004531,1003064,1004321,1012842,1002644,1003971,1000480,1017521,959203,956340,953546,977152,954663,959273,957806,956969,963603,955711,958575,953197,945025,910663,914505,919184,925610,917927,915482
10,15,951102,943768,935108,937482,934899,935038,920721,898232,893203,893831,903191,899349,892504,893413,899349,893622,895228,896416,901724,890829,856257,860936,858352,873159,854860,851787,852975,856466,865406,858562,855000,857304
11,15,1699174,1627377,1627446,1657060,1627796,1635549,1620812,1636317,1554742,1561377,1565776,1560539,1559281,1569338,1560957,1558863,1502291,1503269,1512767,1515072,1513117,1520380,1509973,1512698,1464855,1452424,1459757,1448304,1443484,1459617,1449770,1474284
12,17,2176959,2202801,2169487,2182058,2173538,2143157,2097899,2096503,2098807,2108725,2096782,2049360,2036369,2027150,2037556,2024356,2045518,1965898,1972534,1966597,1967226,1964432,1984407,1907651,1905136,1911841,1905975,1912609,1903181,1881181,1851289,1854083
