i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,5072087,3942030,3102153,2893477,2919806,2735712,2785645,2640801,2637868,2612168,2604555,2291958,2242024,2248448,2277501,2281133,2336794,2249985,2319195,2302364,2299291,2291050,2151094,2156262,2191250,2195930,2186153,2141875,2203053,2210247,2188108,2141735
15,211,1990884,1972028,1951636,1995633,2012744,1907567,1897650,1946467,1954429,1892692,1874393,1835983,1838776,1822434,1884172,1863639,1877537,1762512,1739676,1771591,1797362,1804904,1767401,1762373,1711112,1687227,1683106,1679824,1687576,1727454,1710413,1628143
15,193,1547690,1505437,1528275,1505577,1509418,1494612,1520663,1455573,1494891,1510396,1511862,1482321,1381963,1390903,1373583,1385245,1363386,1393626,1395791,1408920,1364294,1361570,1387061,1380846,1383919,1365760,1367088,1368065,1376445,1372186,1405638,1389855
15,197,1432317,1413809,1423936,1444609,1450195,1433434,1416045,1397048,1408083,1433364,1400190,1394883,1389785,1395442,1431897,1427638,1431758,1427218,1416533,1421352,1417092,1435948,1417790,1389226,1389994,1397607,1424983,1394394,1403683,1425961,1420723,1414438
15,182,1399004,1398515,1395721,1405987,1376167,1375258,1403124,1378960,1369183,1390623,1374630,1381753,1387411,1374630,1391181,1379379,1389645,1369322,1384268,1386782,1376167,1408851,1371069,1381823,1370439,1384826,1376655,1389436,1374560,1370719,1383080,1392648
15,152,1160016,1142836,1132850,1111339,1135573,1117485,1158690,1139065,1118184,1111828,1113574,1136970,1163648,1148772,1139274,1130196,1129148,1114761,1132850,1118602,1117555,1126494,1116228,1112317,1112108,1153172,1117555,1160994,1158061,1132501,1144652,1134316
15,156,1213234,1165044,1188511,1153033,1188651,1164347,1156315,1212954,1175242,1187254,1183412,1179571,1151426,1187393,1217983,1185368,1178803,1156175,1188161,1156035,1194237,1214351,1157572,1162321,1158340,1151077,1209323,1174822,1162042,1152194,1188999,1158690
15,127,991566,988144,1010562,994709,978506,988004,1017127,990030,993242,990449,982906,1006930,968520,969498,993033,1004975,1009444,1001693,1007210,986468,986049,994849,968659,973967,972710,1006791,1011819,998130,991636,999528,974036,994918
15,127,1144791,1126634,1139135,1162880,1138018,1134666,1131801,1125726,1136202,1177546,1126843,1126494,1163578,1161553,1126354,1128380,1149122,1166162,1159178,1151357,1129986,1156454,1134456,1132151,1151566,1127262,1167000,1146887,1155268,1154429,1177825,1124678
15,120,1407035,1434412,1390483,1399492,1404870,1394953,1381893,1387131,1420095,1395163,1384408,1380636,1394324,1414438,1379169,1399213,1394394,1399143,1406686,1388319,1375607,1402635,1392998,1415136,1411225,1414857,1391461,1381194,1380636,1405499,1403054,1397607
15,104,1042757,1035005,1042339,1031863,1021736,1025438,1019432,1073905,1048904,1024949,1071671,1035145,1027952,1057074,1032911,1034936,1069715,1034796,1042059,1020340,1080122,1070064,1053163,1042339,1051488,1030187,1025089,1061684,1059798,1019711,1041710,1029279
15,114,1094298,1095835,1088153,1106520,1095486,1090388,1083823,1093461,1088851,1100794,1108965,1116158,1116577,1092483,1129217,1114761,1106240,1102889,1093181,1116856,1093041,1104286,1095416,1112107,1111758,1126773,1115809,1125935,1090946,1087036,1092064,1105333
15,80,959230,950221,955949,976411,965237,961535,952667,949872,972082,948127,960279,964259,972151,985839,965167,947848,980462,960488,957974,972710,989680,954552,954692,966354,951339,961605,950292,949803,956158,981509,969777,989122
15,69,960069,949175,967961,955110,941142,945962,948476,950152,939397,954412,938559,957974,946520,962862,973967,942609,965237,956787,952596,949244,940095,957694,957555,948266,944425,941911,987306,941492,1104076,973478,958811,981580
15,58,1022644,1039894,1015381,1009724,1053723,1008747,1007141,1031584,1004556,1011470,1004626,1016359,1022085,998410,1012447,1004835,1017476,1000016,1010492,995896,1001553,1004765,1035215,1008257,1005534,1042967,1006023,996664,1009445,1017476,999039,1003649
15,37,2871897,2864842,2872525,2882721,2863795,2861281,2849129,2841237,2844589,2857510,2871268,2866169,2864144,2854297,2852342,2880137,2860373,2845707,2869871,2871617,2848710,2863585,2840329,2851713,2850666,2907933,2865611,2865471,2843193,2833415,2845707,2853389
15,31,2285184,2285463,2301874,2308789,2281971,2319754,2277641,2279527,2275197,2285463,2289723,2312211,2303132,2298313,2274079,2267235,2277152,2282600,2273241,2271216,2286790,2294821,2305925,2271425,2265908,2296707,2294332,2306484,2288606,2288117,2291609,2287558
15,23,5043103,5023828,5052462,5058398,5010558,5015937,5071388,5008254,5016984,5029625,4998616,5031929,5033047,5048900,5014749,5018660,5051135,5071179,5036678,5035631,5008393,5076626,5006159,5055255,5051484,5016495,5011397,5011956,5019079,5026831,5023129,5007765
15,14,16072409,16020659,15979384,15984761,16091684,15995237,16056416,15999288,16030785,15995796,16054670,15987974,16026106,15975473,16225913,16091195,15999149,16051806,15943696,16054390,16085608,16067311,16054810,16020798,16013465,15962763,16014513,16005364,15982806,15975333,16030226,15956617
15,0,50128355,50053907,50081842,50028486,50089454,50284723,50349743,50061659,50001737,49974570,49985395,50062777,50184784,50003902,50053837,49972895,49983929,49976945,50253365,50107333,49998944,50046783,50031070,50134919,50177101,50046783,50028765,50044758,50073671,50012004,50296526,49976176
