i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,5797,2724,1886,1886,1886,1886,1886,1886,1886,1816,1607,1816,1816,1816,1886,1816,1816,1816,1816,1746,1746,1746,1746,1886,1816,1816,1816,1816,1816,1816,1816,1816
2,1,5098,3142,3492,3352,3422,3492,3283,3283,3353,3493,3353,3353,3353,3353,3283,3282,2793,3283,3353,3283,3283,3283,3283,3353,3352,3283,3352,3282,3352,2863,3283,3353
3,5,15714,13689,13270,12990,13131,12781,13060,12851,12851,12711,12642,12781,12921,12921,12711,12781,12781,12711,12641,12642,12711,12781,12781,34012,25702,12501,12781,12432,12921,12571,12781,12781
4,3,25492,22699,21930,21930,21651,21581,21442,21581,21791,21581,21581,21791,21581,21651,21651,21651,21512,21721,21092,21162,21442,21372,21301,21232,21092,21301,21442,21372,21511,21371,21511,21372
5,11,70750,67747,67118,66489,66349,66629,66839,66210,66070,66140,66209,64673,65232,65442,65093,65093,65791,65720,65023,65162,66140,64883,76686,63556,63974,64254,64114,63696,64184,63626,63486,63486
6,20,79480,77385,77315,77594,77385,76197,75708,75638,75708,76686,75708,102457,75848,75498,75499,75988,75080,75289,75708,75638,75568,75638,75708,75289,75848,75848,76128,75220,75150,76267,76127,75359
7,19,124178,121524,121525,120687,119988,121944,120756,120756,120337,120965,120477,119499,120477,120407,121035,121035,119918,121594,165734,120337,121384,120267,120756,121105,121175,121245,119988,120826,120616,121105,121663,120127
8,27,167200,163080,164546,162940,161962,162661,163150,162521,162172,161823,162800,162172,163290,205473,162242,163568,162172,161683,162591,162102,161194,162591,161962,163080,161474,161473,160915,162032,161613,163220,162032,163010
9,37,256388,253105,255620,300389,255061,252268,254083,254014,252965,254781,251150,252546,252966,254712,252198,253176,253664,253804,277550,266376,253944,254642,254503,253385,253525,252477,254153,252477,253734,253315,254433,259531
10,42,344528,391462,323017,344039,322109,330769,382871,329861,355982,339290,366179,329303,328953,370020,326229,326439,327347,352001,326090,326300,329931,346414,330350,328115,365690,328674,334890,368972,350954,330490,345436,327906
11,64,523532,515849,566345,537011,511031,533379,528071,520948,522345,582898,546021,529399,526745,512916,513893,535894,511449,549303,513684,529958,515081,514313,534497,529189,526814,569558,524021,499786,553284,497690,496224,501113
