i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,862993,815783,840086,819763,864600,849654,892116,955739,949663,899519,857895,822417,823395,855800,842461,865787,825071,900008,814037,823605,863133,851260,898262,869139,900008,851051,903221,954691,838480,822347,873609,896306
15,216,830099,779188,781352,784844,812640,782051,809357,822348,751811,821509,781772,735888,752020,749227,784844,769270,768991,746433,753557,789593,761029,762985,759004,786800,810126,745385,751741,821859,759423,784704,789873,751741
15,194,724294,720593,775206,733094,734560,748039,732466,726110,738541,728694,744338,720803,720383,771924,735259,714796,745456,722269,704950,779047,732675,724783,707603,703413,723526,732605,725133,711095,749995,742522,746153,735120
15,185,720593,759074,721571,746293,739659,738262,759493,761169,731697,746782,737005,739031,731278,740427,720873,735468,727507,756071,734002,783587,743989,729532,726110,746713,744826,748389,718498,740078,735049,722619,770667,741964
15,179,666817,666677,647612,707603,646215,658647,678969,677782,683858,677921,672474,677363,666468,666119,680855,671497,665839,689026,650196,671636,662837,669192,687489,671496,667097,672195,668005,692727,677363,649986,669332,687839
15,163,668284,638323,651243,624914,650684,634342,627289,660602,668842,651802,628546,641815,644050,662627,644050,644539,667306,665071,658367,641606,655993,637905,659764,640767,664792,650406,660532,652919,663674,666677,636298,630711
15,152,532029,517224,519039,515827,522880,523509,541387,527839,533845,533566,533566,607036,526722,514360,511497,530772,548022,510798,540480,531959,517014,536918,530632,538036,511147,534125,534613,527141,551654,522950,532449,542016
15,141,778489,778629,795809,792806,808030,781562,815643,793853,780445,783657,789383,793784,785123,789244,781911,770458,796368,783377,781143,787568,780374,812500,791549,792247,779327,799370,799371,775067,800348,786940,770318,792806
15,127,497320,481955,473714,481885,469384,472597,497669,476019,470222,490056,485866,500462,501160,483352,486215,495014,483561,479860,492710,501929,488869,469803,496761,482095,500323,498157,488031,483282,483212,479860,484329,477067
15,115,872701,870746,894141,873469,869907,856848,851889,869558,851749,876053,883945,863063,888485,882619,879825,888625,884923,881919,852308,879475,893443,872771,883736,892815,871863,893024,892674,869139,873609,893513,870606,852309
15,103,783796,795321,800488,781772,802583,812361,807472,775766,773740,793435,782889,795669,797555,791479,789593,794063,792596,797904,805376,781771,809218,787498,785194,784216,791200,789942,809427,777162,783657,791549,820671,822488
15,89,782959,768921,787708,789453,794063,794273,759982,759074,764172,757328,776463,759912,791130,757538,757398,769410,764242,790292,783727,757817,754954,783867,781702,760960,788197,778420,772902,776604,793644,783169,777092,773321
15,93,1011820,1017546,985700,1008676,1023483,1024670,1016079,998830,1003438,996385,987586,1014892,1000575,997922,997083,993731,994011,1012797,1019921,997154,1005673,1009794,992334,996385,1000226,1022644,998969,985980,993591,1035285,1012657,1005603
15,79,1094228,1104076,1090178,1114971,1108755,1100933,1093390,1092134,1095276,1078166,1129078,1091226,1105263,1087105,1111269,1087524,1081938,1103866,1091924,1118602,1091155,1123560,1096114,1093460,1086895,1095765,1095904,1100304,1112596,1086128,1121116,1098000
15,69,2314795,2262137,2288885,2276594,2267584,2282669,2277710,2251870,2274009,2280644,2267305,2280714,2259203,2284555,2259413,2264022,2238601,2258785,2260112,2274428,2260600,2282879,2277640,2263324,2269889,2273311,2276314,2243839,2258366,2275197,2254594,2305716
15,49,1890527,1894158,1870203,1861334,1891225,1870203,1895346,1884869,1872299,1885358,1868807,1887593,1862731,1891085,1878165,1869925,1859658,1886895,1869016,1869366,1857074,1870832,1875231,1875162,1859798,1880190,1866153,1868108,1880749,1903726,1880819,1855817
15,30,3633275,3627129,3601428,3660512,3667007,3637884,3802982,3663375,3614069,3647033,3604991,3633205,3613651,3656182,3619866,3636558,3625383,3631878,3630062,3664772,3632087,3600171,3619586,3611416,3628037,3628316,3619726,3635160,3593956,3629573,3612324,3652760
15,27,8932616,8911245,8938481,8900978,8923676,8912781,8942602,8925003,8905728,8910547,8885754,8924793,8970608,8996797,8899442,8940228,8951262,8903214,8934780,8929752,8897766,8912083,8889036,8890782,8882890,8863965,8882192,8846645,8877513,8887640,8917321,8891061
15,17,22455292,22390412,22401866,22387828,22340338,22432175,22323856,22424423,22446143,22531975,22454384,22438111,22475684,22425331,22413528,22426937,22469189,22407383,22454664,22415135,22357308,22460180,22327627,22351651,22368902,22406195,22502363,22357937,22404380,22304860,22474847,22402634
15,0,49610990,49659318,49688371,49596463,49622024,49603586,49624119,49577187,49630055,49759187,49596044,49581797,49592971,49590456,49590527,49606520,49610990,49622443,49610431,49617763,49593320,49604285,49578864,49600514,49578165,49605681,49657362,49590247,49658829,49604285,49590876,49587942
