i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3353,1117,1048,978,978,1048,978,1048,1048,1048,978,978,978,907,1047,978,1048,978,978,978,978,977,978,978,978,978,978,1117,1048,1047,977,978
2,0,3073,2025,1816,1746,1746,1746,1676,1746,1676,1676,1676,1746,1676,1746,1676,1676,1746,1746,1676,1606,1677,1746,1676,1676,1746,1677,1676,1676,1746,1676,1677,1676
3,2,6216,5098,4470,4191,4190,4191,4260,4190,4121,4121,4190,4190,4120,4120,4120,4121,4121,4121,4120,4190,4191,4120,4120,4121,4260,4120,4120,4121,4121,4190,4190,4191
4,1,13270,12361,11872,11523,11244,11244,11244,11384,11523,11314,11244,11383,11314,11384,11454,11244,11314,11244,11314,11244,11384,11244,11314,11244,11314,11174,11314,11314,11314,11454,11314,11733
5,2,24373,22348,21091,20812,21440,21021,21161,20672,20253,20602,20533,20603,20393,20742,20672,21371,21091,21092,20602,20462,20603,20532,20323,20533,20882,20882,20812,20533,20602,20602,20602,20462
6,4,45814,43928,43718,43509,42741,42113,42462,42531,42042,42113,41763,41903,42252,42322,42391,42741,42112,42880,42461,42811,42531,42252,42601,43369,43579,42601,41694,42182,42113,42462,42043,42322
7,8,106504,103849,103780,104967,131645,103430,102802,103221,103011,104548,103012,103221,102872,103849,103431,103570,110344,104129,104129,103360,103221,103361,103500,104059,104897,102872,106992,102523,102872,103082,103640,103990
8,12,292413,269018,265875,272719,307218,266712,266154,267830,272230,266223,265874,265875,266643,266224,267131,273557,265875,266083,311060,266852,266852,261964,274394,274883,267271,265735,266014,264967,261893,262173,268878,265315
9,13,372378,396751,360924,358829,360645,362391,359527,358899,359248,359946,359178,359248,414979,359737,371401,356944,368816,354849,355687,356594,354080,354848,359039,383273,354219,358829,359598,359877,359318,361903,359458,359597
10,9,420427,446756,418122,416097,410439,409742,418960,425455,411139,417145,417633,442984,410649,415747,412884,417424,420077,414211,418960,414770,434324,416237,411487,412395,416865,411348,418331,422731,409253,415538,420986,420008
11,13,891625,884851,891206,890718,886178,898539,885759,894000,879683,878426,881499,892045,892603,895048,886178,903219,885201,889880,888483,886318,897631,880731,876052,893232,893093,875912,895537,895677,904825,887226,878776,892045
12,12,1440624,1436295,1425610,1438600,1469678,1444605,1433361,1451170,1462903,1447608,1440625,1432314,1429031,1455989,1452008,1468979,1440276,1439717,1435038,1443139,1430079,1452148,1448726,1433012,1429381,1428683,1434409,1426377,1430987,1449145,1448307,1442580
13,14,3194894,3196569,3192100,3191401,3166399,3165421,3197267,3180436,3194055,3195242,3174360,3156901,3163536,3174081,3167796,3197338,3174221,3180017,3161510,3186932,3192589,3207743,3187211,3173174,3179599,3168704,3177783,3183440,3165771,3189586,3169054,3179040
14,20,3165701,3160882,3167726,3202366,3181833,3161440,3175060,3192029,3180297,3204880,3191052,3168564,3176037,3170589,3159765,3152920,3150546,3195731,3172405,3179738,3169752,3156901,3154876,3199014,3153060,3163536,3215705,3175269,3168424,3160253,3148102,3177084
15,28,7613214,7618382,7627112,7596383,7616287,7599874,7587862,7549521,7576130,7576059,7582694,7612306,7632909,7565654,7588352,7583463,7593030,7622292,7595265,7611747,7588701,7576059,7601690,7639822,7610560,7573406,7577457,7589469,7583532,7566143,7580180,7609862
16,28,15564934,15519120,15528269,15513533,15509553,15545379,15575619,15479452,15516117,15525265,15559836,15444882,15514720,15555017,15611377,15497610,15489090,15540002,15582953,15567588,15523659,15521146,15514232,15577714,15527920,15467510,15500613,15542306,15528898,15542866,15501032,15518632
17,35,17899000,17876722,17928332,17910454,17899140,17894670,17837193,17862056,17925399,17868062,17884613,17870227,17799760,17947887,17809537,17860450,17959899,17886709,17878467,17830070,17840196,17850323,17829372,17830209,17886779,17826508,17862824,17895089,17845993,17823016,17939925,17867852
18,46,4397579,4407426,4426003,4411337,4424746,4439272,4460293,4451005,4444720,4404283,4433126,4446535,4422301,4433685,4448352,4450586,4441228,4411616,4418391,4423838,4401350,4396322,4378513,4411337,4403515,4406239,4399813,4405750,4404633,4454148,4416784,4418670
19,46,36320880,36273669,36087480,36186441,36258165,36305725,36218916,36225620,36228484,36224294,36200199,36234071,36197964,36165140,36301185,36142024,36233931,36178061,36254463,36261517,36307331,36237982,36259143,36256000,36255232,36218147,36317806,36297623,36210674,36294550,36180784,36213678
20,65,8203207,8188402,8212986,8217874,8248463,8201322,8184631,8190846,8169895,8187494,8229817,8163331,8219271,8230026,8170943,8155089,8169266,8146289,8194618,8194548,8201462,8188821,8215709,8185888,8173037,8193011,8150201,8221156,8229886,8154949,8174574,8168428
21,57,32456028,32377809,32448904,32404975,32451627,32451977,32391148,32429210
22,46,34205686,34363381,34222379,34294032,34359750,34281531,34246961,34290331
23,72,45226871,45102559,45154099,45054509,45200053,45244260,45043754,45103466
24,74,90262175,90243038,90280751,90321747,90327753,90311550,90295976,90280681
