i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4260,1257,1257,1257,1257,1257,1258,1187,1187,1187,1187,1187,1188,1187,1117,1187,1188,1117,1117,1187,1188,1117,1257,1118,1187,1187,1117,1187,1188,1187,1187,1187
2,1,3352,2863,2584,2514,2444,2375,2445,2444,2514,2445,2445,2444,2514,2445,2514,2444,2444,2445,2444,2444,2514,2445,2445,2444,2514,2514,2444,2444,2445,2514,2444,2444
3,5,12780,11454,10755,10546,10336,10267,10266,10336,10197,10196,10196,10197,10336,10336,10545,11244,11244,11244,11244,11174,11244,11314,11174,11454,11244,11174,11314,11174,11244,11244,11244,11244
4,3,20672,18368,17669,18158,17600,17459,17390,17390,17390,17460,17111,17460,17390,17390,17390,17111,17250,17390,17390,17250,17390,17250,17040,17181,17459,17459,17459,17459,17459,17180,17320,17320
5,11,57408,53427,52379,51611,52029,51541,51681,52029,51401,51261,51471,51191,51331,51401,51332,51751,51332,51751,51540,51262,51402,52170,52029,51611,51402,51401,51471,51261,51541,51960,51331,51191
6,20,65927,94143,62994,62715,64252,61947,62017,61946,61946,61876,61807,62156,62086,62157,62435,61877,62436,62296,62575,62087,62156,63903,62016,63413,62715,62017,61947,62017,62226,63972,62086,62087
7,19,106783,99869,98961,98612,99031,99100,98472,98752,98402,104199,98891,98472,98542,99310,98961,98612,98053,98542,98332,103711,130667,98193,97913,97913,98402,100358,97774,102104,99590,98542,97983,98682
8,27,139746,135766,135696,135208,135277,134858,134789,135208,137722,132693,132763,132553,132553,132693,132833,132414,132414,132554,133601,134858,161047,133042,132833,133112,132414,132623,135835,138978,133741,133462,133043,132693
9,37,219782,211331,212938,206372,205325,214753,204976,212797,205395,210424,205045,247437,207421,204836,205814,204976,205185,205255,205255,205395,205046,207839,205116,204906,207769,205325,205744,205046,205395,205255,237591,204906
10,42,264060,260986,260777,259799,259659,259659,265177,261126,259589,265595,267482,259171,269367,294299,266922,259380,259450,269926,270484,271113,271742,274535,259869,260079,259030,259240,259450,258961,265177,264409,259381,258612
11,64,423360,421754,420498,419520,409673,427202,423431,419869,408974,409602,409463,408555,420707,417075,410301,416237,429856,430554,418123,420567,408764,414212,408555,409044,410231,414701,421056,423151,425037,427900,409602,409743
12,78,734700,723386,721641,726879,726809,730231,718498,735259,714307,716054,737005,713120,718010,724644,724784,724085,724784,741615,720803,713889,712911,717730,730720,722060,737215,733792,718288,711933,724923,738472,713260,717101
13,82,902034,893932,932832,905875,894560,895818,898332,906504,923125,911672,918585,923684,904617,922985,921588,913418,894072,903151,900427,901475,913836,923753,895189,916979,919074,895189,898401,934369,915093,910275,917188,896027
14,96,755931,752649,746573,765359,744478,769341,778070,748040,743640,772762,768921,768642,752929,745176,743431,744268,760821,752719,762566,764242,745106,744758,753906,765499,758515,742872,744338,747412,742592,743919,747760,747831
15,106,1204574,1179502,1204993,1202409,1204643,1182295,1193889,1180759,1205342,1190396,1181457,1214211,1179920,1195076,1189698,1193260,1178594,1180619,1201431,1214211,1208624,1198777,1183203,1179781,1207157,1182854,1176708,1193679,1208275,1177895,1185019,1175102
16,125,1204714,1205342,1179362,1166861,1188790,1167071,1201780,1197101,1171819,1192212,1197660,1168048,1208205,1184740,1215608,1175242,1164906,1184041,1175101,1163927,1180829,1169375,1167839,1163509,1203177,1193120,1187253,1195076,1190676,1191025,1200872,1182435
17,140,1217983,1198707,1200454,1200872,1210022,1205412,1195494,1195146,1218472,1247455,1230414,1242147,1219589,1201989,1236490,1230623,1198498,1192701,1219939,1227900,1210021,1203805,1215887,1221684,1204015,1212326,1225386,1196193,1230554,1221545,1245080,1221335
18,150,1487978,1475337,1471776,1479039,1474011,1493985,1479039,1485394,1477851,1475547,1493914,1477991,1512282,1475477,1482391,1476734,1478900,1479668,1472474,1481762,1493495,1494334,1476944,1491261,1477852,1482042,1472195,1481902,1498873,1473871,1489166,1514517
19,166,2517886,2474516,2492255,2512298,2532832,2482897,2495188,2547079,2529130,2482618,2507969,2514045,2504547,2480452,2487506,2519842,2495817,2526616,2525568,2495118,2472212,2478846,2491138,2472840,2488205,2491487,2500845,2508807,2487856,2492255,2524869,2477589
20,214,2111217,2111984,2116455,2095852,2141596,2095643,2127279,2091872,2116873,2108632,2091731,2100322,2093129,2103674,2160313,2099833,2093199,2134822,2119667,2126511,2098925,2111915,2107375,2102556,2145647,2127559,2140967,2109261,2100532,2110937,2099344,2095852
21,228,2399859,2389244,2363124,2365569,2366616,2353625,2353417,2392316
22,233,2561465,2563839,2555738,2540584,2546240,2564189,2563909,2564538
23,254,3016603,2998794,2963665,2998794,3077991,3061857,3039719,3002425
24,278,3957536,3953624,3930439,3929531,3930997,3984494,4002442,3960679
