i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,4050,1048,908,977,908,908,907,908,908,838,908,838,838,838,838,838,838,838,839,908,838,908,907,838,908,908,838,838,907,838,908,838
2,0,2444,1885,1746,1746,1676,1676,1746,1676,1746,1676,1745,1676,1676,1676,1676,1746,1676,1746,1676,1746,1676,1676,1676,1676,1606,1746,1746,1676,1676,1676,1676,1676
3,2,6564,5168,4819,4749,4749,4679,4680,4819,4679,4679,4679,4679,4679,4749,4749,4679,4679,4679,4609,4819,4679,4679,4609,4680,4679,4749,4749,4679,4749,4749,4749,4749
4,2,7403,6775,6355,6215,6286,6356,6285,6425,6286,6216,6146,6216,6216,6216,6216,6146,6146,6215,6285,6356,6355,6215,6215,6215,6145,6215,6145,6146,6076,6286,6076,6076
5,2,27237,24374,23675,23326,23186,23396,23396,23256,23256,23256,22976,22977,23605,23396,23186,23326,23186,23116,23326,23326,23536,23536,23536,23326,23466,23326,23256,23187,23466,23396,23606,23536
6,8,55800,52309,52518,51122,50563,50423,52658,53147,53217,51750,50912,50912,51052,51820,51750,50912,52030,51680,50772,51192,54753,51471,50912,50982,50912,50843,50772,53426,50982,50842,50912,51052
7,12,70048,67812,67045,66556,66137,70187,72283,71584,66556,66416,94701,65229,65369,65229,65508,65928,65299,65019,65089,69699,72423,70747,70048,66416,66067,66137,66277,66067,66067,66346,67534,67045
8,18,88415,86530,83946,83806,86181,87997,87507,86530,82759,83108,82619,83666,82549,82758,82549,82899,83666,90580,86111,85971,88206,89323,87437,87996,87787,88206,87577,87717,104967,94561,84505,84644
9,23,201274,192823,192265,202042,194709,192964,192055,198969,196246,189820,189262,188773,189820,189053,196525,194221,193243,193242,226905,191776,188633,188912,199668,191846,188773,188563,194709,193243,199458,194011,192055,192404
10,24,177179,174596,167333,169078,167332,167263,166704,179205,196175,172431,177040,173199,166983,172291,166704,174875,170546,170406,173338,169637,170056,169358,173269,170894,170056,172570,174735,174596,169009,167192,167263,194988
11,33,352265,348074,341928,359178,363020,342138,342767,343325,343115,341929,353591,356385,343464,343884,352474,344024,343186,343604,343953,343744,343884,342906,366511,352824,339205,345280,344442,343745,355267,343534,348075,349401
12,26,761447,731905,731486,732324,730648,735956,758584,725410,731067,747688,728204,735118,727785,735886,729950,728693,730649,734699,734001,723874,731137,730858,736794,720940,718916,735537,727854,731347,735607,736165,726458,734839
13,43,883384,904406,876611,875563,863970,883385,867182,877728,893442,874305,884362,883664,868160,873887,890578,873817,870116,885340,876960,878915,865925,862713,877099,871861,874376,877658,875283,881429,896095,889391,870046,874306
14,54,1166439,1154287,1175588,1151354,1149748,1151704,1165601,1185365,1166369,1164344,1155754,1156522,1167277,1157779,1173143,1161900,1159595,1164693,1146605,1161342,1151424,1179848,1151494,1150237,1159386,1179779,1163786,1156034,1160224,1166090,1176426,1158477
15,53,1175309,1150795,1145697,1156173,1150027,1154986,1150307,1142345,1140809,1158827,1153938,1170280,1155614,1159665,1157849,1143672,1150586,1163018,1146815,1143602,1152332,1151564,1139901,1137666,1151145,1148979,1154846,1141856,1148351,1152751,1144789,1145767
16,61,2556152,2540368,2558526,2535619,2546654,2556152,2542394,2576824,2562786,2526051,2547980,2534642,2569142,2574799,2559993,2541765,2543301,2577872,2541765,2545885,2545187,2525004,2538274,2567116,2576475,2554615,2546095,2568303,2527587,2553847,2563624,2546375
17,68,3190353,3194892,3196499,3182112,3196150,3206416,3230930,3185185,3204949,3171776,3173033,3266966,3197197,3238542,3213889,3190912,3191191,3198175,3204252,3213051,3189655,3215495,3187281,3200899,3200829,3210816,3208791,3181484,3211165,3194823,3253417,3209419
18,88,3257887,3281283,3263893,3274089,3258935,3304958,3272134,3296717,3290990,3264103,3276115,3240567,3256141,3271506,3268642,3277163,3280026,3245595,3258794,3302723,3286171,3285682,3272344,3239380,3258376,3263404,3240776,3261029,3278698,3293155,3261029,3279467
19,87,6975379,7042913,6963298,7064983,7029644,6981665,6986624,7010159,7078252,6991792,7067846,6972377,6993887,7057858,6995214,6970700,7016794,7017073,7010788,7005130,7029504,7008902,6976776,7004572,7033904,6993677,7033974,6988579,7012952,6967488,7042285,7006318
20,101,6212327,6151776,6199127,6237050,6208136,6194587,6170284,6188791,6147098,6226015,6161763,6149960,6177616,6171891,6234535,6172169,6247385,6224548,6249550,6224129,6231183,6192353,6207298,6257931,6209253,6194168,6216377,6185579,6230275,6198219,6218193,6208555
21,107,15524984,15659703,15590423,15562278,15583718,15644757,15651253,15581764
22,105,16218549,16184188,16222459,16201368,16259474,16233354,16200461,16212753
23,141,13100059,13147270,13166406,13116891,13114376,13166196,13125690,13159073
24,138,22062129,22043482,22072884,22127148,22123517,22113669,22077703,23786437
