i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,56,945962,947219,923404,923893,948336,946450,925360,929061,990100,953645,943658,924243,987376,940864,931086,938419,966145,942051,926757,928293,938699,968100,928572,940235,964399,968520,942679,951898,966355,989541,925359,924172
15,49,1538192,1575067,1535957,1572832,1536935,1553557,1565498,1539449,1552299,1548248,1548388,1550344,1548528,1555443,1556839,1540426,1536865,1529253,1552998,1549924,1530230,1553696,1546014,1553417,1558864,1551461,1549645,1528554,1558235,1552159,1539589,1549506
15,70,215521,208677,212728,202322,205186,208537,207141,208748,210702,201833,210284,209027,214893,211751,206023,214753,214404,210005,211121,215033,208468,207420,201903,205744,204208,205744,202252,206163,202462,208119,202461,205465
15,65,438096,430554,430274,427482,441868,430973,437468,442915,438375,429017,441938,442007,429716,437188,442008,434186,430275,430764,438446,435792,438586,434116,433557,433278,433977,432858,432650,433487,432719,437469,432579,432579
15,67,996735,991077,991707,998830,988004,982976,996525,985141,991427,988214,980811,1006791,985630,978996,977948,1012517,990309,992544,1009235,980113,990030,997433,975852,987795,984303,975015,989750,996106,1001833,984234,975084,993243
15,59,597049,599773,595652,585386,599144,591741,589017,596141,592091,586155,589157,582662,590973,581474,605290,595024,601868,599424,604382,580567,588179,603683,588668,581196,583431,595722,598725,579519,578960,579659,579519,590135
15,54,1733600,1737930,1750152,1759929,1727943,1749593,1728013,1750012,1759789,1743237,1740305,1707341,1727245,1716839,1745403,1757624,1727314,1710623,1750151,1719353,1758672,1779553,1751199,1724800,1742399,1715722,1730737,1742191,1713906,1722705,1727873,1750640
15,56,951130,922985,929131,959022,933252,917608,921100,946870,941003,926826,937092,965307,936045,923334,932273,941422,934718,931435,929271,928572,927734,952596,918934,920052,935276,927664,918585,953365,930946,931086,943518,913976
15,55,954273,938628,943727,938210,938140,946940,948616,937163,951270,940374,945054,938070,952037,936464,944704,938350,940585,963352,968938,951270,943238,937791,938490,948826,941702,937511,937511,937232,943377,939257,937232,947079
15,62,1332447,1346835,1341038,1338524,1324835,1335312,1341806,1336009,1336079,1351793,1342155,1351444,1370580,1328258,1323927,1339432,1347323,1338873,1376167,1341177,1332658,1352841,1329025,1331401,1315686,1332029,1326232,1316595,1323299,1331749,1325883,1322252
15,62,765639,755023,755164,740288,747132,755303,733234,751881,747970,743570,738123,754534,755791,743570,754046,756071,743780,747620,748529,745665,743780,744338,755582,764941,744408,744548,763055,739380,750135,744897,757119,748738
15,63,741196,737424,737005,725622,722059,732186,727647,721780,736237,737773,718778,726040,717381,727018,744618,717940,732535,718848,740776,712003,723736,732676,719196,731767,715215,729254,712631,734841,725691,727717,730021,739799
15,63,955390,955530,965866,950990,949314,945613,969008,959510,970266,963002,953226,957904,945892,952038,968380,954971,980043,954413,977459,941771,958952,965098,976202,957276,958952,983675,947358,950571,943517,959930,947009,948127
15,64,443683,449690,444871,445849,445709,446897,443963,442357,436211,446757,454508,450389,444940,455905,441659,458838,449760,451715,445849,447525,445220,451366,445499,449201,441379,458140,464496,445430,446058,455347,451855,458280
15,53,1534560,1540426,1547830,1544896,1526669,1561588,1526948,1541684,1544897,1543360,1526459,1535049,1546503,1552719,1534421,1539240,1549785,1530859,1526739,1531487,1522478,1548039,1522548,1560611,1557188,1553766,1547271,1520104,1573950,1518149,1542941,1538052
15,57,1690929,1708947,1682408,1713138,1687856,1677590,1713626,1666624,1685830,1705315,1715651,1733949,1710273,1698331,1682478,1697773,1702522,1706573,1720750,1694910,1727524,1704129,1735695,1691208,1703220,1694420,1693582,1686109,1672561,1704897,1695538,1688973
15,58,1833329,1782906,1832003,1814962,1826345,1814124,1828161,1813914,1796944,1783814,1812447,1796734,1798130,1800017,1803718,1814124,1827253,1794918,1791426,1795826,1814543,1812657,1820060,1805883,1806162,1799318,1784303,1806721,1794290,1797153,1796385,1792963
15,57,1382243,1377354,1418838,1541823,1361989,1376027,1349279,1348581,1351724,1353120,1360103,1366948,1343412,1358218,1377564,1360243,1385385,1372674,1386014,1345438,1351025,1352003,1393557,1374561,1366320,1405150,1372325,1362269,1363037,1361919,1378262,1361431
15,59,1370649,1395233,1352492,1368903,1378820,1361640,1377284,1360803,1369113,1366389,1381824,1377703,1363526,1357800,1362758,1384198,1381265,1366320,1388318,1370998,1363736,1374142,1389296,1379310,1359475,1378192,1402635,1351095,1365971,1371906,1357450,1380287
15,52,2815118,2816655,2848920,2841797,2813722,2819797,2810579,2790326,2826362,2837397,2850247,2815747,2786275,2824337,2838724,2849619,2830901,2874621,2814070,2819239,2829155,2801989,2788510,2818121,2848222,2829785,2811486,2846197,2850876,2817284,2817842,2808414
