i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3771,1047,1048,1118,1118,1118,1048,1048,1117,1048,1048,978,1048,1048,1048,978,978,1048,978,1047,977,978,978,978,1048,978,1047,977,978,978,978,978
2,4,3631,2863,2584,2584,2584,2653,2584,2654,2584,2584,2654,2584,2584,2514,2584,2584,2584,2514,2515,2584,2654,2514,2584,2584,2514,2584,2584,2584,2584,2584,2584,2584
3,9,12641,10196,10615,10476,9917,9637,9568,9568,9428,9568,9498,9498,9498,9637,9498,9359,9499,9498,9429,9498,9359,9428,9358,9428,9288,9428,9428,9498,9429,9428,9358,9428
4,16,27517,26329,25491,25212,25142,25840,25281,24303,24304,25352,25910,25630,25770,25700,25980,25631,25491,25770,25211,24373,24234,24164,24234,24304,24304,24653,25980,25630,25700,25561,25282,25282
5,25,36805,35129,34710,34500,34570,34710,34639,34361,34570,34430,34500,34500,33523,32475,32614,32615,32615,32405,32475,32545,32405,32475,32545,32544,32405,32335,32615,32475,32475,32545,32615,53566
6,36,72283,64461,63693,63134,62994,62924,62925,62924,62925,62854,62785,62994,62994,63065,62855,62855,62854,63064,62995,64391,65089,66137,65439,65369,65648,65020,61527,61668,61667,61667,61738,61737
7,49,119074,108180,107831,106993,107202,106923,106993,107062,106992,107062,106923,106783,106992,106713,106923,106643,141842,106713,106923,106644,106643,106713,109297,107761,106852,106573,106853,106923,106923,106923,107342,106923
8,64,109297,107202,106504,106573,109647,106573,104339,107202,106993,104269,103990,106085,111392,110065,109995,109856,108948,109646,108878,109437,134090,105945,108599,109647,109995,109646,108459,107202,109855,109996,109996,109577
9,81,198412,191218,189961,184583,184024,184095,185142,184514,184233,194709,184094,188494,187377,216918,192196,196316,192824,189402,184443,184374,192335,184513,185072,188704,188983,188285,184234,192964,188145,184653,190869,196665
10,100,204836,218595,204487,195268,203998,208468,207979,209027,208048,208818,208049,197433,206722,208678,208468,209097,201693,197783,195548,195409,205326,238917,207839,209027,199249,199947,209027,207700,208886,208398,208467,209376
11,121,445150,427272,450388,455627,448433,434815,448293,436491,428878,445849,447106,433837,469035,420847,429646,441169,439773,429297,442636,448503,448223,473784,444452,424967,438027,445849,438306,445710,449969,448363,478533,448992
12,144,395915,390398,400734,399197,400524,382715,387324,396613,392213,374474,393261,376849,385648,400105,399685,390118,374265,377826,395844,396612,386766,393191,394587,396753,391095,395077,398219,390397,399197,383483,383344,388511
13,169,489079,503955,502698,476717,485378,487612,486285,501440,493828,496342,485796,491104,507307,487752,480210,477765,487961,502907,497459,479860,504233,491593,492990,481816,488869,504444,501580,484470,503186,505910,483561,471690
14,196,598516,579869,581196,587482,617372,585596,615835,601868,599843,587063,607735,611017,614719,597259,608992,580218,598236,597678,579240,591183,605780,587202,593558,612903,620096,590415,588459,584618,581126,584967,595653,580567
15,225,688747,698246,683230,706556,701877,705439,694683,677084,688956,702366,671916,687699,673383,674640,691751,703762,692099,707743,696988,681414,687490,682043,674850,693217,689586,693357,681903,710467,682042,687001,679179,686234
16,256,828005,821999,837154,846582,831008,832894,842811,828843,843858,832405,830589,824792,832195,836875,833453,825631,821860,820812,822418,815155,823116,810615,822139,825421,833104,833173,827447,816691,808799,842112,816552,813828
17,289,1051069,1057145,1048485,1029350,1043387,1025578,1021597,1026347,1059380,1042409,1050650,1048415,1061405,1049603,1075164,1038219,1060567,1074884,1050511,1037521,1043457,1063291,1046529,1050790,1085221,1050580,1019852,1069157,1043038,1059939,1082776,1040593
18,324,1318551,1277067,1330074,1321554,1306958,1306190,1313034,1301720,1301789,1290894,1286286,1311078,1316316,1324138,1312195,1295294,1319877,1359685,1323300,1319110,1342366,1308983,1293199,1356962,1311218,1295155,1281397,1297459,1302557,1291034,1288241,1297180
19,361,1854631,1858403,1929637,1834169,1899327,1848904,1876351,1909174,1904496,1874954,1934876,1866224,1889620,1873697,1888503,1861475,1868320,1878655,1875094,1910991,1875931,1851558,1835635,1864408,1897931,1850860,1847927,1884173,1919581,1900096,1913436,1842269
20,400,2017006,1942488,1971261,2011907,1979432,2005692,1972798,1981388,1961135,2013584,1977617,1935294,1984600,1956595,2003666,1975172,1972379,1990537,1985438,2001990,1995774,2005273,1946678,1963789,2028669,1950170,1949123,1983763,1963440,1978315,1991934,2019659
21,441,2380166,2347271,2440367,2446582,2363684,2336587,2344897,2351044
22,484,2177006,2172117,2186085,2204801,2215417,2212205,2200122,2201449
23,529,2843754,2761205,2820637,2855137,2768817,2761763,2845290,2773356
24,576,3018350,3016185,3022541,2980218,2994256,3013532,2965412,2987342
