i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4191,1257,1188,1257,1187,1257,1187,1257,1257,1188,1187,1187,1118,1187,1187,1187,1187,1187,1187,1188,1117,1117,1117,1118,1118,1187,1187,1187,1187,1187,1117,1117
2,3,5377,4610,3981,3911,3841,3911,3981,3911,3911,3911,3771,3911,3842,3841,3772,3841,3911,3841,3911,3841,3771,3911,3841,3911,3841,3911,3841,3911,3841,3841,3841,3841
3,4,4191,3841,3702,3701,3631,3632,3632,3632,3562,3561,3631,3632,3702,3562,3632,3631,3631,3562,3562,3632,3562,3562,3631,3631,3701,3632,3562,3562,3632,3561,3631,3631
4,13,17739,14946,14597,14527,14527,14386,14526,14387,14527,14247,14526,14456,14666,15085,14806,14945,14806,15365,15085,14666,14667,14736,14805,14666,14666,14666,14736,14666,14666,14666,14736,14736
5,23,31008,30170,29891,29890,29821,29891,29612,29821,29821,29751,29751,29681,29682,29611,29681,29751,29682,30030,29751,29681,29612,29751,29681,29821,29681,29682,29682,29751,29751,29611,29611,29681
6,29,64182,63344,61318,60690,60341,61947,61318,60340,60201,60131,60270,60201,60270,60271,60201,60549,60200,60061,59991,60130,60200,60061,60131,60060,62086,81082,69768,58943,60131,58874,60829,60550
7,39,58176,56360,55870,55941,56080,55870,56010,56010,55801,56429,55940,55801,55870,55871,55940,55871,55870,55801,55800,55801,55801,55941,55731,55801,55661,55870,55801,55801,55800,55871,55870,55941
8,51,97005,94980,94980,95958,98053,95958,92466,92396,92326,92327,92116,92816,94211,98891,94701,92256,96517,117817,97704,98262,94701,94212,99938,94421,94561,94212,94281,94352,94072,123823,114116,122357
9,56,203718,157415,141143,141353,140794,140864,140794,143239,150222,137931,137372,138490,145683,146381,138210,137512,165587,140794,137582,138560,140585,142959,146591,146450,141492,137442,137302,146172,144984,137441,143029,142750
10,79,195757,192474,199389,205254,204557,203997,259310,196455,222435,191846,196804,199668,196106,204696,192055,197503,204556,196664,191567,191636,201693,204487,197502,197084,191776,191636,192544,219920,233539,204906,202601,204277
11,90,266224,275931,260427,259589,260776,259589,259589,259659,269716,268110,269157,277189,259379,259449,299117,270623,522669,355686,428038,304145,335992,272159,266712,306171,276350,273836,259449,267551,272230,267481,273277,266643
12,106,410230,402967,404224,393818,439981,391932,395424,398078,394795,392700,390256,405411,393818,397170,399405,391792,395145,392281,404503,390605,393190,395494,394656,404643,394167,390256,390187,429296,504512,393329,392072,397170
13,121,382923,375800,361763,366791,362111,373774,377267,370352,360505,381387,360575,379222,379641,372308,414002,370422,383692,370213,363438,360016,361203,360575,365603,376149,361134,364067,361971,367978,371959,361553,362949,372517
14,140,576026,542992,538733,537825,621142,620932,539640,941559,569252,589505,552560,575676,569461,568204,563246,573861,604660,575747,564223,535869,562826,551164,538941,564992,548510,546833,568065,556262,546694,571557,536777,554166
15,161,490335,617021,493059,499484,471199,493617,499832,484049,479160,479160,491801,479649,493827,479649,481046,496620,526929,479999,482582,493826,495433,483072,493966,502277,499064,494455,481465,479440,480487,482862,485306,499762
16,193,924309,1037797,907339,1358354,934576,899028,913414,900285,950150,885200,929548,893511,899936,883663,890368,893930,882825,908386,888762,1064614,908037,906919,923262,909434,874654,928291,913485,967470,876400,884152,883244,927103
17,208,775624,785541,762774,752228,761307,819621,842319,797274,1231667,786518,756209,759980,761586,759072,818575,756000,756279,767313,769339,757396,766406,760399,739587,734698,776811,791896,874096,764031,777021,749225,744965,747409
18,255,1305347,1241235,1300109,1230270,1259534,1257508,1265539,1261139,1254225,1383077,1352069,1481549,1301645,1307163,1328952,1317569,1303043,1292916,1263304,1285303,1305557,1284955,1386779,1275875,1231598,1231668,1318407,1331536,1266098,1256530,1261140,1228874
19,271,1268821,1251083,1226989,1226499,1433500,1525408,1280345,1264143,1287329,1225033,1231039,1200100,1212113,1255762,1215186,1195910,1194444,1219586,1348297,1225242,1201637,1256111,1246124,1251432,1225103,1234601,1215465,1228315,1226011,1217769,1223497,1547686
20,325,1612147,1616197,1585119,1552225,1585678,1556765,1591125,1584351,1592871,1640431,1652024,1531623,1627581,1573037,1533509,1528131,1572130,1543636,1540702,1488672,1699375,1683382,1547127,1546010,1517236,1487276,1516538,1526455,1558650,1578833,1524360,1703844
21,332,1687223,1763975,1690575,1684639,1683381,1708873,1660544,1682404
22,371,1995768,2204724,2013088,1904699,1866498,1873761,1876065,1901905
23,411,2101643,2220019,2120849,2070774,2066793,2020281,2051918,2100037
24,416,2150879,2613627,2175741,2133838,2131883,2143336,2152276,2124969
