i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,9847,3701,2794,2793,2793,2723,2724,2723,2654,2654,2724,2654,2305,2724,2654,2654,2654,2724,2724,2584,2723,2654,2654,2654,2654,2654,2654,2654,2654,2584,2654,2654
2,3,13549,11523,10965,10685,10616,10686,10685,10686,10267,10685,10686,10686,10685,10686,10685,10686,10686,10616,10407,10476,10406,10616,10476,10825,10337,10546,10127,10267,10127,10337,10196,10057
3,4,10616,9918,9987,9498,9358,9359,9429,9359,41696,37296,10057,9638,10196,10266,10127,9499,10057,10267,10128,10057,9847,10127,10127,9847,9847,9917,9847,10058,10057,10127,10057,10057
4,13,48191,40439,40019,39181,39390,38832,40020,38902,40298,38134,38483,37924,37854,38343,38552,37924,38204,38413,38553,37784,39181,38483,38133,38482,38971,39181,37785,38134,37854,38343,39042,38971
5,23,79620,79061,75918,77245,77873,75848,76337,77734,75988,77454,75569,75988,75918,75988,75569,75220,75429,77175,76826,76198,75219,76128,75848,76337,75918,75429,75220,89118,101480,75499,77245,76965
6,29,168040,163569,160147,160078,159589,159658,161614,159868,159240,159449,160915,160147,159169,159728,159309,159449,159799,157004,156306,156795,157074,191366,159030,158262,157563,156445,157354,158751,156166,156236,156445,156864
7,39,147575,141499,142408,139055,137448,137518,140033,138566,139264,138566,139893,138426,139265,140591,139404,177748,141499,141010,138915,140452,141010,138915,140242,139893,139824,140940,139544,138915,139754,139893,140591,140103
8,51,245703,242351,239139,237811,238160,293475,224401,223424,223494,223634,224681,224681,223564,225100,223634,225519,223633,223564,224332,223773,220351,219513,229570,234878,220351,220910,224402,222166,219582,220351,220071,220002
9,56,343482,336638,336847,337126,335101,375120,335659,336637,335799,336777,336637,338872,337475,339292,336987,337336,368834,321343,320783,320015,320783,320015,319945,319387,319876,320853,320225,318199,325672,323227,318828,318199
10,79,454181,446848,445661,448593,441121,445451,450479,443914,443426,447616,451038,443425,444333,442797,446429,448663,424917,417793,421844,424149,422613,420517,417025,419540,429736,419400,418073,418631,421076,420937,417723,421565
11,90,591421,574309,574798,574169,573331,572563,575427,590233,541902,537293,536594,534010,538829,540226,543020,550213,544905,543788,543160,538271,534359,535267,542461,531705,534709,530867,537921,534220,537013,551750,509985,509984
12,106,801993,786139,779644,784393,772799,760228,770285,783485,778178,768400,769517,770983,771962,777478,744932,740672,739834,740882,744653,739904,734945,733548,729987,737809,741300,739066,742279,740881,734177,747796,706241,706938
13,121,660912,638912,635490,653928,638144,634931,637726,635351,634722,642545,635281,631859,632138,632417,639821,641008,608182,610417,605179,605528,611395,613910,614119,608531,604551,603922,608741,614538,626341,607554,606785,613490
14,140,938394,941048,882311,882940,885454,882451,887200,883359,879588,889785,885384,877353,881403,877213,875956,859054,853886,851022,845924,842920,838031,848507,846762,848996,859403,852069,847111,848927,850603,866387,864082,812539
15,161,713504,735015,725726,730545,702679,725936,725098,733618,696742,700444,700374,699535,715878,674322,673554,674742,676278,675859,683542,674741,675021,675230,673624,672716,683262,672228,675929,672018,676487,672087,678303,648900
16,193,1256175,1244302,1262181,1245978,1245698,1262669,1248073,1246187,1244790,1202885,1200301,1212384,1200999,1202047,1216923,1212942,1209800,1212524,1200860,1171457,1170409,1178650,1167755,1172085,1170339,1166428,1164751,1164891,1166149,1136605,1136745,1139399
17,208,929105,924566,924636,932108,937347,940978,937696,1009912,903124,901169,888737,895442,898305,889784,891181,890971,890133,803459,797942,792775,787536,804158,790888,800038,792494,792216,810165,794311,825949,858775,892368,861848
18,255,1440347,1440138,1550558,1494615,1469751,1442792,1376442,1381261,1371204,1375115,1394671,1383705,1383915,1378956,1376162,1373438,1382937,1376721,1372111,1378607,1371064,1380702,1373020,1372321,1387966,1373509,1375674,1378397,1369807,1381261,1377909,1381471
19,271,1336912,1337121,1332721,1331394,1348365,1333699,1324480,1335096,1332163,1331184,1344105,1340194,1340055,1334467,1331604,1330695,1331953,1327343,1326086,1329089,1325807,1339636,1343686,1338099,1332931,1340963,1337540,1339147,1338099,1339915,1345502,1337261
20,325,1641142,1632203,1637860,1641840,1625219,1628570,1659161,1627593,1659720,1621727,1619771,1653854,1621237,1664120,1623682,1662444,1620330,1626616,1654552,1622704,1634507,1648406,1635206,1637510,1617815,1629129,1622634,1622494,1628920,1621238,1633809,1636463
21,332,1860515,1860515,1860515,1860515,1854230,1854230,1854230,1854230,1854997,1854997,1854997,1854997,1847315,1847315,1847315,1847315,1843264,1843264,1843264,1843264,1840680,1840680,1840680,1840680,1838515,1838515,1838515,1838515,1838516,1838516,1838516,1838516
22,371,2090644,2090644,2090644,2090644,2075139,2075139,2075139,2075139,2086035,2086035,2086035,2086035,2077234,2077234,2077234,2077234,2062079,2062079,2062079,2062079,2069971,2069971,2069971,2069971,2061101,2061101,2061101,2061101,2058238,2058238,2058238,2058238
23,411,2254143,2254143,2254143,2254143,2234030,2234030,2234030,2234030,2224322,2224322,2224322,2224322,2237173,2237173,2237173,2237173,2223413,2223413,2223413,2223413,2225997,2225997,2225997,2225997,2221527,2221527,2221527,2221527,2225787,2225787,2225787,2225787
24,416,2347103,2347103,2347103,2347103,2359535,2359535,2359535,2359535,2340258,2340258,2340258,2340258,2337396,2337396,2337396,2337396,2349338,2349338,2349338,2349338,2347452,2347452,2347452,2347452,2348500,2348500,2348500,2348500,2348011,2348011,2348011,2348011
