i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,4050,908,908,838,838,908,838,838,908,838,838,908,908,907,838,838,908,838,838,838,838,838,838,838,838,838,908,908,838,908,908,838
2,2,5378,3841,3492,3422,3422,3352,3423,3422,3422,3352,3423,3352,3422,3352,3352,3353,3422,3423,3282,3282,3353,3352,3142,3143,3143,3143,3213,3143,3143,3143,3072,3073
3,0,4819,4470,4260,4190,4050,3911,4051,4120,4120,4120,4120,4051,4051,4120,4190,4121,4051,4051,4050,4050,4120,4120,4120,4120,4051,4121,4190,4051,4121,4121,4190,4051
4,5,33801,30031,28774,27865,27587,28284,29122,29961,28285,27866,28075,27866,27447,27516,27726,27516,28354,27866,27447,27516,27936,27865,27795,27446,27656,27587,27656,27516,27516,27377,27586,28005
5,8,31567,29402,28913,30938,29961,29611,28564,28075,28145,28075,30729,28634,28145,28354,28494,28285,29751,28774,30449,28424,28355,28075,28564,28284,28075,30659,30659,28704,28424,28494,28006,30450
6,6,74797,71444,73889,70536,70467,70816,70537,71095,69350,70118,70816,69349,159860,156927,167473,159162,158114,158254,165797,159651,157207,157695,157835,156019,161746,166076,162863,157904,159930,156717,158953,160419
7,13,390746,381737,388790,378524,377198,388581,377407,381248,376849,395216,378734,379851,296325,167054,166914,167752,167892,165936,166774,174457,167612,167054,168381,166564,166495,169009,166914,166844,167123,168799,166635,167473
8,17,334945,337878,329358,336202,336342,333269,333758,326145,339485,339834,331454,326216,326355,336342,339066,339624,333897,326844,335015,329707,329778,330196,330405,329777,329708,335085,331174,329637,330686,330964,329358,330057
9,25,218664,213147,212029,210842,211262,217827,210982,211471,216220,216499,211261,210773,211471,211052,210842,216220,217267,211611,211470,212379,221178,211681,211402,212100,211261,210912,210912,214125,212170,211051,211401,210912
10,23,413932,409254,409044,409603,409463,408624,424758,418960,413444,409044,408555,407437,413444,421545,420846,420637,405203,411767,410231,417425,404505,408066,414002,404644,403597,408276,408555,403457,414142,419450,411209,405761
11,22,1537354,1544198,1541754,1537703,1547970,1540845,1560680,1546154,1542103,1549785,1546922,1550204,1543919,1556280,1556839,1574787,1537354,1546503,1547760,1559772,1555721,1546433,1542941,1556280,1542592,1536585,1535399,1548039,1535119,1567315,1539938,1549296
12,38,451785,439843,455766,442706,437119,437329,446268,444382,452483,449341,448433,443265,444172,444591,442915,449690,455557,438585,440541,444382,437189,437119,437677,437608,437259,439633,437747,450388,445500,443823,443334,443614
13,34,678620,675128,679948,684766,666678,667376,674500,668773,671497,666958,692867,688817,676246,693426,674849,673941,679249,670240,665142,669541,684766,675827,673103,668982,686303,690353,674151,689446,693286,675338,677014,670588
14,60,688049,677014,683649,675408,688118,690563,693077,699293,685535,683579,683998,679039,699852,695661,674640,680576,689305,692588,683998,690842,672545,675827,677573,710187,688538,692378,678830,673941,687769,699572,697617,682461
15,46,1349767,1344041,1346486,1344461,1337476,1352771,1351095,1348860,1351095,1357519,1345647,1344390,1346626,1335591,1340549,1344600,1347254,1358428,1343902,1347673,1358847,1356124,1348650,1343064,1365482,1350327,1337407,1342784,1345647,1339921,1366040,1356542
16,68,1412203,1396839,1430850,1404172,1413880,1422749,1435390,1425961,1404871,1395302,1403125,1400051,1427079,1421632,1413111,1437695,1446564,1414788,1408991,1396560,1408851,1398306,1421352,1415555,1425613,1413460,1412692,1400540,1403823,1428755,1425263,1396140
17,67,1908964,1909383,1888711,1906310,1926494,1889200,1903308,1907637,1898279,1902399,1916577,1906311,1897162,1909872,1920627,1934037,1924119,1913364,1918812,1902539,1918672,1953940,1924957,1922094,1914761,1914482,1927541,1938297,1929147,1896603,1905543,1907289
18,91,920401,914046,884993,912509,915094,914884,900637,909157,900846,896376,898471,903290,887507,886739,889951,882200,886599,912788,907132,896167,884015,883805,888485,885063,881571,884154,904617,931016,914814,900776,904617,892955
19,85,3211521,3178697,3179675,3161168,3180513,3189243,3172063,3178907,3183306,3183028,3136795,3207681,3224442,3207610,3184424,3171992,3164380,3191827,3194411,3218365,3148597,3177649,3188475,3224652,3186031,3185961,3184215,3178068,3159213,3204957,3170526,3189313
20,98,6345452,6351528,6286928,6540092,6352017,6321637,6318983,6296146,6299778,6308996,6331066,6307461,6294540,6282318,6308508,6329040,6322475,6273100,6269678,6313815,6324431,6308438,6294541,6299988,6296147,6285461,6301315,6307809,6344823,6293842,6315142,6280991
21,119,2528082,2496585,2476681,2483735,2499727,2530107,2478358,2514185
22,114,3986519,3980582,4003419,3974646,3928413,3975624,3944057,3932743
23,121,7739568,7638232,7691240,7706604,7677201,7631457,7707442,7703810
24,147,2564678,2541491,2547777,2549942,2558602,2564608,2539466,2542259
