i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3492,1187,1118,1048,1117,1047,1047,1117,1048,1048,978,1048,978,1048,1048,1048,1048,978,977,1047,1047,1047,1047,978,1047,1047,1047,978,1047,978,978,1048
2,1,4120,2515,2375,2374,2374,2304,2304,2304,2235,2305,2235,2305,2305,2304,2234,2235,2374,2305,2235,2305,2235,2304,2235,2235,2235,2235,2304,2304,2235,2305,2305,2235
3,3,5098,4540,4400,4330,4261,4260,4260,4330,4260,4330,4330,4260,4330,4261,4190,4260,4330,4260,4260,4330,4261,4330,4260,4330,4190,4260,4260,4260,4260,4260,4261,4330
4,8,20043,17460,17110,16831,16482,16412,16412,16481,17041,18018,18018,17879,16621,16622,16621,18019,18018,17390,16412,16551,16482,16412,16342,16412,16482,16412,16551,16342,16761,16901,16622,16482
5,12,26539,24443,23675,23606,23466,24025,23466,23396,23396,23395,23396,23465,23396,23535,23465,23326,23465,23605,23466,23675,23536,23745,23466,23326,23396,23396,23396,23326,23326,24164,24025,23536
6,16,62576,59781,58943,58594,58385,61458,60061,58595,58385,58454,103360,58384,58385,58315,58315,58524,60969,60480,59572,57826,57197,57617,61318,60340,57127,57127,57197,57477,61248,63484,60620,58385
7,21,123893,119842,118865,118865,118236,118166,118446,118236,119353,118167,119284,118864,118026,118097,119004,118446,117887,118586,118445,118167,119144,135766,135975,118445,128991,126826,137372,188424,118515,118376,118446,118167
8,29,74727,72422,71514,71374,74029,73679,69559,105037,69420,117329,69280,97215,86809,84015,69489,69699,69489,69769,69629,69210,69769,69559,69768,69420,69699,69839,77520,73609,73190,74308,73819,134858
9,40,301073,237659,240593,243945,237520,232212,232282,242199,232283,238148,235914,232910,232492,244783,234656,231793,273557,236263,231863,236962,235565,232073,239965,240523,252186,237590,232771,237031,232282,244573,245831,245272
10,49,332011,292413,282705,285569,284032,295556,287525,283822,298419,289061,282286,281519,283125,281379,340322,361972,304006,287664,287873,302191,300025,291715,290388,341230,343116,350798,289341,320488,309872,284591,301422,306940
11,65,474901,443334,426642,447663,433696,479719,439772,450597,428318,439493,436280,432160,432578,433137,436560,428039,445569,430274,445289,425804,424617,430972,448921,469243,446197,438864,445639,432299,450038,444032,450946,447803
12,76,622539,609619,663744,620443,607175,616393,614089,608152,616742,606616,625263,620514,605009,617231,607873,617720,619396,603543,596839,608571,611714,603682,606616,619396,595442,609270,598724,602006,611085,614368,608083,592857
13,85,644677,653407,667445,655083,651871,652220,647192,656271,668981,662765,660461,661229,654105,658994,637624,652919,646144,645795,650405,645516,645865,649217,641604,663743,657807,665978,634342,640766,634201,653757,661090,650684
14,93,2322124,2309902,2300963,2302499,2315838,2323870,2349012,2323031,2312556,2311718,2322054,2297680,2351526,2337069,2319540,2311439,2329318,2354878,2308855,2334485,2306340,2289300,2354319,2331133,2323171,2307458,2314790,2327711,2297959,2295725,2320936,2317165
15,135,634202,644677,623376,635947,634900,623586,629593,650055,632246,646493,653896,640138,657667,637834,636367,643630,623447,626031,639719,638043,639580,661578,638601,625193,643979,626938,656899,647122,623167,626799,642862,642932
16,133,602565,602215,581893,591321,603962,580496,600889,639370,588039,595790,602775,603193,584268,616043,590134,607314,588527,613599,578470,589017,600749,605707,607802,596209,589924,614018,596280,614088,583430,590273,602775,600609
17,120,667514,671286,677292,672263,693355,675267,688117,664860,688257,682041,681203,689095,670169,690421,658365,670098,689933,685254,696847,666327,685324,692167,687208,666327,692656,672753,684136,663603,685044,670867,678200,673451
18,163,3110808,3085387,3132668,3110040,3093767,3095164,3131969,3128756,3115138,3097259,3103126,3107805,3081756,3063598,3116046,3093139,3108084,3094326,3107525,3077216,3106268,3089647,3094046,3171917,3097609,3128686,3113252,3115417,3087342,3109062,3117862,3084339
19,175,2302011,2279872,2280500,2323870,2304525,2322264,2292093,2284761,2309134,2284132,2323241,2296214,2293909,2301452,2306061,2302849,2279383,2283992,2295934,2300962,2322403,2316257,2311718,2277427,2297262,2296703,2282455,2273586,2326105,2289719,2290836,2289440
20,191,3700313,3671889,3728248,3678733,3657153,3687742,3682923,3666442,3642906,3686346,3659738,3673984,3653731,3695075,3638297,3651077,3684180,3694587,3622443,3709323,3677755,3682644,3669654,3664556,3653661,3662531,3707855,3685228,3674333,3673426,3674333,3669584
21,210,4131146,4124720,4104467,4158662,4175912,4117807,4124860,4182407
22,250,4220399,4216907,4173817,4185061,4238138,4250360,4223890,4273197
23,268,4626579,4463996,4570987,4477683,4459316,4490534,4481175,4443672
24,274,2732284,2741992,2759870,2708399,2661817,2703581,2725859,2743808
