i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,5238,2794,2235,1676,2235,2235,1956,2165,2235,1886,2096,2025,2165,2095,2095,1746,2654,2025,2025,9428,2026,2025,2095,2095,2025,2025,2095,2096,2025,2095,2025,2025
2,3,11105,8521,7822,7613,7403,6914,6915,7473,7473,7334,7403,7543,7473,7333,7054,7543,7473,7543,7613,7473,7473,7613,7543,7473,7473,7472,7473,7542,7543,7473,7473,7613
3,9,30520,26749,25492,25282,25213,25003,25282,25142,25073,25212,25213,25143,25073,25072,25072,25073,38133,25142,25143,25073,25143,25072,25073,25073,25003,25073,25422,25073,25143,25073,25212,25003
4,15,36876,35060,35619,35549,35410,35479,35340,35270,35479,35199,35410,35269,35549,35479,35269,35480,35270,35409,35269,35409,35410,35269,35480,35549,35409,35130,35339,35269,35549,35479,35340,35200
5,21,60901,59434,65091,59015,54126,64114,58946,58597,58596,59016,58736,58386,58387,58946,58946,59015,58806,58876,58527,58667,58946,59155,58945,58667,59225,59016,58178,59015,58946,58736,58875,59085
6,34,91212,88837,88558,88279,85555,49866,49937,49797,49586,56641,51472,57339,49797,49587,81434,88139,88767,88279,88069,88558,88907,88628,88558,88139,88278,88488,88000,88069,88488,87999,89326,88349
7,42,195065,189827,187941,188011,187592,194018,116425,115726,114539,154627,113840,113701,114050,113770,114050,170621,169014,169084,168176,169085,154487,169014,169154,168665,169084,169154,169852,168875,176138,169294,169084,169364
8,59,214132,257782,223630,208964,209522,201211,208824,208754,208684,210081,185008,210569,208474,208056,208893,208614,207985,205751,200443,199465,209661,209592,208754,208894,208544,208894,208683,209243,207776,208894,208405,210011
9,70,370156,364917,364917,291096,351508,334467,274334,244722,244582,243744,242906,244023,243674,242487,242417,242627,243324,243185,244373,281039,289978,243884,241718,241858,242417,241998,242138,241928,241858,242207,243046,242137
10,96,309464,297382,309254,390759,406683,406124,408079,404937,406333,405774,405634,405705,369038,336073,335794,335584,336492,336143,335444,336632,335305,335655,336213,356956,337190,342010,335235,335724,335165,335654,335236,336143
11,107,404657,404098,409895,402911,402841,403051,402702,402073,402561,402911,402422,402352,410663,389361,388245,388733,389222,389571,389152,388873,389292,390270,396136,388593,388733,389362,389361,388175,389082,389222,389362,388733
12,129,555932,543850,542941,542453,541475,542243,541963,549297,524923,524783,525341,524503,524712,525621,530999,524713,524014,524713,523665,524504,524922,524992,532186,525551,524294,524993,524015,524782,524643,524783,524294,508091
13,154,522199,519126,519754,518986,518567,525900,519335,520033,519754,518846,518567,518916,525201,518986,517869,519474,518567,518916,518636,518567,528204,503342,502434,502643,503412,503271,503342,503272,510046,503062,503062,502923
14,179,681715,676826,682832,676127,676058,675778,675918,676128,690095,657130,657270,657270,656432,659017,664883,655804,658178,661321,666489,659924,667398,657270,655734,655176,656502,657410,676058,637017,638064,637645,636388,637924
15,193,911839,890399,887675,950392,893541,886976,889212,917637,885440,884951,863998,861205,863999,868678,861484,862951,863300,861764,869586,892913,861694,861275,869027,846469,929998,1002842,891167,896754,885929,884742,884742,872659
16,235,897452,885789,885021,886069,894030,934118,885649,903249,892284,887046,884742,885998,891865,886696,885021,885719,904366,892074,885929,884601,885440,891725,887116,934468,884951,901992,890608,903179,885090,884812,892214,886557
17,249,1061368,1059063,1107324,1058645,1058296,1058784,1065069,1105787,1093844,1066118,1081482,1067864,1074150,1063953,1059203,1058156,1058016,1062556,1113959,1058924,1066257,1057318,1057527,1058086,1063882,1079178,1068772,1057457,1063883,1059064,1059063,1057876
18,292,1561218,1562405,1585452,1543618,1540126,1655503,1652290,1701667,1664792,1653547,1636227,1586012,1576024,1540126,1566456,1549485,1550951,1580354,1543827,1597186,1554583,1550184,1550043,1540335,1545853,1542431,1557098,1549206,1557935,1540824,1580144,1545015
19,318,1448076,1547040,1504927,1493822,1452266,1433131,1413924,1406102,1411829,1408616,1423562,1445492,1422863,1498152,1454292,1436134,1411829,1442629,1467841,1451568,1446540,1415530,1414064,1422584,1469726,1412178,1405194,1422655,1413016,1405962,1413924,1406801
20,369,1817463,1818441,1856295,1903228,1866491,1859089,1818721,1819698,1809990,1933958,1925856,1913355,1859368,1817464,1810619,1816905,1832549,1812574,1921177,1863209,1853362,1848403,1820816,1849450,1837298,1811736,1868656,2156051,2002401,2500155,2056947,2046889
21,391,2739080,2665957,2788667,2764224,2661627,2672313,2657577,2583196,2719176,2817442,2643748,2819258,2648218,2598072,2659882,2638231,2645075,2609247,2572999,2581939,2635996,2639209,2871778,2680484,2640535,2564060,2572790,2625590,2583266,2526835,2627894,2588294
22,431,2448823,2438766,2402937,2409363,2456016,2401750,2569717,2643399,2583615,2558822,2494289,2469077,2500156,2507768,2512029,2474943,2465514,2504556,2465375,2420188,2501413,2492893,2407198,2448264,2502670,2486956,2463629,2401750,2433738,2408176,2443375,2485140
23,475,2831829,2853410,2834763,2797467,2876527,2875549,2836927,2799423,2816185,2789576,2851245,2785315,2909562,2874153,3073757,2953492,2901181,2819048,2835181,2827149,2917104,2939733,2851105,2857740,2896781,2889657,2810318,2919689,3046240,2966482,2816953,2898946
24,515,3633670,3563479,3829991,3745624,3658253,3589391,3591695,3593371,3600495,3508026,3546927,3588692,3634856,3617955,3513754,3555448,3610482,3632413,3493919,3621308,3641282,3634717,3498318,3518293,3556216,3525696,3545740,3526883,3496083,3517594,3554191,3514103
