i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,3143,1117,1048,1048,1118,978,1048,1048,1048,978,1047,977,977,978,978,1048,1048,978,978,1047,977,978,1048,978,978,978,1047,977,978,908,978,977
2,4,3841,2794,2793,2654,2654,2654,2654,2724,2793,2653,2654,2654,2654,2584,2515,2584,2584,2653,2584,2584,2584,2514,2584,2584,2654,2584,2444,2514,2654,2584,2514,2584
3,9,8730,7053,6774,6705,6634,6565,6635,6634,6635,6634,6635,6495,6564,6635,6634,6495,6565,6634,6565,6565,6634,6634,6565,6635,6634,6565,6774,6705,6774,6634,6705,6635
4,16,15644,14177,14037,14037,13968,13968,13968,13967,14037,13828,13968,13898,14037,13968,13968,13968,13897,13968,13968,13898,13967,13967,13968,13968,13968,13967,13828,13898,13967,13968,13968,13898
5,25,30519,27725,27656,27516,27586,27516,27167,26678,26818,26749,28145,28774,28494,27377,26818,27028,26957,26958,28075,28424,28913,28634,28495,28704,26818,29612,27936,27447,27376,27516,27447,27447
6,36,74377,70607,69698,71026,69768,69350,69000,68861,68790,110973,69000,74797,69140,68861,68860,68861,68860,68861,69140,69000,68931,69210,68930,69000,71864,71724,67324,67254,67464,67394,69210,71724
7,49,113068,108529,102592,101615,101894,102243,101545,101824,106504,102034,101685,103012,101894,101964,101964,101964,108110,107901,107551,107970,101964,101964,148825,108319,108878,104479,103849,103919,103920,103849,104059,104059
8,64,111182,108250,110204,110414,106922,105525,109506,109926,111811,112300,111672,110903,108877,112369,112090,112021,111113,112160,107760,112230,110274,108739,111183,105246,105316,147499,112091,110624,111671,112091,112090,111950
9,81,166495,161675,162654,164050,171593,167822,168240,171383,166704,161397,167053,160837,179066,165097,170266,161047,161187,164959,205395,165936,166005,171384,167473,168729,169079,171453,171314,171732,171663,171104,170755,161466
10,100,206582,203788,203370,203579,203439,203509,203998,245132,205674,209585,201204,212378,212518,212448,212797,211610,208188,197992,198550,198620,208677,201414,198759,198481,206791,205045,236751,203509,203159,203230,203509,204976
11,121,502347,478672,471618,466520,478812,472805,471757,485656,466590,461492,470640,469732,482512,491173,490754,488868,483909,471269,478043,475319,466031,461981,477764,483282,479161,480208,463517,481395,465682,465682,484887,476577
12,144,354848,351147,342418,345140,351636,352474,342347,341439,346538,352893,360296,341928,352544,342278,357292,350379,349261,342627,342557,343814,346468,343395,342068,342697,342906,342278,342068,348424,342767,348702,356734,355058
13,169,460863,464285,464634,580287,459955,463098,539361,555983,464355,458767,451156,462330,445010,458419,453111,457511,438515,436141,446895,465473,455486,443683,434883,457720,443683,447314,436629,435233,465053,461491,462888,452622
14,196,863830,821508,830168,813337,798392,828492,809845,810752,814803,807890,830308,833939,805585,832124,810194,831635,809426,807750,817108,797344,835825,816829,826327,794830,835056,837292,817108,807610,808937,800487,839666,814105
15,225,1060565,1075510,1073345,1102468,1074742,1083053,1094366,1068177,1098905,1102886,1085915,1074322,1082773,1075161,1082354,1095623,1093877,1101211,1079351,1077675,1094855,1098277,1097090,1080398,1095344,1084868,1108683,1089478,1084240,1082703,1088011,1073764
16,256,1262886,1238443,1221472,1258486,1224126,1234881,1251642,1243122,1231877,1255134,1261350,1245636,1251433,1234602,1223288,1256531,1234182,1231738,1227269,1247102,1238373,1242075,1228944,1268264,1278321,1276574,1249477,1263306,1244938,1219377,1246474,1258906
17,289,1011049,1009723,1034305,1020338,1012376,980600,994148,977457,1017475,998758,1011538,976130,1029207,1000992,1009862,982416,984859,1018452,1003437,1009163,1010280,997710,1010770,1022363,991704,982136,1032769,1012795,996034,998548,1038286,997571
18,324,1156592,1168185,1193467,1213232,1190953,1148980,1150237,1180617,1202546,1160503,1199962,1194095,1185854,1172306,1162179,1212114,1190394,1164344,1163786,1163576,1206736,1196540,1185855,1175448,1196889,1219586,1203104,1178591,1188997,1188578,1143742,1187949
19,361,1392715,1341803,1376653,1376513,1377770,1400258,1388735,1383497,1380144,1343409,1360101,1354654,1332933,1368272,1377560,1372812,1359891,1338451,1415343,1396487,1368830,1363663,1377700,1348578,1392994,1364641,1356888,1360939,1360451,1362057,1377631,1378329
20,400,5220064,5256240,5225512,5222788,5210706,5173413,5156441,5255682,5200230,5254006,5185634,5194433,5239550,5236546,5180746,5187101,5191081,5226769,5160073,5154487,5240457,5174251,5210007,5233264,5257498,5224744,5211404,5147572,5179488,5172016,5238501,5211544
21,441,1880536,1876555,1890523,1868454,1840518,1876695,1876416,1838284
22,484,2354878,2322823,2312207,2312905,2329247,2302150,2325615,2345799
23,529,5000702,4982405,4956494,4941410,4941340,4989528,4910820,4992671
24,576,2769578,2801145,2805754,2791158,2840813,2743109,2778308,2772931
