i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4958,1327,1257,1257,1257,1187,1258,1187,1187,1187,1257,1257,1257,1187,1258,1187,1187,1188,1187,1187,1187,1118,1187,1187,1118,1118,1187,1187,1187,1188,1187,1117
2,3,5378,4400,4051,3841,3980,3841,3911,3772,3841,3702,3771,3771,3772,3771,3702,3841,3702,3702,3701,3701,3772,3771,3702,3771,3701,3702,3631,3701,3772,3702,3631,3701
3,7,9359,7961,7613,7542,7473,7543,7542,7473,7473,7472,7542,7543,7473,7542,7473,7473,7403,7542,7613,7542,7403,7473,7543,7543,7472,7542,7682,7472,7543,7473,7473,7542
4,8,10895,10266,9987,10266,9986,10057,10965,10685,20672,10476,10336,10616,10196,19136,9917,9987,10057,9847,9987,10057,9987,19764,10685,18717,10196,9987,9987,9917,9987,44347,10615,20951
5,17,65229,73889,37434,56569,36875,36665,36665,36456,36596,36595,36665,36665,36665,36456,36596,36456,37084,36945,36735,36805,36665,36525,36455,36874,36386,36456,36525,36386,36735,37573,37014,36386
6,18,60969,63343,57407,56778,56569,56638,56499,56709,56499,57896,57407,57057,56708,57686,58734,58384,57896,56988,60131,58245,57477,56569,56639,57057,57058,55871,56290,57546,56778,56569,56779,59153
7,24,86669,82339,81711,81152,81012,112998,89533,80453,80314,110624,105665,96587,81850,81362,80314,80803,81362,80733,84295,81501,80803,80594,87716,82549,92326,122007,81292,80942,80802,80454,106433,80174
8,34,103500,92466,91279,91278,91278,91418,91069,91628,91767,91279,91139,91419,91209,91348,91488,91209,91418,92046,91139,91767,91418,91139,91139,91139,91489,91278,91139,91070,91069,91558,90930,91348
9,34,129270,123684,153574,122078,121728,121379,121659,125429,126756,122497,119423,122008,121728,121868,121519,121519,122078,122147,122007,121937,124870,126407,121658,121938,122147,121588,123474,121658,122007,122077,122147,121728
10,54,277677,288781,279493,264058,263500,269436,265456,263080,264338,272020,274674,263011,321815,264128,264547,318183,263500,266153,278236,263150,265874,276700,271322,263849,264058,270414,291645,331383,263918,297581,264687,269017
11,65,347096,326005,324259,324050,343395,339344,324888,336691,324049,344442,332360,323701,355476,331802,323771,323841,323700,323142,324609,334804,323840,346887,342417,329567,329566,328310,340322,330474,342836,330615,337878,323980
12,66,260986,277538,228092,222574,222714,248275,283753,222505,222505,223133,222365,221946,222226,221946,221736,226416,225577,249532,319720,228302,238218,225508,218105,217197,217965,217128,217685,223273,219293,217336,228511,231235
13,98,542014,541666,555703,560382,536637,536707,559404,553887,564922,571487,548370,556611,571626,570718,548370,548509,542643,553468,551094,536567,562128,559963,546833,581962,560033,537266,549418,558706,556821,562198,550745,574000
14,95,387114,383203,381177,379780,380549,388091,394098,397100,372098,371750,391653,388580,371470,390396,396681,388301,388999,396681,380479,371679,457022,371959,374403,450736,462539,397869,375450,393399,396472,391653,397031,371888
15,106,565760,541456,541666,541735,545576,582870,551233,557658,539500,530142,532237,569741,529095,548300,551932,529723,530701,557938,560940,535170,573722,530701,530841,548649,530631,535729,540549,535939,545716,543831,536009,530771
16,122,1277411,1269730,1288027,1260161,1270219,1282370,1267634,1279717,1336076,1408638,1258346,1259393,1255482,1273012,1240049,1236556,1271126,1259464,1263584,1251152,1266447,1254156,1260441,1243820,1235089,1240397,1250943,1252549,1250315,1247871,1263095,1247940
17,149,754673,746850,740425,730997,775205,749085,749644,763123,769897,770666,770526,768500,736235,755162,730997,735537,755930,739448,757466,756907,732534,744057,749015,732953,752926,736724,736025,735466,810822,819202,816060,772481
18,167,1071249,1004344,1048412,1063917,1013074,1069712,1059865,1050368,1054558,1009024,1054138,1048133,1063497,1030254,1063148,1035073,1042825,1056025,1017683,1048133,1036330,1039683,1040660,1044362,1011048,1017543,1044222,1021943,1014051,1032978,1037657,1027321
19,198,1033677,1004763,1003925,1034864,1025365,1014890,1045898,1004623,1001481,1023061,992611,996452,998199,1024108,1056304,1020686,1030883,1054488,1016356,1016775,1013144,999805,1031232,995824,990376,1039263,1033117,1033956,1011467,1056513,1032908,1022642
20,210,897911,889460,871512,888482,885689,874375,894209,881359,873816,883454,885061,889739,899936,879683,900843,898958,894698,899656,890926,897002,885759,878077,897561,891625,931014,870045,865016,894977,863620,887155,865226,886178
21,222,1604814,1557743,1594966,1561164,1573246,1599366,1555437,1566263
22,231,1604813,1528341,1601601,1548105,1567520,1538607,1551387,1561793
23,250,1982499,1957776,1956519,1970557,1976702,1999679,1958126,1973350
24,305,2171831,2194458,2214292,2258080,2231333,2195365,2222394,2172319
