i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4260,1397,1257,1257,1257,1257,1187,1188,1187,1187,1188,1187,1187,1118,1187,1187,1187,1188,1117,1187,1257,1187,1187,1117,1188,1187,1187,1187,1118,1187,1187,1187
2,3,5308,4539,4050,3842,3911,3911,3981,3911,3981,3841,3911,3911,3841,3911,3841,3911,3911,3911,3911,3981,3910,3980,3981,3981,4051,3911,3981,3911,3911,3911,3911,3981
3,4,4191,3771,3771,3701,3632,3632,3632,3701,3632,3632,3562,3631,3631,3701,3632,3632,3632,3631,3701,3702,3632,3701,3562,3702,3702,3701,3701,3702,3701,3631,3632,3632
4,13,17949,14945,14596,14526,14457,14387,14456,14386,14387,14456,14456,14526,14596,15364,14876,14736,14736,14666,14736,14736,14666,14736,14666,14736,14596,14806,14666,14736,14666,14806,14805,14736
5,23,33453,31009,29820,29612,29611,29751,29751,29612,29821,29611,29821,29611,29612,30030,29751,30589,29682,29681,29751,29751,29751,29682,29751,29751,29681,29682,29821,29821,29681,29681,29751,29682
6,29,63483,92466,69629,60759,61039,59991,60061,59921,59991,60060,60061,61668,60061,60061,59991,60549,60061,84295,59922,59922,60061,59362,58664,62156,62296,62366,62226,62225,61877,60829,59013,58873
7,39,56988,55242,54893,54893,54823,55591,54614,54754,54684,56150,58176,55381,54963,54823,54823,54892,56500,58036,57616,54893,54683,55103,54893,54963,54893,55592,54823,54684,57477,57757,54892,54684
8,51,94422,93094,92606,95748,97285,92745,92466,92187,93094,93025,97843,97773,126547,107411,122497,130946,92256,92047,92396,94421,99310,99031,96377,129899,107062,94561,94910,94491,92745,94281,98053,97914
9,56,150641,139955,140166,137931,137441,138070,145822,147149,141003,140585,140655,140584,141841,197992,140445,137442,137930,144984,137861,137582,137791,137652,142680,146730,146241,146451,142400,138419,137721,137861,137511,142680
10,79,197991,192474,199179,198411,191217,192684,196245,191637,191357,199877,204277,201833,204277,204416,204766,204556,198201,191147,202461,192125,191496,204137,202670,204556,244155,217267,192963,192334,191916,192055,191637,192055
11,90,270134,266642,265525,265176,269994,269855,274953,259379,261614,265385,259030,271321,283474,342557,276001,297162,271461,259310,266224,260497,269017,275233,275791,275862,285080,260497,270973,275512,260776,275512,269227,268947
12,106,417284,398916,394516,391024,404154,408065,394936,396193,390954,393399,400732,398427,394935,392421,403456,450596,398986,405411,397380,393399,393678,393469,390606,391304,395494,482652,480418,400662,422801,400383,400383,395355
13,121,401920,392701,361623,364067,361064,361482,361063,374752,372308,362531,374543,379920,418751,375450,362111,363299,369584,376219,377406,360994,377267,365953,369444,375101,360575,404503,379710,377615,360784,376568,375590,368396
14,140,548649,559684,572953,572953,542852,545856,552700,551164,548440,566668,555703,569251,549627,536288,554935,547253,539571,572883,546903,536079,544668,564712,578750,555493,560662,562687,572604,539152,536708,563805,568972,552700
15,161,487750,484258,483420,483979,486004,487192,493617,484049,489566,496131,506048,497598,484817,484677,473154,472107,483281,471618,473643,479300,482652,531399,483280,497109,497248,486284,491941,472805,486772,507934,473014,472107
16,193,883803,908666,928360,907129,935344,921935,901612,885060,893720,907898,930106,939604,903498,875981,920189,914811,911738,916278,919351,884013,884991,900355,894768,889111,910062,934646,919212,912228,885410,941141,926544,907408
17,208,805864,821717,769967,736374,758234,755790,754882,757047,745942,735466,748876,740216,736025,762773,751879,781839,764030,739447,762773,761237,756348,749784,778627,789661,774017,763402,774227,764939,742800,760608,740774,756698
18,255,1262745,1286560,1239560,1228595,1225173,1230760,1262536,1283627,1224893,1320851,1230899,1281393,1253876,1272383,1246124,1250524,1263933,1265958,1254225,1281114,1294313,1263165,1260441,1229502,1240327,1252339,1579672,1390060,1387338,1258137,1259743,1258137
19,271,1279437,1249965,1265679,1226709,1217071,1277272,1391527,1221611,1417367,1219726,1212601,1220074,1283139,1247870,1268123,1209459,1227478,1225941,1292497,1251990,1231808,1345364,1283906,1234322,1226569,1279995,1246264,1247800,1235788,1239211,1196400,1330069
20,325,1535115,1584491,1502012,1502081,1613892,1497123,1515769,1505434,1496355,1595106,1493421,1513255,1488812,1517376,1519122,1596084,1491257,1503967,1514583,1515840,1622901,1520170,1571221,1501244,1553203,1591894,1508647,1509973,1507459,1548175,1638405,1524849
21,332,1705730,1695394,1698536,1833534,1723469,1662011,1664944,1829413
22,371,1899252,1896109,1897854,1957706,1916223,1912242,1878789,1928584
23,411,2108487,2052546,2049265,2145222,2031176,2070215,2050102,2145153
24,416,2159119,2151648,2224977,2242716,2133559,2142847,2253681,2152415
