i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3841,1117,907,838,908,978,908,838,838,838,838,908,838,838,838,908,838,838,908,838,838,838,838,838,908,838,838,838,838,839,838,908
2,1,4400,2933,2723,2584,2445,2584,2514,2445,2374,2374,2444,2444,2444,2375,2375,2445,2514,2374,2374,2444,2445,2375,2375,2444,2444,2444,2514,2515,2514,2514,2515,2514
3,3,9708,8520,8032,7892,7822,7822,7682,7542,7682,7753,7612,7542,7543,7613,7612,7542,7473,7543,7543,7473,7543,7612,7613,7613,7612,7612,7822,7543,7543,7682,7682,7613
4,5,19485,17949,17529,17250,17041,16761,16832,16831,16761,16691,16692,16621,16622,16901,16901,16971,16691,16761,16761,16691,16762,17040,16971,16761,16761,16761,16900,16901,17040,17111,16970,16831
5,12,40926,36595,35897,35827,35618,35757,35547,35687,36176,35897,35477,35338,35548,35758,35408,35478,35617,35548,35548,35478,35478,35687,36316,36874,36316,36246,36176,36176,36106,37712,36525,36176
6,10,37015,35059,34849,34570,34290,34291,34360,34361,34361,34290,34431,34291,34360,35059,34849,34919,37503,37573,37573,37503,37503,36246,34360,34779,34710,34430,34291,34221,34221,34570,34500,34361
7,14,184373,219013,171941,164120,164959,163491,163841,165098,171034,173758,167124,163980,164190,164329,163840,163491,163911,163561,166634,164190,164050,164539,163701,164330,163422,200436,163561,165517,164470,163282,165797,164050
8,14,180741,177249,176691,175085,178367,175364,176272,175504,175573,175224,174735,175224,175294,185839,184164,174805,210632,187516,175504,175853,174945,175014,175783,175014,176132,174735,175084,174805,187306,179484,174666,183954
9,28,394656,387742,411488,390466,386834,386625,385577,388301,379921,383064,386835,390047,396961,430273,385158,384809,384670,385019,412745,386625,384810,385298,391933,410369,409881,381527,381457,379990,393539,382365,380060,390675
10,19,360296,379012,348772,348703,348633,359179,349541,354429,350239,350937,343814,344931,370702,353382,343535,344093,343605,343674,343604,345840,344302,343744,344303,347306,355338,344163,344024,346607,351496,347236,343744,350868
11,27,509122,512683,526511,503534,525184,504163,516245,508702,510728,518689,506817,501928,501649,515337,503255,503884,501300,500042,523019,511007,509122,508423,508144,509471,510938,523229,522670,501788,505070,502417,523299,515477
12,37,1078234,1064825,1065942,1063986,1090665,1075510,1067409,1071529,1073066,1108264,1065732,1077465,1088640,1092760,1078932,1109312,1086125,1081377,1079282,1099605,1072298,1079002,1080399,1072437,1077814,1085288,1106727,1084170,1087592,1077536,1067269,1131311
13,35,936462,940862,946099,922495,934296,914393,936950,932481,909505,935484,930036,913765,911599,916698,931853,930944,916488,924519,926894,921517,907199,927872,927383,928570,923751,946099,915720,929478,913276,916698,910971,916558
14,54,1022223,1008745,1001272,1001691,1027461,1009164,1013214,995476,1021455,1022363,1046317,999945,1017125,1003017,993869,1017823,1025645,1010141,1033258,1011259,1015379,1008465,1004973,1015309,1041219,1029905,1007138,999735,1036400,1012097,1016148,1015589
15,58,1816843,1810208,1819428,1806438,1812793,1807206,1837795,1792470,1828157,1808952,1793517,1809580,1826691,1825224,1819008,1815447,1808114,1835072,1795892,1821104,1820266,1819986,1839262,1836608,1803155,1813422,1819288,1799872,1797918,1813142,1835699,1821104
16,58,1511930,1499638,1539306,1526666,1534487,1535605,1517307,1517307,1518843,1497892,1502222,1516539,1503968,1512908,1531694,1501105,1515631,1499359,1502781,1518076,1514583,1510742,1534976,1499079,1553274,1536373,1517307,1515282,1521847,1526665,1505015,1508648
17,63,3611618,3593181,3597441,3596044,3564827,3591434,3613225,3617904,3587244,3602679,3624049,3605612,3615459,3603936,3634037,3596743,3601422,3572578,3592762,3591225,3606310,3580540,3603796,3608056,3622234,3597930,3559798,3648562,3598140,3596603,3594997,3568458
18,91,2738151,2692267,2708120,2692476,2716920,2714546,2721040,2697994,2707282,2706653,2706584,2722786,2709167,2727047,2675646,2710844,2689753,2728024,2728094,2683886,2730468,2671874,2743388,2712869,2715384,2718666,2695200,2699530,2732004,2700438,2736335,2723763
19,108,2982864,2949621,2960236,2922943,2949202,2960376,2977906,2961004,2981118,2983632,2994177,2987404,2973576,2970782,2935654,2948992,2947596,2959956,2987893,2938167,2960655,2953462,2947665,2983772,2965614,2959957,2981398,2982166,2966103,2994177,2975042,2977766
20,98,6512282,6517101,6485534,6518638,6499781,6500340,6536795,6516403,6533373,6499711,6512702,6535329,6497477,6496569,6495521,6485115,6537634,6561239,6518847,6487979,6536376,6500969,6500480,6507533,6520034,6546992,6517730,6482741,6502156,6462977,6496429,6540148
21,112,4253711,4211529,4188832,4211878,4249311,4233459,4274384,4216488
22,127,11798623,11846951,11845904,11783119,11880334,11805538,11851212,11841644
23,142,6437974,6457459,6462348,6426731,6481484,6457180,6433645,6471706
24,127,22039713,21945920,22015130,22063318,21948573,22073863,21979372,21964776
