i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,9987,3981,3702,2584,2934,2933,2934,2933,3632,2933,2933,2934,2933,2933,2934,3562,2515,2933,2864,3562,2864,2794,2793,2794,2794,2864,2793,2794,2794,2793,2724,2724
2,4,16133,13689,13409,13060,12083,12432,12572,12362,12432,12292,12432,12362,12362,12222,11942,12362,12432,12502,12362,12501,12292,12502,12641,12502,12083,12362,12222,12292,12292,12292,12431,11733
3,9,43511,38553,37644,36806,36039,35549,35619,34851,35898,35689,35689,35828,35969,35899,35759,35410,36457,36527,35619,34851,35340,35689,35479,35619,35759,35619,35270,36177,35480,34991,35060,34991
4,16,84299,82134,80248,81155,82902,82413,81156,81785,81225,82343,82134,81994,82343,81086,80387,81924,80737,80527,79899,80178,78851,80248,79689,100921,79620,78851,79270,81365,80737,79899,80387,79968
5,25,162382,156515,155258,153721,154070,154070,153372,154629,153861,155188,154070,153372,155118,153791,153582,154838,152394,152953,154141,152883,182286,145689,145759,143944,144781,144572,144572,143175,144083,142895,145898,145270
6,36,265189,260299,258344,256737,255760,258135,254084,250452,266655,249404,249543,250382,251359,251289,251639,251500,251219,251080,252198,253245,251359,251499,250242,293893,251709,250173,250382,250172,251429,250731,250381,251918
7,49,413602,407665,406827,406059,418630,383290,383989,377493,378401,378890,377982,378820,380776,379728,388389,379029,380217,378750,380496,378331,378750,378261,377423,379798,389087,379728,382242,380776,380427,377633,377563,380776
8,64,591068,593094,551049,549793,556427,537361,542878,540573,537290,583177,539036,536522,538967,536872,541411,536802,546440,563830,542389,543297,544833,539386,543855,550980,514872,513824,511869,513335,511310,514033,521227,521088
9,81,748631,734453,733754,731101,744371,730192,733615,734663,737596,732218,728377,697298,701488,693457,698206,701488,700092,698694,698485,697228,697507,710078,701558,702466,699672,701418,709241,682700,665730,669291,664821,670898
10,100,947470,922257,924911,920232,931965,926448,921139,923374,926378,909406,879584,886708,887267,886847,882657,888314,887965,887337,888664,900676,908568,901095,923374,897742,848784,849063,861285,850879,857235,853883,849133,853812
