i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,809847,793365,799650,773879,783866,801326,789802,852937,815643,793993,804958,825490,841832,790850,792037,797415,809218,818297,823185,774229,810126,783797,824234,798603,801885,812430,804818,816482,773600,794971,811103,812500
15,203,1347812,1278253,1318899,1331261,1314080,1301020,1328537,1309052,1339431,1303744,1278532,1287820,1294246,1288589,1328397,1302347,1307655,1321413,1284398,1311705,1314290,1304372,1297738,1297249,1286284,1328118,1294246,1300251,1313591,1293827,1328117,1283910
15,202,624146,599144,643631,602008,616744,630222,629872,630641,628337,626869,609690,630501,620863,631339,610738,614858,621352,621912,611506,617581,636158,618629,632038,620305,599842,622121,631409,623797,624914,632876,637137,612344
15,192,593417,570650,573164,592579,606477,602357,568484,603474,609759,602287,584269,604870,606547,609271,570929,587132,574351,598725,598445,573374,574352,569253,596420,586643,600611,590275,586852,602147,580986,594675,583709,587621
15,174,686861,690912,680157,701387,674430,690912,687001,699431,694822,685255,679109,692308,689654,684486,701946,698803,695661,690632,675967,684137,686163,697616,700270,677572,692099,667376,670659,693216,681693,686023,685395,698384
15,160,1213932,1194517,1193189,1228109,1193609,1181946,1196960,1166720,1178384,1178314,1191863,1193190,1159039,1206319,1191583,1191653,1191513,1192352,1202618,1175381,1203525,1195145,1175172,1208693,1179710,1159458,1219798,1194237,1174263,1196332,1192771,1206179
15,158,600471,572466,595372,604940,622609,607525,596909,602077,607105,586293,570440,609550,607943,611016,608991,606197,616324,604521,609968,603823,608921,608711,613670,598725,606896,592509,594674,588948,608502,589017,600052,594046
15,137,582103,583291,579240,575957,578401,572954,579520,574072,584897,586364,591951,579240,571069,567298,577634,582104,567786,564294,586014,571977,588459,587132,582662,577982,558987,568624,571697,575679,573094,551723,572396,580776
15,135,593766,564085,575119,578472,565203,567996,598236,576237,582732,575539,584547,592929,581824,588668,581824,568694,581335,581824,579030,595513,592160,581195,575749,564085,569742,599214,599353,586294,594255,572535,595792,574840
15,131,748947,750344,739169,729323,734421,735259,730161,738611,733792,730929,747690,716402,735887,733723,725272,738960,729323,733722,720732,717730,709070,727717,730650,712352,719197,723317,741405,733233,725970,721990,723457,740008
15,98,1478550,1446494,1474219,1447332,1453687,1453756,1471147,1468213,1470448,1478130,1466747,1488257,1473032,1447262,1482461,1477362,1491749,1457319,1471845,1483788,1442722,1461509,1461159,1446633,1482740,1469610,1449776,1456621,1458506,1456480,1471356,1468842
15,95,1169445,1142556,1172168,1141928,1147515,1158410,1139973,1151077,1184949,1131452,1140951,1175381,1159946,1139554,1159527,1160924,1159597,1140811,1149471,1161902,1133129,1170282,1181806,1154290,1137110,1140252,1149471,1160994,1150379,1141440,1142207,1157013
15,83,912509,887506,887786,876193,891767,903569,876123,874726,875285,894281,878567,882409,898402,889672,881082,892255,892955,878009,883317,873260,890789,891558,887717,880803,904897,879126,900985,879685,888694,874656,883456,889532
15,65,1385664,1385595,1362339,1369741,1363386,1377633,1355005,1358637,1358218,1379518,1393696,1366599,1378332,1376376,1365760,1374630,1364015,1365202,1393626,1372604,1356472,1358777,1374420,1348930,1388319,1360592,1411854,1384477,1348860,1372674,1360103,1358987
15,52,792178,788616,769410,769549,786032,794971,775625,768991,780515,794272,785194,776115,768362,766547,780864,795390,791548,785822,787568,800488,777651,779606,776045,775625,777931,784146,778000,791549,784705,770387,776743,774788
15,49,1786607,1793311,1782975,1797152,1808886,1773408,1788633,1766075,1799876,1788073,1774245,1805603,1776830,1816847,1790378,1806022,1776481,1847576,1979571,1822574,1781160,1779483,1786397,1803648,1769497,1801832,1765306,1803787,1785280,1761535,1788143,1767751
15,36,3258452,3243786,3262642,3236313,3247417,3230795,3253214,3268438,3210752,3320608,3253283,3229888,3261594,3217526,3231215,3250909,3228072,3246299,3262991,3234358,3260827,3259570,3268369,3225837,3268089,3230656,3256915,3250211,3257963,3231424,3228072,3236871
15,23,1679893,1699588,1701963,1695678,1701265,1697493,1687227,1675424,1693861,1690859,1702591,1684293,1693652,1710203,1698261,1708947,1691207,1694210,1693232,1695608,1689043,1675843,1691068,1706013,1696794,1722425,1684922,1688973,1708388,1680731,1690998,1705664
15,17,4304771,4320275,4315596,4330192,4302048,4314828,4349817,4337107,4333754,4335012,4339830,4305679,4335291,4311127,4329075,4319158,4340598,4322580,4328865,4323208,4335081,4343531,4340529,4297019,4323418,4308891,4326071,4306656,4321183,4295832,4308193,4327817
15,0,218175,216289,216359,215870,220340,217058,216080,216359,216220,216219,216290,216569,215941,214474,215662,216429,216359,216289,216429,216569,216150,216150,216359,220479,216499,216359,216289,216569,217896,218943,215801,216289
