i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4260,1257,1257,1257,1257,1257,1257,1188,1187,1187,1188,1117,1187,1187,1187,1187,1187,1188,1187,1187,1118,1187,1187,1257,1187,1187,1117,1188,1187,1117,1187,1188
2,2,4470,3631,3352,3213,3213,3213,3283,3213,3143,3213,3282,3212,3073,3073,3143,3213,3143,3213,3213,3282,3212,3212,3212,3143,3142,3212,3282,3213,3143,3212,3213,3143
3,8,16273,14316,13619,13129,13130,12990,13060,12920,12920,12920,12920,12990,12920,12990,12920,12990,12920,12920,12920,12990,12921,12291,12152,11873,11942,11803,11942,11943,11732,11872,11873,11872
4,9,19694,18996,18507,18438,18227,18088,18298,18228,18158,18158,18228,18088,18158,18857,19974,19625,18507,18507,18298,18158,18298,18228,18227,18507,18298,18158,18227,18298,18228,18297,18228,18158
5,19,48678,47141,46093,45744,45325,45395,45185,45675,45535,45046,46233,47002,46722,46582,44417,47001,46373,45675,45535,45395,45395,45045,45115,44976,45115,45186,45186,45535,45115,45325,45674,45325
6,28,81013,79476,78708,77731,77730,77800,84225,78289,79058,77661,77870,80943,127316,78220,78289,80733,77940,77730,77521,77869,77730,78917,78080,79476,77730,77800,78498,78568,77940,77870,77660,79267
7,34,128154,121868,122287,121588,121798,121519,121240,120960,120541,121240,121589,120891,120820,121100,121938,121170,121030,121030,121100,155251,121030,121379,122218,121309,121100,121239,122007,121658,121309,121449,121100,124382
8,47,209725,206791,197154,197084,206163,205115,206233,204208,195198,194360,194710,227534,205605,202462,201973,204626,204417,205116,204836,195827,194710,194431,194500,194640,195408,194640,194640,205674,228302,205744,209585,220271
9,68,287315,362602,348424,296464,296254,286687,280891,307778,281030,289131,294439,290388,330685,294369,292973,279005,291436,295137,293391,288014,279215,279773,292344,290947,279354,281309,311550,279842,291576,280751,284592,283545
10,74,373426,365814,376779,365255,373286,385089,393470,379851,366303,373287,376639,399127,378943,366931,377407,362112,383971,361553,361344,361553,375033,361833,376918,381457,381109,361554,361623,394028,361135,361275,377337,360855
11,84,465753,464495,451506,465753,489149,456464,465473,465753,452483,452204,453741,460864,454020,457721,462121,451436,452623,453042,455277,457302,453461,458699,467708,474203,452833,451366,452553,452274,462749,452902,479162,461353
12,110,736377,704530,714028,698036,707743,701806,707184,704740,720663,696848,711794,698384,696499,696499,712492,720593,701248,699921,697686,708581,703972,723317,695801,717590,695242,701597,709001,719546,695591,696779,724295,726459
13,123,796507,769830,766407,758935,757049,759982,755093,784077,763684,754186,781912,778349,760471,781004,775277,788477,759773,769760,787079,785264,783378,760959,753138,754745,796927,786521,799651,773671,755513,754325,758166,758655
14,146,1189629,1173216,1154918,1167560,1179013,1145491,1174822,1186276,1196333,1156455,1203736,1163020,1156525,1168049,1155128,1150309,1148773,1189210,1205481,1144443,1148144,1153941,1151426,1149611,1181947,1163090,1148214,1188511,1143674,1144024,1151846,1154429
15,171,1280209,1240820,1274203,1231950,1219171,1229088,1255836,1221754,1251156,1240610,1267638,1240471,1240261,1244312,1238026,1228878,1269314,1258769,1238375,1214561,1257442,1227271,1216237,1217983,1244033,1260724,1239703,1259467,1257511,1253461,1220427,1228598
16,194,1522549,1530510,1557956,1520802,1513190,1555023,1607123,1522688,1517171,1533583,1516682,1577860,1540496,1569829,1560610,1536376,1588266,1562356,1544478,1548109,1514867,1591548,1565918,1523736,1539589,1526808,1563683,1569410,1523596,1551602,1545316,1550274
17,224,1857074,1866084,1855049,1813984,1875163,1837240,1832003,1826416,1887524,1857773,1821527,1857633,1877048,1830746,1841082,1827813,1822853,1836682,1819990,1826974,1824879,1842688,1822853,1867690,1844154,1821108,1837171,1869925,1826555,1844294,1878795,1876979
18,252,2243002,2249427,2253967,2281832,2284626,2229802,2244608,2301736,2346014,2267934,2250544,2298035,2266188,2234900,2332675,2259483,2235669,2292518,2249776,2259694,2291888,2249846,2268773,2272403,2270867,2302225,2292447,2225403,2250684,2224355,2256970,2227148
19,261,2470535,2459571,2506363,2510902,2494001,2487855,2470954,2482827,2442391,2511461,2499728,2487367,2474446,2487995,2461107,2533739,2507270,2481639,2444346,2474587,2473748,2472840,2446720,2438549,2487925,2463203,2433521,2489741,2461666,2488484,2474447,2479755
20,298,3057598,3126948,3052709,3098244,3044678,3017232,3101596,3137493,3108301,3033783,3050125,3102224,3084695,3026380,3079248,3057668,3128972,3059414,3068982,3047472,3084835,3088536,3041675,3038322,3013390,3059413,3062138,3131347,3078968,3048519,3019606,3108649
21,328,3726440,3629295,3641726,3731119,3722251,3731819,3708143,3685655
22,366,3994341,4030517,4050910,4015921,3985123,3997693,4009077,3996645
23,386,4782747,4758513,4762844,4993659,4836733,4797553,4795528,4853144
24,428,5040381,5042057,5062730,5066082,5047086,5053092,5063638,5023760
