i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,8730,3003,1886,1886,1885,1886,1676,1885,1885,1886,1886,1816,1885,1885,1886,1886,1886,1816,1746,1816,1816,1816,1746,1816,1886,1816,1746,1746,1746,1746,1816,1816
2,1,9010,6426,5378,5308,5238,5168,5029,5029,5029,5098,5098,5029,5029,5029,5029,4610,4958,5028,4959,5029,5029,5099,4889,5168,4959,5099,4610,4959,5028,5028,4958,4958
3,1,9079,7683,7682,7473,7613,7473,7543,7193,7473,7403,7682,7612,7473,7333,7473,6844,7473,7473,7474,7473,7543,7403,7613,7403,7543,7473,7543,7542,7473,7473,7403,7612
4,3,42045,37016,36946,35759,35899,35480,34991,34921,34362,34851,35200,34851,35270,35270,34921,34921,34642,35060,35270,34921,35060,34781,35061,34572,53429,34502,34991,34921,35060,34223,34921,35131
5,9,62718,58946,58527,57969,57201,56711,57340,57759,57410,56502,56642,56222,55594,56083,56502,57271,56712,57410,56572,56851,57619,56851,57270,57200,57131,57060,56572,56572,57340,56712,57131,57130
6,10,105880,102039,100712,100223,99804,99035,99594,99315,100572,100083,99524,98337,98756,99734,99246,97918,116356,98477,98965,98546,99175,98547,98128,98686,97569,97360,98198,98407,98896,99385,98477,98338
7,9,125156,122712,121455,120477,120477,120756,120756,120896,121245,120477,120477,121455,120268,119779,120547,120616,121245,120827,119639,151347,115797,114890,115169,114890,115100,116008,115379,115309,116286,115798,115658,114750
8,20,331399,321063,322180,318828,316453,312682,317221,325602,313869,313590,314008,314009,316034,314428,316453,315824,318269,315336,315335,317082,338593,317291,314777,317221,314847,318199,315824,314637,318060,317641,316733,317361
9,17,365761,326719,327418,328326,327698,328186,322669,324276,324485,323647,322808,323787,330212,324485,326021,324555,323089,324625,325113,322529,321831,326860,324905,324485,360314,325812,323717,322879,323926,325253,323019,322879
10,29,458022,448245,449781,459489,427292,426873,425756,424918,425406,425895,426943,424918,446150,427292,427292,424428,421775,424010,423171,427152,427432,433858,430854,425965,428549,425965,447546,426385,437420,438397,467591,427292
11,33,1631574,1651688,1590438,1539593,1543923,1536101,1533516,1542735,1537637,1543643,1478551,1474849,1486932,1488608,1474989,1486723,1476945,1520945,1438881,1423586,1443561,1426030,1436087,1456272,1430849,1441674,1452640,1428823,1415483,1429173,1411364,1433573
12,46,1055799,1040642,1042599,1047557,1039525,1045043,1043785,1046021,1043017,1045392,1043576,1036801,1004535,1001601,998808,1006211,1008446,1007328,1007957,1017804,1001462,1003487,1005512,987423,972408,973385,973734,977855,973594,974084,973316,978553
13,46,1090091,1079964,1125360,1043506,1043716,1037361,1049094,1046649,1051259,1052726,1066274,1043576,1049513,1053982,1048325,1018713,1023672,1016966,1027024,1014103,1015430,1004884,1047069,1011868,1011449,1031493,985468,982325,982674,992382,981556,981068
14,44,3904016,3849261,3778372,3783540,3757908,3656428,3656218,3681990,3571780,3573316,3563538,3523938,3471137,3472394,3482731,3480287,3486154,3497188,3486851,3480147,3474838,3479309,3489366,3488528,3470858,3458845,3491461,3481823,3470788,3483150,3481334,3463315
15,55,1372252,1372042,1373020,1366315,1369528,1369179,1369668,1370296,1373788,1367362,1367502,1375604,1368759,1368969,1377280,1371064,1365966,1371343,1369249,1366804,1372042,1370576,1364360,1370715,1368619,1364639,1373090,1369527,1366455,1373858,1371413,1377559
