i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,4470,2235,1746,1746,1746,1746,1746,1746,1746,1747,1746,1746,1676,1746,1676,1676,1676,1607,1677,1607,1676,1676,1676,1676,1677,1677,1676,1676,1676,1676,1607,1676
2,4,5517,3562,3702,3283,3003,3701,3632,3562,3562,3422,3492,3492,3492,3353,3492,3562,3493,2933,3561,3562,3492,3492,3492,3632,3562,3561,3562,3562,3632,3562,3562,3562
3,8,17530,14108,13409,13410,13339,13200,13270,13339,13270,13269,20253,13061,12920,12921,12920,12920,12432,12920,12990,12851,12920,12851,12991,12921,12850,12850,12921,12432,12920,12921,12990,12851
4,16,32895,31009,31429,30730,30660,30799,30799,30799,30800,30660,30660,30311,30032,30451,30660,30729,30660,30590,30730,30730,30800,30590,30660,30730,30590,30660,30521,30451,30730,30590,30311,30730
5,23,31847,30520,30520,30311,30311,30311,30241,30241,30311,30241,30311,30311,30171,30241,30171,30241,30381,30171,30241,30310,30241,30171,30101,30171,30101,30311,30311,30311,30241,30171,30241,30171
6,33,137935,135002,134164,133884,133116,134094,133675,133675,133815,133395,155675,133954,133605,133815,133186,133116,133256,133745,133256,133256,132906,133466,132557,133396,133256,133046,132907,133046,133047,132697,133326,132907
7,47,134024,130043,151834,138285,129345,139122,134792,223490,133466,139542,128786,144780,151764,137656,179281,133186,132767,132837,130603,130393,129345,142684,155675,129415,129834,139961,134513,140520,132418,132418,132278,132906
8,60,123409,122012,121104,121383,121384,121453,121453,120755,122151,122081,121732,121523,121383,121662,121453,121313,121663,121453,121593,127669,117681,118100,117332,117891,117891,118031,118100,118450,117402,117542,118240,117681
9,74,313235,325876,304924,304994,304924,304575,303457,303388,304226,303597,303318,304505,303108,315191,310302,303528,303387,304505,303108,304575,323013,313654,315051,312049,328740,332582,336492,307439,308975,311420,355629,308906
10,87,472053,458294,450472,447609,493983,451380,447819,447190,445653,445374,444815,444536,444466,456618,445095,444955,473170,459062,444396,446631,444117,444605,463882,444606,444746,444954,444745,445025,445094,444187,443768,447818
