i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,6496,3143,2305,2305,2305,2305,2305,2305,2235,2235,1746,2305,2305,2235,2305,1886,2305,2235,2165,2165,2165,2165,2165,2165,2165,2165,2166,2095,2095,2165,2165,2166
2,2,7823,5378,5168,5168,5238,5099,5169,4470,5099,5168,5168,5099,5098,5029,4190,4889,4190,5029,4190,4191,4260,4889,4889,4330,4260,3702,5169,4260,4400,4889,4260,5029
3,4,10337,9638,9358,9219,9358,9359,9499,8451,9009,9289,9219,9079,9079,9010,9010,9010,9220,8381,9149,8939,9219,9150,9150,9149,9010,8870,8939,9009,8241,9149,9079,8940
4,9,35549,30102,29683,29822,29473,29753,28914,29682,28984,29264,29473,28775,29264,28914,28705,28636,47981,28775,29403,28216,28286,29473,28775,28635,28914,28495,28426,28356,28146,29054,28984,28146
5,12,74452,70890,70400,70750,71169,70400,69632,70052,69702,69632,70610,70401,70540,70121,69562,69772,69353,69633,70121,68375,68096,68934,69003,69633,68934,68236,68864,68445,68724,69074,68864,68585
6,16,147995,144573,143385,141011,140242,140312,141150,150509,142058,141988,141430,142408,141988,140103,142268,140452,140522,142058,142337,142617,142267,140172,142338,140661,141849,140033,141080,141360,140103,140033,139823,141290
7,31,191506,182706,197094,179145,177538,177957,177957,177747,179354,177747,178237,178935,178516,178376,178306,177538,179005,175932,176770,175931,178795,177678,194928,201284,195208,169087,168599,168668,168458,169366,168877,169157
8,32,306605,301298,302834,303183,303323,301088,300459,299482,348930,302066,301088,303184,301996,299622,302694,299412,298015,301716,301787,302485,300250,330911,302834,298644,299831,298574,300250,300180,300041,301926,300600,299203
9,49,505795,506423,464727,463191,463750,462632,460188,462981,461235,497134,463610,467661,461026,460048,463331,465146,461165,463052,470106,462353,460397,461794,462004,460817,460606,462074,492803,441470,443355,439514,442727,443356
10,57,744583,744584,727263,722933,725727,725237,732082,731803,726215,727402,724120,722584,743187,693739,695555,693668,694926,691434,702818,694368,692411,692761,693110,692482,700653,694507,693808,693948,692482,712456,665802,665941
