i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,0,3213,1047,908,908,908,978,838,1187,1047,1187,977,978,1048,1048,978,838,1327,977,838,908,838,838,908,838,838,838,838,838,838,907,838,839
2,0,2234,1885,1746,1815,1676,1676,1676,1676,1676,2025,1676,1746,1676,1746,1677,2095,1746,1676,1676,1676,1676,1676,1677,1676,1746,1676,1676,1607,1606,1746,1677,1676
3,0,4330,4050,3841,4050,3701,3702,3702,3772,3772,3771,3841,3701,3772,3772,3771,3771,3771,3771,3702,3632,3702,3701,3701,3701,3771,3772,3772,3771,3771,3772,3772,3701
4,0,7891,7752,7613,7473,7333,7333,7263,7333,7263,7263,7333,7333,7263,7403,7263,7263,7333,7263,7193,7333,7403,7403,7193,7194,7263,7263,7263,7264,7193,7193,7193,7193
5,0,13828,12571,12431,12501,12362,12501,12361,12431,12291,12222,12222,12221,12291,12222,12361,12291,12152,12222,12222,12431,12501,12501,12431,12501,12431,12501,12431,12361,12431,12432,12292,12152
6,0,19695,19625,19625,19136,19415,19485,19415,19624,19415,19555,19485,19554,19625,20463,19695,19555,19555,19625,19485,19484,19205,19135,19205,19275,19345,19275,19485,19625,19625,19555,19624,19415
7,0,29192,28843,28633,28634,28773,28703,74587,28494,28494,28634,28774,28634,28494,28843,29192,28564,28773,28703,28773,28843,28843,28494,28774,28704,28494,28633,28773,28703,28633,28704,28494,28564
8,0,40785,40506,40296,40226,40227,40646,40226,40297,40436,40576,40716,40646,40646,40366,40157,40227,40296,40366,40366,40366,40157,40436,40645,40436,40226,40227,40157,40436,40436,40367,40856,40716
9,0,55382,55242,54473,54683,54543,54264,54473,54613,54264,55102,54754,54683,54963,55102,54823,54614,54614,54963,54754,54683,54613,54893,54683,54683,55032,54473,54474,54684,54404,54963,54684,54404
10,0,84643,106782,84923,80663,71793,90929,127175,82619,71584,71305,71234,71305,71724,71374,71863,71933,71864,71375,71235,72003,72073,72073,90999,91628,102243,81221,120122,90929,84644,72772,72003,71934
11,0,95818,91838,92256,92257,91767,91977,92326,92396,116699,92466,92187,91767,92047,92955,92955,145683,93094,92815,92815,93164,92815,93304,92815,93164,93025,92815,92955,92954,93234,93513,92536,93025
12,0,117607,117817,117049,117119,117608,116560,117537,117468,116839,115791,115652,115792,116071,116769,116909,116491,116699,117188,116490,117189,142470,117049,116979,117048,117258,116839,117538,117538,117049,117467,117328,117049
13,0,145962,144425,143727,145473,144984,144844,144844,144914,144914,144844,145403,144775,144635,143867,143797,143587,143588,171802,153853,144774,145193,145542,144635,145124,145473,144914,144984,144495,145333,144984,144495,144705
14,0,178646,177739,176691,176690,176970,176970,176760,176760,176830,208677,222854,176830,177179,176412,232491,177109,178716,176760,175643,175224,175713,252186,240523,193731,177599,179694,178436,177808,177180,176970,177039,214962
15,0,236123,211051,212797,212238,213146,212308,212866,212378,212727,212867,212867,212797,212098,212797,212308,212867,210981,211051,236123,211191,211051,211470,210701,210632,210912,211330,211749,212447,211959,213216,212587,212727
16,0,253862,253094,251907,250719,257494,251348,251976,252534,253094,252744,253093,253442,252954,252814,253443,253583,253233,253163,252604,257493,253094,253582,252954,252744,251208,290457,251347,251277,250859,253303,253093,252744
17,0,301212,295695,302190,298628,298209,298908,297790,298209,298488,297650,298348,298838,297790,298000,298139,297860,302958,298069,298698,298348,298209,298349,298489,297650,298209,297930,298000,297930,299256,302539,297580,298628
18,0,349121,348353,348702,348143,347654,347933,348422,347445,348423,358619,348422,348004,348283,347514,349121,350308,350238,349121,348493,348981,353660,348562,348771,348143,348981,348423,348702,348213,348353,348563,348353,348492
19,0,408204,402966,402687,402896,403874,403246,402617,402268,403246,403316,407156,402966,402687,403176,402897,403385,403385,403385,403036,403525,407855,403455,400662,400172,399404,404154,402966,403944,403594,406179,401849,403036
20,0,466169,464633,463865,463237,464843,464285,469382,467776,465472,465402,465192,466239,466798,466450,466798,472315,466379,465821,464075,464424,464493,465122,464564,469452,465681,466170,465611,465471,465471,462817,460652,461491
21,0,530840,526370,531538,532167,532516,531748,531469,537335
22,0,606684,624283,604310,620721,600608,621559,653056,604240
23,0,696146,739237,681970,681202,711861,672960,674916,679177
24,0,767801,789730,762842,763680,764448,763052,768080,766543
