i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
1,1,5867,2514,1886,1815,1886,1886,1885,1886,1816,1816,1815,1816,1885,1746,1885,1816,1816,1327,1815,1816,1816,1816,1746,1816,1816,1816,1746,1816,1816,1746,1816,1815
2,3,7194,5448,4610,5099,4959,4959,4889,4958,4889,4889,4750,4819,4959,4958,4959,4959,4959,4889,4819,4889,4889,4889,4888,4959,4959,4959,4540,4819,4889,4889,4889,4958
3,7,12641,10406,10127,9219,8940,9219,9219,9289,9219,9080,9009,8870,9289,8940,9149,9219,9288,9358,9150,9358,10127,9358,9289,9219,9079,9359,9289,9149,8660,9289,9080,9149
4,8,13759,13130,12781,12501,11803,12502,12571,12642,11803,12012,12921,12851,12851,12781,12851,12711,12502,12432,12222,12432,12432,11733,12432,12711,11943,11803,12921,12012,12572,12501,12712,11664
5,17,48400,46585,45467,45118,45747,45328,44838,44699,44908,44978,44559,45048,44978,44978,45397,44419,44559,44978,44629,44419,44629,44350,44559,90445,68515,69143,69143,68515,68794,68305,70121,69842
6,18,116077,113493,111677,109651,109791,110350,109373,109652,109652,109023,109302,109302,108953,109442,110071,108883,110070,109232,108534,109791,109512,108394,109093,108325,110001,110420,109512,109582,109931,116636,108534,108394
7,24,176979,154629,111467,153163,143385,122921,112235,143944,144852,153303,153373,152953,155468,152674,152535,151347,150718,151767,151068,151487,151906,150858,152046,150998,169366,150788,152255,150230,151906,152256,150859,150719
8,34,171461,168738,166783,165106,166014,164198,164757,166014,164478,168738,165246,165106,164547,164408,164407,165874,182007,147226,144992,145620,146179,147157,147995,145690,144433,146179,146528,147715,145830,145689,145690,145690
9,34,210923,205894,203519,202122,202750,203309,201214,225379,202681,202750,203449,201005,201843,201703,201564,201284,202192,201773,201633,202262,203031,202262,203100,203938,211132,187525,206662,178864,199887,201703,200097,201214
10,54,443705,392860,391464,350745,351025,346765,348581,366879,348510,362409,364923,355564,348790,340968,340898,342644,340618,338174,355634,338314,340549,339920,340409,340619,340968,340199,342434,339989,341247,343273,349838,343273
11,65,421845,408993,408296,407038,407178,409203,409273,408574,427292,395863,396213,396353,396771,396422,395095,396422,396771,395584,407457,396492,397051,396282,396772,396632,396911,403267,421076,415768,398797,394257,396073,398098
12,66,270637,265748,262675,262605,259322,262675,261487,263862,280834,257087,257577,259322,259462,260999,260440,264281,264631,261348,272732,256249,322669,307653,353260,300389,321342,308002,312193,328954,335380,344669,333634,347882
