i,a,tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,tiempo7,tiempo8,tiempo9,tiempo10,tiempo11,tiempo12,tiempo13,tiempo14,tiempo15,tiempo16,tiempo17,tiempo18,tiempo19,tiempo20,tiempo21,tiempo22,tiempo23,tiempo24,tiempo25,tiempo26,tiempo27,tiempo28,tiempo29,tiempo30,tiempo31,tiempo32
15,225,1638131,1636385,1605586,1595180,1674447,1592946,1625420,1637293,1626538,1647419,1640156,1657686,1620322,1615853,1625839,1625839,1583308,1578907,1581562,1645883,1626468,1594622,1604608,1635058,1631636,1631147,1583028,1579118,1632684,1603491,1580375,1611313
15,225,884504,895888,887787,878498,879476,862505,869000,889043,885901,860759,903360,1023832,977040,979065,906713,875076,919842,862644,863134,868651,876682,864181,855102,882409,911671,859711,903360,863133,876473,872841,864251,858874
15,225,675338,681205,651663,669122,662628,651453,673172,650126,660462,659136,665072,676106,668005,678341,664653,675687,690074,686373,674151,670659,674710,662767,680366,675198,667935,674080,660532,650615,650895,661650,673871,664583
15,225,660183,652990,679319,656970,667725,677712,683230,661370,694474,684906,663885,668843,667446,666609,668983,671776,679179,665630,664373,672544,670449,682880,689236,687420,668843,652850,648520,663186,667446,649358,663814,681623
15,225,770319,756770,745177,776115,770807,751811,763893,756909,754185,745735,750554,751671,760610,762426,746783,761589,767036,764801,746015,786311,761169,754395,771226,744827,758376,770458,754744,760122,765848,757328,771435,764172
15,225,764382,798672,805516,776534,773880,771714,793923,810545,781842,782610,775836,783308,790013,783378,783587,804748,803072,777232,772622,760820,771715,794552,795949,788196,783029,774090,782679,783308,781842,802653,788965,781981
15,225,812501,786730,771505,778629,767315,764940,782749,797834,777093,756630,797485,761518,775417,753347,792806,783169,790572,794482,803421,790501,784844,762287,777861,803421,788127,765359,774648,779118,787568,796298,759144,779327
15,225,677713,674430,673871,688048,685324,658157,694823,701527,688607,704460,707324,687909,681902,687490,668634,678760,684067,671776,676245,670310,699083,700410,684696,677852,670868,691820,674709,695172,680995,674361,693636,695032
15,225,882199,866905,873680,910065,873679,875635,864949,872491,863762,900008,906434,912928,873120,875286,902103,854264,873260,914954,887367,864740,889951,869838,865158,878707,894212,906364,877101,906713,876054,881362,881292,905456
15,225,984792,1009236,988494,981231,1010632,965167,1017267,1007489,1015661,997154,1005814,978926,991008,981999,983116,970545,1010214,974945,954273,965098,979485,976831,993941,1004486,975225,1016988,985072,988354,1006162,998271,972151,990240
15,225,796368,786730,807751,803352,769759,773880,801606,765709,808450,778140,787149,790013,779956,781702,808310,802932,777022,806355,782400,770458,766058,776814,795390,775556,784426,776673,766616,801675,775975,782889,814945,808730
15,225,691121,698524,677224,692309,687839,672126,663047,674360,686651,687839,697407,706556,702155,677573,673871,680506,684557,686582,708720,670728,692169,697966,662976,701457,707883,698664,701597,677084,686582,672544,677922,695312
15,225,793295,787079,758934,763753,778349,813828,776045,777092,808939,801536,775207,796508,808171,772064,765150,780933,811663,780096,787847,789873,847001,790991,780794,801675,783937,773601,809567,811104,797346,808450,790641,758516
15,225,704321,692588,670240,684696,700620,711724,688957,691471,664723,690284,670938,702366,671567,664653,666189,684277,674570,704460,680995,670659,681135,680436,681135,710676,690702,678829,681693,664513,688189,664443,676735,705997
15,225,1573111,1527507,1540776,1522827,1506206,1568711,1547131,1534211,1561099,1516821,1556419,1537913,1519336,1556839,1506765,1549506,1543081,1529182,1556210,1547061,1558376,1537913,1544966,1540077,1531487,1541684,1536656,1528484,1558655,1552719,1567524,1552439
15,225,687629,688887,674849,691470,708162,689655,677782,682951,702016,691959,672614,666957,677573,679039,690563,681414,697896,683439,700131,703553,699571,670798,677642,668144,687001,707323,689794,669471,666747,682112,691959,686791
15,225,687630,697826,681344,682042,670170,668843,663395,664373,695591,688188,674081,673103,676595,686023,693426,678061,673801,696080,692029,680715,694823,677433,678131,702784,699851,688188,684627,697616,680785,679319,681694,673313
15,225,683090,696779,712911,694683,700759,694334,694893,675757,687140,673033,662069,676595,681414,707952,713260,690353,670030,684975,710048,705578,703063,712212,699432,696708,713749,686582,698525,674570,683299,689655,701039,697337
15,225,710118,687211,690283,668563,742662,686302,702575,678062,706626,693984,696638,712841,683160,684627,683369,697337,697337,683230,692937,674151,668284,704181,694823,698176,669472,711235,701458,690842,705159,704530,690842,676455
15,225,668982,703692,685674,710466,695311,683020,695870,671007,690702,681693,695661,695871,670869,689864,665910,664583,668354,681065,675408,684626,689096,676944,666189,667725,678201,690004,703343,699152,669821,667725,674989,689166
